_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
54,2024,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3544,49,3,1713,1,0,0,0,0,144,5,0,280,6,0,55,0,0,152,3,0,201,12,0,0,0,0,0,0,0,187,0,85,1,0,0,0,137,6578
26,2024,10,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,61005,1841,264,13322,136,0,0,4,0,4178,540,7,6490,466,76,2069,130,1,626,33,0,2979,125,0,0,0,0,0,0,0,2427,0,611,25,0,0,0,256,97611
27,2024,10,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,9175,272,7,3208,55,0,0,0,0,835,93,0,589,72,9,315,0,0,131,1,0,259,16,0,0,0,0,0,0,0,691,0,123,5,0,0,0,67,15923
28,2024,10,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4852,467,12,89,0,0,0,0,0,2655,245,0,805,160,1,65,16,0,44,0,0,25,0,0,0,0,0,0,0,0,85,0,7,0,0,0,0,39,9567
29,2024,10,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,3642,101,0,812,0,1,0,0,0,24,19,0,269,39,0,19,0,0,15,0,0,162,0,0,0,0,0,0,0,0,223,0,7,0,0,0,0,33,5366
30,2024,10,A3532,GERNIKA LUMO - NABARNIZ,51,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80
31,2024,10,A3533,GERNIKA LUMO - MENDATA,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
32,2024,10,A3534,GERNIKA LUMO - ERRIGOITI,53,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
33,2024,10,A3535,LEKEITIO - AMOROTO,222,32,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
34,2024,10,A3536,LEKEITIO - MENDEXA,80,4,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,111
35,2024,10,A3538,LEKEITIO-Barainka,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
36,2024,10,A3915,BILBAO - DURANGO - ONDARROA (Autopista),39614,1223,291,11420,62,2,0,0,0,2550,248,0,1512,133,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,1,448,33,0,0,0,209,60346
37,2024,10,A3916,BILBAO - ERMUA - ONDARROA (Autopista),28133,930,135,5013,15,1,0,0,0,1989,173,49,1662,97,19,998,76,23,374,26,0,535,87,13,0,0,0,0,0,0,1770,1,394,13,0,0,0,96,42622
38,2024,10,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,388,5,0,58,0,0,0,0,0,0,0,0,15,0,0,1152,119,14,249,4,0,1066,64,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3156
39,2024,10,A2312,Zabalburu - UPV/EHU  (Juan de Garay),16410,982,194,121,38,0,0,0,0,3186,298,8,987,120,18,1486,155,0,615,123,11,283,28,5,12,15,0,0,0,0,224,0,2,0,0,0,0,112,25433
40,2024,10,A2314,BILBAO - Erandiogoikoa - UPV/EHU,27797,1695,51,463,1,0,0,0,3,3313,360,47,1563,188,6,2555,577,42,1713,263,33,1152,192,13,97,50,0,0,0,0,299,1,21,1,0,0,0,228,42724
41,2024,10,A2318,Termibus - UPV/EHU (Autopista),50477,3149,255,529,18,0,0,0,0,9492,1191,182,6041,560,65,4403,993,49,2176,404,58,1548,229,35,205,43,2,0,0,0,810,0,12,0,0,0,0,381,83307
42,2024,10,A2321,Santutxu - UPV/EHU (Autopista),11357,659,80,138,0,0,0,0,0,3992,416,13,2610,231,23,1123,216,0,1287,108,0,687,46,0,21,1,0,0,0,0,171,0,35,0,0,0,0,215,23429
43,2024,10,A2324,BILBAO - UPV/EHU (Enekuri),11803,951,51,45,0,0,0,0,0,1696,121,18,697,130,1,1081,356,7,621,209,46,361,98,7,33,15,0,0,0,0,92,0,5,0,0,0,0,64,18508
44,2024,10,A3115,BILBAO - SANTURTZI,34100,593,107,11057,90,6,0,0,10,1078,119,22,2194,169,42,1460,69,11,644,67,5,3780,223,24,10,1,0,0,0,0,2099,0,1959,108,0,0,0,1711,61758
45,2024,10,A3122,BILBAO - SESTAO - Errepelega/Repelega,12631,245,44,4539,42,3,0,0,0,374,39,4,813,42,17,672,28,4,310,8,4,1171,41,16,1,0,0,0,0,0,556,0,802,45,0,0,0,557,23008
46,2024,10,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,69098,1618,368,24155,54,50,0,0,1,4578,328,50,6485,558,95,3376,158,6,1786,32,8,7096,431,77,16,0,0,0,0,0,3191,4,4206,112,0,0,0,3624,131561
47,2024,10,A3135,SESTAO - Cabieces,34472,705,143,18016,52,11,0,0,0,1622,38,3,1458,120,13,1434,28,0,773,22,0,2539,57,23,2,0,0,1,0,0,1986,1,2100,79,0,0,0,1792,67490
48,2024,10,A3136,BILBAO - BARAKALDO - SANTURTZI,75420,1429,610,22477,103,82,5,0,2,3809,318,27,7024,610,200,3845,96,9,2015,64,18,9241,403,39,41,0,0,4,0,0,4592,3,4845,167,0,0,0,3011,140509
49,2024,10,A3137,BILBAO - BARAKALDO,22253,480,117,7381,83,1,0,0,0,909,102,3,1265,116,8,1578,48,0,619,29,10,2428,156,11,6,0,0,0,0,0,1104,0,1474,78,0,0,0,1104,41363
50,2024,10,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,27475,447,69,11008,46,2,0,2,2,1701,122,15,2230,208,17,893,24,6,461,11,7,2214,155,11,6,0,0,0,0,0,1253,0,1436,64,0,0,0,1744,51629
51,2024,10,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),40595,931,170,8173,61,1,0,0,0,2110,155,9,3257,230,45,2276,102,2,1259,44,1,4975,170,49,23,0,0,0,0,0,1913,1,1694,70,0,0,0,1720,70036
52,2024,10,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),13956,324,33,2040,8,1,0,0,0,880,51,0,492,3,1,2357,47,38,241,28,0,928,7,2,3,0,0,0,0,0,356,0,151,18,0,0,0,921,22886
53,2024,10,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,15711,569,129,5847,11,3,0,0,4,1606,151,14,1001,178,2,266,48,3,186,0,0,516,45,2,0,0,0,0,0,0,924,0,479,11,0,0,0,507,28213
55,2024,10,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,18936,329,11,6564,5,3,0,2,4,1679,95,42,2361,75,0,974,69,0,358,15,0,1537,148,2,2,0,0,0,0,0,846,0,549,23,0,0,0,898,35527
56,2024,10,A3333,Gallarta - SANTURTZI,35625,1061,288,13740,19,14,0,0,0,2752,218,34,3204,463,79,975,24,0,660,30,0,2879,73,0,3,0,0,0,0,0,2541,1,991,53,0,0,0,1376,67103
57,2024,10,A3335,MUSKIZ - ZIERBENA - SESTAO,13424,329,162,6317,12,1,0,3,0,1087,87,4,996,94,4,184,35,0,152,4,0,889,23,14,0,0,0,0,0,0,1021,1,416,27,0,0,0,587,25873
58,2024,10,A3336,BILBAO - MUSKIZ,47870,939,169,14502,95,6,0,0,0,3836,362,10,4485,361,34,1649,70,1,778,58,8,3114,105,24,20,0,0,2,0,0,2960,8,1607,123,0,0,0,2233,85429
59,2024,10,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,41347,919,135,12852,34,7,0,0,0,3220,400,1,3272,287,43,1784,167,3,959,27,0,3130,112,17,4,0,0,0,0,0,1974,2,1029,64,0,0,0,1084,72873
60,2024,10,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2024,10,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),14837,477,26,3267,2,0,0,1,0,1274,144,0,1453,179,8,458,12,0,124,8,1,432,26,0,0,0,0,0,0,0,616,0,155,44,0,0,0,926,24470
62,2024,10,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2024,10,A0651,BILBAO - BALMASEDA,49700,1546,302,13077,138,0,0,4,0,4119,561,20,8110,1023,212,1622,43,49,613,11,0,3499,81,0,20,0,0,3,0,0,2057,7,626,30,0,0,0,997,88470
64,2024,10,A0652,LANESTOSA - BALMASEDA,2919,45,0,1115,0,0,0,0,0,20,9,0,15,0,0,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,836,0,59,2,0,0,0,25,5076
65,2024,10,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,346,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,17,2,0,0,0,3,1299
66,2024,10,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5636,167,4,2309,12,0,0,0,0,876,39,8,706,96,2,242,1,0,78,0,0,130,1,0,0,0,0,0,0,0,306,0,108,13,0,0,0,146,10880
67,2024,10,A3323,PORTUGALETE - GALDAMES,3502,146,13,1253,2,0,0,0,0,147,52,0,566,14,0,43,1,0,27,7,0,73,0,0,0,0,0,0,0,0,171,0,26,0,0,0,0,79,6122
68,2024,10,A3334,SANTURTZI - BALMASEDA,5226,234,60,1339,7,14,0,0,0,239,46,0,554,70,0,58,14,0,6,5,0,103,4,0,0,0,0,0,0,0,306,0,74,12,0,0,0,136,8507
69,2024,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3669,94,77,1075,3,0,0,0,0,94,7,0,273,11,4,194,0,0,46,0,0,248,7,0,5,0,0,2,0,0,161,0,105,2,0,0,0,52,6129
70,2024,10,A3342,BILBAO - Sodupe - ARTZINIEGA,18828,687,110,5254,14,0,0,0,0,1033,121,19,1754,87,94,596,0,0,220,2,0,1421,55,0,31,0,0,2,0,0,681,4,291,1,0,0,0,159,31464
71,2024,10,A3343,BILBAO - Sodupe - GORDEXOLA,3859,167,8,1006,3,0,0,0,0,179,11,2,321,15,3,74,1,0,40,0,0,214,3,0,1,0,0,0,0,0,146,0,59,1,0,0,0,27,6140
72,2024,10,A2151,Areeta/Las Arenas-LARRABETZU,8980,207,29,2157,12,0,0,0,0,1182,108,5,1038,100,18,502,7,0,221,14,1,1154,9,1,10,10,0,0,0,0,366,0,88,4,0,0,0,138,16360
73,2024,10,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,11228,516,40,1906,43,3,0,0,0,818,38,4,4632,36,76,566,9,2,356,10,0,1728,54,1,20,0,0,0,0,0,1006,3,117,1,0,0,0,120,23334
74,2024,10,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,15584,882,161,3985,4,0,0,0,0,3140,422,20,1976,258,22,780,146,1,446,37,52,1449,104,12,16,0,0,0,0,0,442,0,430,6,0,0,0,186,30562
75,2024,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),5171,436,15,276,0,0,0,0,0,1812,344,8,679,101,0,308,23,0,122,35,4,291,40,2,2,0,0,0,0,0,144,0,46,0,0,0,0,36,9898
76,2024,10,A2163,ERANDIO-UPV/EHU,538,18,4,24,0,0,0,0,0,313,13,1,168,43,0,55,11,0,33,1,0,32,3,2,2,0,0,0,0,0,4,0,4,0,0,0,0,15,1284
77,2024,10,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),828,68,4,22,0,0,0,0,0,330,73,1,132,34,0,54,2,0,30,6,0,36,17,0,0,0,0,0,0,0,24,0,6,0,0,0,0,2,1670
78,2024,10,A2166,URIBE KOSTA - UPV/EHU,2269,186,52,138,1,0,0,0,0,861,208,4,765,54,4,37,1,22,6,32,1,126,0,1,0,0,0,0,0,0,38,0,5,0,0,0,0,20,4836
79,2024,10,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,8194,238,18,1748,4,0,0,0,0,1448,124,6,1424,110,8,380,76,1,324,54,2,1305,27,28,6,0,0,0,0,0,261,0,121,4,0,0,0,354,16260
80,2024,10,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),12132,490,26,2242,2,15,0,0,0,1059,67,2,1034,171,8,512,26,0,128,2,0,982,41,3,5,0,0,0,0,0,368,0,223,1,0,0,0,168,19708
81,2024,10,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,6462,184,2,1481,22,0,0,0,0,388,24,0,453,40,2,406,4,0,202,1,0,802,26,0,4,0,0,0,0,0,137,1,60,2,0,0,0,140,10842
82,2024,10,A3225,BILBAO - LAUKIZ - MUNGIA,3252,173,26,464,0,1,0,0,0,76,46,0,1157,6,0,104,2,0,112,5,0,503,1,3,0,0,0,0,0,0,114,0,71,4,0,0,0,62,6184
83,2024,10,A3247,BILBAO-Aireportua/Aeropuerto,47863,672,88,4240,47,1,2,7,22,427,24,2,650,18,40,1310,47,4,401,9,4,1492,28,32,1083,18,5,36,0,0,38584,24,1015,24,0,0,0,282,98501
84,2024,10,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),12418,242,2,579,0,0,0,0,2,543,22,14,1244,61,32,851,42,0,362,0,4,1182,48,51,18,0,0,0,0,0,176,0,0,0,0,0,0,119,18012
85,2024,10,A3516,BILBAO - MUNGIA (Por autopista/tik),20924,790,86,3310,18,6,0,0,0,902,104,19,1968,222,106,728,42,12,112,8,2,1000,50,8,11,0,0,0,0,0,622,0,250,6,0,0,0,344,31653
86,2024,10,A3517,BILBAO - DERIO - MUNGIA,30794,1069,133,5630,80,0,0,0,0,1926,137,0,3496,328,28,1116,112,0,676,14,0,4104,70,32,13,0,0,0,0,0,1710,0,430,15,0,0,0,540,52453
87,2024,10,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),32486,1255,93,5633,36,3,0,1,2,1266,242,10,3206,412,94,1105,54,7,275,34,0,2098,46,10,26,1,0,2,0,0,1804,4,350,14,0,0,0,356,50926
88,2024,10,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,8321,174,22,1778,4,0,0,0,0,320,26,0,894,63,2,484,0,0,144,0,1,876,10,16,4,0,0,0,0,0,307,0,118,10,0,0,0,120,13690
89,2024,10,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,566
90,2024,10,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),58258,2171,298,9697,56,7,0,0,0,4477,342,84,6125,528,192,2402,116,14,688,20,4,3176,256,14,26,1,0,1,0,0,1879,0,704,14,0,0,0,734,92285
91,2024,10,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,3754,359,124,228,22,0,0,0,0,1302,196,18,694,114,4,94,10,12,80,6,4,128,10,10,3,0,0,0,0,0,89,0,6,0,0,0,0,34,7302
92,2024,10,A3529,MUNGIA - GAMIZ - FIKA,420,13,0,93,0,0,0,0,0,0,0,0,24,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,18,0,2,1,0,0,0,1,601
93,2024,10,A3530,MUNGIA - MEÃAKA - ARRIETA,342,17,0,114,0,0,0,0,0,2,0,0,3,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,3,534
94,2024,10,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,9286,431,36,3172,32,2,0,0,0,556,184,14,1320,98,10,342,5,0,206,36,0,629,69,3,0,0,0,0,0,0,532,0,293,20,0,0,0,168,17446
95,2024,10,A3537,PLENTZIA-GORLIZ-MUNGIA,3980,180,3,940,1,4,0,0,0,156,10,0,518,10,18,34,0,0,96,34,0,333,4,2,0,0,0,0,0,0,171,0,73,26,0,0,0,39,6634
96,2024,11,A2610,GALDAKAO - UPV/EHU,6251,236,34,400,21,0,0,0,0,3917,418,16,2004,269,31,525,58,0,334,47,0,610,22,0,6,0,0,0,0,0,73,0,25,0,0,0,0,127,15424
97,2024,11,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3480,151,28,468,4,0,0,0,0,1832,245,52,849,181,4,213,22,0,127,10,0,286,14,0,1,0,0,0,0,0,67,0,39,1,0,0,0,92,8166
98,2024,11,A3613,BILBAO - UGAO MIRABALLES - OROZKO,19710,361,99,9292,24,0,0,0,0,640,112,36,839,79,0,532,79,3,261,13,3,1382,74,7,21,4,1,5,0,0,1192,0,831,70,0,0,0,385,36055
99,2024,11,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6464,117,43,2470,24,0,0,0,0,252,39,23,483,8,3,462,7,1,209,4,5,912,10,10,3,0,0,0,0,0,303,0,187,6,0,0,0,149,12194
100,2024,11,A3631,BILBAO - GALDAKAO - LARRABETZU,21950,425,226,7058,8,2,0,0,0,1436,127,0,2047,157,25,1198,26,0,514,26,6,1935,39,2,7,1,0,0,0,0,868,1,509,19,0,0,0,548,39160
101,2024,11,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3613,40,24,1539,22,0,0,0,0,240,17,3,310,31,3,283,16,3,95,3,1,584,14,11,0,0,0,0,0,0,136,0,164,13,0,0,0,160,7325
102,2024,11,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,32486,683,200,14627,36,0,0,0,0,1490,203,38,1558,130,14,928,75,4,510,11,10,1987,59,12,98,0,0,4,0,0,1561,0,744,38,0,0,0,378,57884
103,2024,11,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),12692,291,81,6555,15,3,0,0,0,611,73,0,718,112,0,602,5,0,279,8,1,918,27,12,12,0,0,0,0,0,434,2,402,29,0,0,0,211,24093
104,2024,11,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,36950,1362,559,10599,34,11,0,0,0,3149,479,20,2993,319,140,1510,85,0,464,18,2,1712,24,33,38,3,0,0,0,0,1578,0,554,43,0,0,0,407,63086
