_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
15,2025,10,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,16335,449,77,5132,1,0,0,0,0,814,183,0,1704,95,5,1157,15,5,311,2,2,1641,33,9,57,23,0,3,0,0,521,1,328,0,6,0,0,281,29190
16,2025,10,A3926,BILBAO - ERMUA - EIBAR (Autopista),28175,484,83,2840,2,10,0,0,0,1761,156,38,904,44,15,2551,48,38,531,4,16,1843,160,7,16,0,0,0,0,0,1598,5,425,0,6,0,0,119,41879
17,2025,10,A3927,BILBAO - LEMOA - ZEANURI (Autopista),14871,418,103,2116,31,0,0,0,0,1300,95,1,2551,119,18,768,49,2,261,23,0,1304,38,26,17,3,0,0,0,0,498,2,334,0,0,0,0,65,25013
18,2025,10,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1489,11,1,746,2,0,0,0,0,39,4,0,42,0,0,11,0,0,2,0,0,22,1,0,6,0,0,0,0,0,62,0,52,0,1,0,0,11,2502
19,2025,10,A3930,BILBAO - GALDAKAO (Autopista),18848,501,13,4923,34,0,0,0,0,2746,233,1,2753,186,0,2134,83,3,961,4,7,2506,72,0,16,1,0,0,0,0,261,1,163,0,20,0,0,255,36725
20,2025,10,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,65
21,2025,10,A3932,GALDAKAO - Metro Bolueta,33140,651,88,12897,94,0,0,0,0,39,1,0,56,3,0,47,3,0,16,0,0,58,3,0,17,0,0,0,0,0,482,1,832,0,51,0,0,481,48960
22,2025,10,A3933,BILBAO - DURANGO (Autopista),27320,1037,108,4605,11,0,0,0,0,4464,524,1,3520,443,68,3333,131,0,705,14,0,1936,141,3,47,0,0,0,0,0,718,1,270,0,11,0,0,116,49527
23,2025,10,A3512,BILBAO - LEKEITIO (Autopista),28913,830,202,6001,11,0,0,0,0,1923,181,28,885,84,2,926,69,12,200,3,35,848,54,0,48,2,0,2,0,0,1124,0,256,7,0,0,0,140,42786
24,2025,10,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,12600,300,54,4240,21,11,0,0,0,809,77,0,721,33,2,328,4,0,102,1,0,476,3,9,33,2,0,0,0,0,527,0,100,14,0,0,0,46,20513
25,2025,10,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,42323,1054,129,7606,43,3,0,0,0,2947,265,0,5354,443,34,2558,91,0,545,11,0,3030,37,18,29,5,0,2,0,0,1116,0,301,18,0,0,0,295,68257
26,2025,10,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,63862,1163,179,14801,116,6,2,0,0,4355,385,3,6892,564,76,2902,123,0,790,4,0,3250,105,16,46,2,0,2,0,0,1875,1,572,23,0,0,0,234,102349
27,2025,10,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,10967,218,24,3682,14,1,0,0,0,755,119,0,703,51,7,459,2,0,96,0,0,381,11,0,29,1,0,3,0,0,609,0,135,2,0,0,0,60,18329
28,2025,10,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4782,303,1,130,1,0,0,0,0,3076,246,0,841,157,0,70,8,0,16,0,0,25,3,0,1,0,0,1,0,0,51,0,1,0,0,0,0,42,9755
29,2025,10,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,3722,140,6,997,0,1,0,0,0,22,1,0,210,70,0,36,0,0,45,0,0,136,0,2,5,0,0,0,0,0,123,0,42,1,0,0,0,39,5598
30,2025,10,A3532,GERNIKA LUMO - EA,2429,100,12,921,5,7,0,0,0,32,10,0,31,8,0,6,0,0,0,0,0,20,0,13,0,0,0,0,0,0,92,1,30,4,0,0,0,11,3732
31,2025,10,A3533,MORGA - GERNIKA LUMO - MENDATA,1005,29,0,327,0,0,0,0,0,0,0,0,46,0,0,1,0,0,1,0,0,45,0,0,0,0,0,1,0,0,58,0,13,0,0,0,0,12,1538
32,2025,10,A3534,ERRIGOITI - GERNIKA LUMO - EREÃO,1156,70,1,494,0,0,0,0,0,6,0,0,31,0,0,11,0,0,7,0,0,38,0,0,0,0,0,0,0,0,36,1,9,5,0,0,0,21,1886
33,2025,10,A3535,LEKEITIO - AMOROTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2025,10,A3536,LEKEITIO - MENDEXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2025,10,A3538,LEKEITIO-Barainka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2025,10,A3915,BILBAO - DURANGO - ONDARROA (Autopista),40528,1375,245,13569,44,0,0,0,0,2396,199,14,1608,55,24,1281,23,0,351,35,17,809,70,8,85,7,0,1,0,0,2003,0,624,46,0,0,0,255,65672
37,2025,10,A3916,BILBAO - ERMUA - ONDARROA (Autopista),29972,1031,134,5503,32,2,0,0,0,1955,187,36,1323,32,26,1626,126,5,388,1,34,1121,138,37,18,0,0,0,0,0,1402,2,404,25,0,0,0,145,45705
38,2025,10,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,300,10,1,71,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,391
39,2025,10,A2312,Zabalburu - UPV/EHU  (Juan de Garay),13605,669,65,62,0,0,0,0,0,3644,442,4,1579,140,9,2450,326,6,741,88,11,482,18,6,49,1,0,0,0,0,158,0,0,0,0,0,0,99,24654
40,2025,10,A2314,BILBAO - Erandiogoikoa - UPV/EHU,19436,902,78,446,9,0,0,0,0,3426,296,14,1604,149,1,6103,957,27,3552,429,46,1915,162,52,118,15,0,0,0,0,255,1,22,0,0,0,0,175,40190
41,2025,10,A2318,Termibus - UPV/EHU (Autopista),39537,2577,221,484,29,0,0,0,0,9687,1320,140,6308,672,206,9998,1489,51,2515,472,72,2271,234,44,267,27,0,0,0,0,691,1,36,1,0,0,0,396,79746
42,2025,10,A2321,Santutxu - UPV/EHU (Autopista),9307,395,14,153,40,0,0,0,0,3972,482,39,2458,255,66,1967,301,0,1786,195,0,1138,159,0,66,3,0,0,0,0,120,0,36,0,0,0,0,241,23193
43,2025,10,A2324,BILBAO - UPV/EHU (Enekuri),8919,746,42,89,1,0,0,0,0,2238,226,31,789,114,2,2834,650,30,1211,237,3,489,51,18,51,13,0,0,0,0,87,0,14,0,0,0,0,48,18933
44,2025,10,A3115,BILBAO - SANTURTZI,46014,657,147,13530,97,20,0,0,0,1606,236,10,3113,202,72,3278,50,12,1414,41,17,7753,215,25,15,0,0,0,0,0,1617,0,2355,90,0,0,0,2096,84682
45,2025,10,A3122,BILBAO - SESTAO - Errepelega/Repelega,14932,300,76,5365,42,3,0,0,0,491,55,3,1001,34,8,1337,28,0,476,13,10,2098,65,9,3,0,0,0,0,0,430,0,930,76,0,0,0,748,28533
46,2025,10,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,74130,1225,274,27887,36,85,0,1,0,4220,213,47,6891,398,16,5014,173,12,2564,39,24,9990,460,25,22,0,0,2,0,0,2419,8,4146,130,0,0,0,3561,144012
47,2025,10,A3135,SESTAO - Cabieces,39080,568,98,20609,61,11,0,0,0,1574,97,4,2056,182,7,2377,136,2,1072,15,5,4375,125,2,6,0,0,4,0,0,1412,5,2522,110,0,0,0,1697,78212
48,2025,10,A3136,BILBAO - BARAKALDO - SANTURTZI,85327,1146,326,24515,128,31,0,0,0,4000,292,57,7902,511,30,5943,145,24,2579,121,27,14427,485,166,70,2,0,1,0,0,3273,0,5135,172,0,0,0,2969,159804
49,2025,10,A3137,BILBAO - BARAKALDO,28794,485,54,9099,75,1,0,0,0,994,81,3,2107,114,26,2889,55,8,870,31,3,4569,219,24,2,0,0,0,0,0,885,1,1577,69,0,0,0,1377,54412
50,2025,10,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,32302,450,45,11874,31,12,0,0,0,2199,123,28,2597,209,1,1780,44,2,870,17,3,3558,145,10,19,0,0,0,0,0,996,0,1480,63,0,0,0,1657,60515
51,2025,10,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),45713,830,118,9690,54,10,0,4,0,2359,130,7,3807,232,35,3499,138,10,1491,34,2,7226,269,50,44,0,0,1,0,0,1682,0,1711,39,0,0,0,1839,81024
52,2025,10,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),16745,278,4,2608,19,6,0,0,0,1307,29,1,847,11,0,3102,79,0,393,7,9,1665,33,1,8,0,0,0,0,0,261,0,167,11,0,0,0,921,28512
53,2025,10,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,17324,385,104,5935,44,2,0,1,0,1698,278,0,1458,67,0,396,42,0,170,15,0,768,77,6,0,0,0,0,0,0,652,0,604,11,0,0,0,646,30683
54,2025,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3935,86,9,1840,0,0,0,0,0,63,14,0,144,3,0,83,3,1,74,0,0,451,25,0,0,0,0,0,0,0,152,0,125,3,0,0,0,105,7116
55,2025,10,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,20879,353,15,7436,18,2,0,1,0,2088,45,41,2635,166,1,1083,54,0,738,61,0,2535,160,2,1,0,0,0,0,0,499,0,577,29,0,0,0,944,40363
56,2025,10,A3333,Gallarta - SANTURTZI,38632,765,98,15651,23,37,0,0,0,2829,214,1,3818,554,21,1593,22,5,954,71,6,3957,119,1,1,0,0,0,0,0,2368,7,1138,54,0,0,0,1438,74377
57,2025,10,A3335,MUSKIZ - ZIERBENA - SESTAO,14614,186,85,7361,21,3,0,1,0,777,32,0,1207,77,12,425,13,0,157,0,1,1010,56,4,1,0,0,0,0,0,646,0,463,45,0,0,0,761,27958
58,2025,10,A3336,BILBAO - MUSKIZ,57344,1047,141,17133,27,2,1,2,0,3883,391,13,5924,278,43,2677,51,8,1140,82,1,5504,181,41,37,0,0,1,0,0,2345,1,1989,108,0,0,0,2274,102669
59,2025,10,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,42493,728,76,13214,52,2,0,1,0,3131,441,9,3127,229,5,2564,75,6,1060,15,3,4567,144,2,11,0,0,0,0,0,1351,0,1040,40,0,0,0,937,75323
60,2025,10,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2025,10,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),18323,440,36,4265,1,0,0,0,0,1562,219,0,2060,203,8,839,0,0,301,3,0,1050,45,0,3,0,0,0,0,0,449,2,174,3,0,0,0,778,30764
62,2025,10,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2025,10,A0651,BILBAO - BALMASEDA,57941,1653,508,14788,188,0,0,0,0,4607,728,70,9778,729,212,2796,104,5,1106,0,0,6375,210,3,39,2,0,0,0,0,1635,0,868,12,0,0,0,1007,105364
64,2025,10,A0652,LANESTOSA - BALMASEDA,3674,12,1,1249,0,0,0,0,0,98,6,0,59,1,0,13,1,0,1,0,0,77,0,0,5,0,0,0,0,0,421,0,95,0,0,0,0,32,5745
65,2025,10,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,675,0,0,403,0,0,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,268,0,8,1,0,0,0,0,1410
66,2025,10,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,6096,106,45,2628,8,0,0,0,0,754,97,1,791,110,3,286,1,0,167,1,1,274,21,1,0,0,0,0,0,0,230,0,172,9,0,0,0,135,11937
67,2025,10,A3323,PORTUGALETE - GALDAMES,3721,89,17,1407,0,0,0,0,0,213,8,0,561,34,0,95,2,1,23,1,0,120,1,0,0,0,0,0,0,0,130,0,36,6,0,0,0,103,6568
68,2025,10,A3334,SANTURTZI - BALMASEDA,6124,137,18,1516,8,2,0,0,0,619,77,0,1047,35,0,97,10,0,27,0,0,288,5,0,0,0,0,0,0,0,213,0,98,32,0,0,0,192,10545
69,2025,10,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,4248,137,20,1308,1,0,0,0,0,149,12,5,393,30,1,164,1,0,43,0,0,505,11,0,9,0,0,2,0,0,121,0,92,0,0,0,0,75,7327
70,2025,10,A3342,BILBAO - Sodupe - ARTZINIEGA,22397,741,43,6690,13,0,0,0,0,959,228,6,2106,155,24,835,83,2,470,14,0,3251,162,9,35,2,0,1,0,0,621,0,553,3,0,0,0,188,39591
71,2025,10,A3343,BILBAO - Sodupe - GORDEXOLA,5177,126,7,1348,0,0,0,0,0,223,25,0,462,28,7,210,7,0,65,4,0,609,33,0,1,0,0,1,0,0,160,0,113,1,0,0,0,44,8651
72,2025,10,A2151,Areeta/Las Arenas-LARRABETZU,12273,301,51,2591,22,0,0,0,0,1633,148,1,1479,119,7,855,16,7,374,4,0,1609,49,0,17,0,0,0,0,0,276,2,88,4,0,0,0,118,22044
73,2025,10,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,14170,414,65,2161,17,0,0,0,0,969,108,30,4638,81,51,915,54,0,474,2,0,2864,58,7,15,1,0,0,0,0,1274,0,139,1,0,0,0,153,28661
74,2025,10,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,19646,850,129,4951,5,0,0,0,0,3728,345,53,2739,258,13,1810,163,43,772,118,4,2370,42,0,63,0,0,0,0,0,429,0,529,11,0,0,0,321,39392
75,2025,10,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),7317,424,37,467,0,0,0,1,0,3127,485,15,1029,134,13,455,69,15,293,79,1,386,10,16,16,0,0,0,0,0,154,0,87,0,0,0,0,50,14680
76,2025,10,A2163,ERANDIO-UPV/EHU,705,55,0,37,0,0,0,0,0,432,19,0,166,28,0,103,18,0,11,3,0,22,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,6,1614
77,2025,10,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1111,102,11,26,0,0,0,0,0,620,159,0,196,64,0,116,12,2,48,4,0,48,3,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,2532
78,2025,10,A2166,URIBE KOSTA - UPV/EHU,3010,211,26,173,1,0,0,0,0,2113,340,3,1094,91,0,185,3,2,137,3,0,152,0,0,9,0,0,0,0,0,37,0,12,0,0,0,0,22,7624
79,2025,10,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,10000,312,4,2071,12,0,0,0,0,2232,128,1,2309,171,2,836,55,5,488,43,0,1962,77,25,23,1,0,0,0,0,328,1,167,6,0,0,0,426,21685
80,2025,10,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),13613,315,46,2532,3,0,0,0,0,1075,78,1,1276,232,6,1279,3,0,192,7,0,1155,30,0,13,3,0,0,0,0,458,0,139,2,0,0,0,211,22669
81,2025,10,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,8266,158,1,1789,24,0,0,0,0,724,27,0,970,13,25,670,10,0,297,2,0,1176,63,0,10,0,0,0,0,0,177,0,50,0,0,0,0,181,14633
82,2025,10,A3225,BILBAO - LAUKIZ - MUNGIA,3951,190,11,671,11,0,0,0,0,143,11,0,1219,6,2,199,0,1,28,4,0,982,2,2,0,0,0,0,0,0,133,0,26,0,0,0,0,66,7658
83,2025,10,A3247,BILBAO-Aireportua/Aeropuerto,61188,740,61,5507,49,1,4,16,0,593,31,18,920,20,27,1965,45,7,592,21,4,2355,65,9,897,25,7,28,0,0,56494,8,1260,31,0,0,0,328,133316
84,2025,10,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),16640,430,5,814,4,0,0,0,0,729,21,0,1604,125,0,1315,48,0,435,8,0,2421,96,23,4,0,0,0,0,0,235,0,4,0,0,0,0,155,25116
85,2025,10,A3516,BILBAO - MUNGIA (Por autopista/tik),21661,751,63,3694,35,4,0,0,0,1647,149,20,2721,281,99,1253,70,0,210,8,5,1712,45,26,9,0,0,0,0,0,531,0,171,6,0,0,0,322,35493
86,2025,10,A3517,BILBAO - DERIO - MUNGIA,34987,968,77,6710,135,0,0,0,0,2915,237,15,4644,379,54,1889,100,1,837,28,0,6318,87,8,20,8,0,0,0,0,1172,0,334,7,0,0,0,690,62620
87,2025,10,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),36971,1113,72,6449,49,5,0,3,0,2155,478,25,4302,505,91,2225,56,0,410,28,15,3312,83,22,53,0,0,18,0,0,2419,0,241,10,0,0,0,446,61556
88,2025,10,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,9892,280,5,2209,18,0,0,0,0,411,36,0,871,64,4,729,6,0,202,0,0,1608,8,9,3,0,0,0,0,0,305,0,106,4,0,0,0,155,16925
89,2025,10,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,1260
90,2025,10,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),64695,2251,182,10583,56,7,0,1,0,6423,635,134,8043,764,183,4387,289,1,823,61,30,5665,231,94,28,0,0,1,0,0,1688,0,412,17,0,0,0,929,108613
91,2025,10,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,5508,384,92,387,35,0,0,0,0,2409,290,32,1205,108,23,181,24,0,40,0,0,222,2,0,1,0,0,0,0,0,117,0,12,1,0,0,0,83,11156
92,2025,10,A3529,MUNGIA - GAMIZ - FIKA,577,18,0,72,0,0,0,0,0,4,12,0,68,0,0,13,0,0,0,0,0,35,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,1,842
93,2025,10,A3530,MUNGIA - MEÃAKA - ARRIETA,577,8,0,179,0,0,0,0,0,14,1,0,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,1,845
106,2025,11,A3913,Arrazola - DURANGO,7660,223,37,2907,16,0,0,0,0,1021,160,3,554,7,78,189,22,2,184,42,0,349,20,0,4,0,0,0,0,0,313,1,279,4,0,0,0,44,14119
94,2025,10,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,12980,396,27,4012,2,0,0,0,0,816,231,0,1785,116,15,510,126,0,220,1,1,1735,31,3,3,0,0,0,0,0,384,0,449,7,0,0,0,142,23992
95,2025,10,A3537,PLENTZIA-GORLIZ-MUNGIA,5503,150,44,1437,9,4,0,0,0,163,16,0,478,10,0,141,34,0,74,0,0,424,22,8,1,0,0,0,0,0,161,0,60,14,0,0,0,44,8797
96,2025,11,A2610,GALDAKAO - UPV/EHU,5504,207,66,359,23,0,0,0,0,3543,508,18,2208,215,22,1020,80,0,341,30,0,464,52,3,36,1,0,0,0,0,66,0,36,2,0,0,0,279,15083
97,2025,11,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3329,126,6,486,3,0,0,0,0,1627,256,29,948,106,20,398,58,2,226,17,0,374,28,0,15,0,0,5,0,0,53,0,30,1,0,0,0,154,8297
98,2025,11,A3613,BILBAO - UGAO MIRABALLES - OROZKO,24619,457,73,11873,12,0,0,0,0,921,140,8,1341,61,1,1018,22,0,476,15,0,2571,86,0,78,5,0,1,0,0,825,0,799,58,0,0,0,520,45980
99,2025,11,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6819,150,51,2056,9,0,0,0,0,320,11,0,550,34,1,825,10,0,306,0,0,1186,74,2,6,0,0,1,0,0,185,0,227,13,0,0,0,218,13054
100,2025,11,A3631,BILBAO - GALDAKAO - LARRABETZU,21091,518,91,7001,18,1,0,0,0,956,46,1,2592,278,0,1780,49,4,757,8,2,2956,98,7,15,0,0,0,0,0,709,1,530,13,0,0,0,574,40096
101,2025,11,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3825,51,12,1482,10,0,0,0,0,245,5,0,448,32,0,256,4,0,89,4,0,944,24,5,1,0,0,0,0,0,100,0,215,37,0,0,0,240,8029
102,2025,11,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,32876,571,108,16028,42,0,0,0,0,1439,209,1,1597,104,0,1501,84,1,518,6,9,2903,99,9,74,5,0,6,0,0,1257,10,736,31,0,0,0,426,60650
103,2025,11,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),11804,292,35,6668,20,0,0,0,0,704,77,0,581,21,0,990,16,1,263,33,19,1136,22,12,2,0,0,4,0,0,282,0,407,12,0,0,0,227,23628
