_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
28,2023,1,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2342,197,17,35,,,,,,521,34,1,162,14,,58,0,7,0,0,0,2,3390
29,2023,1,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,1682,60,29,353,,8,,,,42,63,,66,,,128,0,12,0,0,0,47,2490
30,2023,1,A3532,GERNIKA LUMO - NABARNIZ,53,2,,10,,,,,,,,,,,,4,0,0,0,0,0,0,69
31,2023,1,A3533,GERNIKA LUMO - MENDATA,44,,,2,,,,,,,,,,,,0,0,0,0,0,0,0,46
32,2023,1,A3534,GERNIKA LUMO - ERRIGOITI,24,1,,4,,,,,,,,,,,,0,0,0,0,0,0,0,29
33,2023,1,A3535,LEKEITIO - AMOROTO,151,,,7,,,,,,,,,,,,6,0,0,0,0,0,0,164
34,2023,1,A3536,LEKEITIO - MENDEXA,55,4,,,,,,,,,,,,,,11,0,0,0,0,0,0,70
35,2023,1,A3538,LEKEITIO-Barainka,14,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14
36,2023,1,A3915,BILBAO - DURANGO - ONDARROA (Autopista),23199,886,175,6683,35,2,,,,1015,114,10,609,55,53,1802,2,421,10,0,0,129,35200
54,2023,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2695,39,6,1291,,,,,,133,7,,114,15,,114,0,59,6,0,0,102,4.581
37,2023,1,A3916,BILBAO - ERMUA - ONDARROA (Autopista),15865,545,72,2497,14,1,,,,685,82,22,408,71,6,1016,1,235,8,0,0,140,21668
38,2023,1,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,218,,,16,,,,,,2,,,28,,,5,0,0,0,0,0,0,269
39,2023,1,A2312,Zabalburu - UPV/EHU  (Juan de Garay),7706,502,19,29,,,,,,649,98,2,275,48,28,162,0,3,0,0,0,30,9.551
40,2023,1,A2314,BILBAO - Erandiogoikoa - UPV/EHU,15721,1175,75,268,22,,,,,1313,122,2,728,48,23,287,0,11,2,0,0,62,19.859
41,2023,1,A2318,Termibus - UPV/EHU (Autopista),23692,1669,197,208,14,,,,,2695,326,9,1477,253,2,614,3,47,2,0,0,205,31.413
42,2023,1,A2321,Santutxu - UPV/EHU (Autopista),6160,541,11,25,10,,,,,1049,83,7,465,70,,91,0,16,0,0,0,66,8.594
43,2023,1,A2324,BILBAO - UPV/EHU (Enekuri),3984,245,24,6,1,,,,,325,34,,149,3,5,84,0,0,0,0,0,22,4.882
44,2023,1,A3115,BILBAO - SANTURTZI,25234,468,111,7908,52,7,,,,671,102,16,772,108,17,1530,11,1060,53,0,0,1302,39.422
45,2023,1,A3122,BILBAO - SESTAO - Errepelega/Repelega,9500,252,87,3005,24,8,,,,263,10,4,319,34,1,451,1,586,31,0,0,480,15.056
46,2023,1,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,53082,1231,331,16357,32,32,,,,2270,152,18,2697,247,19,2701,34,2246,48,0,0,2981,84.478
47,2023,1,A3135,SESTAO - Cabieces,22532,508,49,10135,29,2,,,,533,84,11,482,40,3,1132,2,1342,20,0,0,1341,38.245
48,2023,1,A3136,BILBAO - BARAKALDO - SANTURTZI,53298,1144,424,14649,80,35,,,,2017,242,11,2988,353,56,3088,17,2381,67,0,0,2463,83.313
49,2023,1,A3137,BILBAO - BARAKALDO,15662,320,35,4406,81,,,,,400,56,21,540,47,3,667,0,714,28,0,0,985,23.965
50,2023,1,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,18542,397,41,6855,28,7,,,,1268,99,5,790,55,4,1082,0,799,17,0,0,1148,31.137
51,2023,1,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),30639,963,144,5248,42,11,,,,1167,85,10,1386,116,15,1621,0,1008,20,0,0,1321,43.796
52,2023,1,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),11697,310,44,1479,4,1,,,,378,10,,135,3,,185,0,150,1,0,0,605,15.002
53,2023,1,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,10199,356,27,3303,,3,,,,729,137,2,394,71,14,603,0,245,2,0,0,312,16.397
92,2023,1,A3529,MUNGIA - GAMIZ - FIKA,414,17,2,96,,,,,,,,,24,,,6,,1,,,,32,592
55,2023,1,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,16606,345,19,4951,1,9,,,,944,124,1,1245,58,1,658,1,328,11,0,0,615,25.917
56,2023,1,A3333,Gallarta - SANTURTZI,25479,696,120,8957,7,5,,,,1936,324,2,1698,212,13,2224,4,591,56,0,0,914,43.238
57,2023,1,A3335,MUSKIZ - ZIERBENA - SESTAO,8243,163,80,3835,1,,,,,450,18,2,486,24,13,580,1,249,14,0,0,437,14.596
58,2023,1,A3336,BILBAO - MUSKIZ,38780,1184,141,10778,67,9,,,,2501,249,6,1998,139,45,2863,3,1252,42,0,0,1806,61.863
59,2023,1,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,29457,732,107,8785,12,8,,,,1982,198,0,1698,182,48,1699,3,587,6,0,0,746,46.250
60,2023,1,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
61,2023,1,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),9837,356,23,2427,,,,,,443,119,,342,89,120,475,1,122,9,0,0,641,15.004
62,2023,1,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
63,2023,1,A0651,BILBAO - BALMASEDA,39752,1083,304,9252,182,0,0,0,0,2823,336,0,4209,670,113,1701,31,567,7,0,0,710,61740
64,2023,1,A0652,LANESTOSA - BALMASEDA,1742,15,0,801,0,0,0,0,0,110,13,0,20,3,3,590,2,31,1,0,0,10,3341
65,2023,1,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,202,0,0,282,0,0,0,0,0,0,0,0,0,0,0,396,0,5,1,0,0,1,887
66,2023,1,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,4378,83,16,1519,19,0,0,0,0,303,20,0,392,17,13,194,2,104,1,0,0,65,7126
67,2023,1,A3323,PORTUGALETE - GALDAMES,2207,50,4,872,1,0,0,0,0,92,7,0,169,9,0,125,0,21,0,0,0,47,3604
68,2023,1,A3334,SANTURTZI - BALMASEDA,3176,141,9,859,4,17,0,0,0,402,66,6,152,15,11,256,1,41,3,0,0,103,5262
69,2023,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2914,93,35,899,0,0,0,0,0,110,1,0,227,19,1,132,4,36,0,0,0,41,4512
70,2023,1,A3342,BILBAO - Sodupe - ARTZINIEGA,14756,511,102,4225,2,1,0,0,0,672,121,0,1274,141,46,666,6,136,0,0,0,196,22855
71,2023,1,A3343,BILBAO - Sodupe - GORDEXOLA,2556,95,5,754,1,0,0,0,0,133,17,0,174,29,7,114,0,24,0,0,0,31,3940
72,2023,1,A2151,Areeta/Las Arenas-LARRABETZU,8602,233,29,1736,6,,,,,705,28,,657,61,,351,3,55,1,,,104,12571
73,2023,1,A2153,BILBAO-LOIU-Lauroeta-DERIO,10272,435,105,1338,16,3,,,,601,114,,1645,43,54,805,1,94,,,,91,15617
130,2023,2,A3538,LEKEITIO-Barainka,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1
74,2023,1,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,13972,694,85,3025,2,,,,,1758,332,70,1234,135,2,494,,297,8,,,158,22266
75,2023,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),3724,374,15,248,,,,,,715,123,8,225,38,,105,,10,,,,58,5643
76,2023,1,A2163,ERANDIO-UPV/EHU,383,40,15,8,,,,,,111,2,,64,8,,7,,4,,,,30,672
77,2023,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),512,62,,39,,,,,,110,37,,35,3,,14,,3,,,,8,823
78,2023,1,A2166,URIBE KOSTA - UPV/EHU,1311,138,32,38,,2,,,,364,35,2,172,46,,19,,3,,,,3,2165
79,2023,1,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,5882,191,17,1267,2,1,,,,527,37,1,838,131,37,198,,95,1,,,342,9567
80,2023,1,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),10105,379,30,1670,,1,,,,528,34,1,622,211,,279,,135,3,,,126,14124
81,2023,1,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,6991,181,7,975,,,,,,211,38,,188,18,4,125,,42,5,,,115,8900
82,2023,1,A3225,BILBAO-LAUKIZ,3392,123,20,478,,2,,,,45,6,,521,42,,156,,62,1,,,90,4938
83,2023,1,A3247,BILBAO-Aireportua/Aeropuerto,35374,620,67,3057,6,4,,1,,190,1,2,232,12,35,26484,40,664,11,,,151,66951
84,2023,1,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),14649,381,15,668,,,,,,670,57,1,619,82,,297,,11,1,,,135,17586
85,2023,1,A3516,BILBAO - MUNGIA (Por autopista/tik),16139,656,122,2011,21,9,,,,700,81,17,975,98,5,479,,172,4,,,179,21668
86,2023,1,A3517,BILBAO - DERIO - MUNGIA,31282,848,228,4335,45,6,,,,1581,269,,1943,266,34,1364,,207,5,,,479,42892
87,2023,1,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),29692,1207,144,4224,41,7,,,,1210,173,4,2156,258,20,1572,,268,17,,,372,41365
88,2023,1,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,7649,165,76,1564,18,2,,,,168,12,,346,60,,281,,111,4,,,84,10540
89,2023,1,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,743,,,,,,,743
90,2023,1,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),51457,2034,303,7059,46,8,,,,3735,251,57,3776,328,38,1697,1,425,10,,,423,71648
91,2023,1,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,2735,143,45,153,1,,,,,542,150,12,256,53,,69,,2,,,,43,4204
94,2023,1,A3531,SOPELANA - MUNGIA - GATIKA,7472,362,29,2351,7,,,,,436,83,1,722,156,,446,,196,10,,,125,12396
95,2023,1,A3537,PLENTZIA-GORLIZ-MUNGIA,2478,109,27,584,,4,,,,58,,2,340,24,,169,,69,6,,,31,3901
96,2023,2,A2610,GALDAKAO - UPV/EHU,7984,561,45,278,1,0,0,0,0,4094,259,14,1464,170,1,136,1,28,0,0,0,104,15140
97,2023,2,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,4087,230,17,239,8,0,0,0,0,1840,199,3,572,28,0,87,1,21,3,0,0,100,7435
98,2023,2,A3613,BILBAO - UGAO MIRABALLES - OROZKO,16259,424,72,7345,10,1,0,0,0,803,57,4,687,111,49,1049,1,618,24,0,0,314,27828
99,2023,2,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6224,58,27,2279,14,0,0,0,0,175,7,2,200,14,37,370,0,184,2,0,0,95,9688
100,2023,2,A3631,BILBAO - GALDAKAO - LARRABETZU,21055,494,98,5680,5,1,0,0,0,1102,160,1,1045,149,2,912,0,457,23,0,0,505,31689
101,2023,2,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (Bego̱a),2778,69,39,1014,7,0,0,0,0,171,3,1,91,3,7,111,0,74,0,0,0,135,4503
102,2023,2,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,24748,546,195,10287,32,1,0,0,0,1304,90,3,912,89,16,1483,0,518,30,0,0,245,40499
103,2023,2,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),11965,158,51,4984,12,1,0,0,0,669,19,7,386,12,7,399,5,320,19,0,0,126,19140
104,2023,2,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,33254,1105,268,8998,20,11,0,1,0,2819,325,43,1361,224,86,1799,2,454,11,0,0,285,51066
105,2023,2,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,30428,844,223,7744,58,36,0,0,0,1744,133,17,942,91,9,1639,1,333,9,0,0,405,44656
106,2023,2,A3913,Arrazola - DURANGO,6008,204,82,2205,0,0,0,0,0,937,92,33,350,62,57,339,0,144,0,0,0,37,10550
107,2023,2,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,22400,689,162,4291,11,1,0,0,0,1151,86,19,1767,123,170,900,6,333,2,0,0,242,32353
108,2023,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),35132,1466,299,5995,34,1,0,0,0,3127,465,113,1937,234,134,1749,11,327,5,0,0,146,51175
109,2023,2,A3924,ERMUA - DURANGO - UPV/EHU,6808,517,56,153,0,0,0,0,0,4124,410,83,503,26,0,150,0,3,0,0,0,31,12864
110,2023,2,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,14463,339,86,3412,13,0,0,1,0,731,52,6,754,51,100,568,2,231,1,0,0,199,21009
111,2023,2,A3926,BILBAO - ERMUA - EIBAR (Autopista),24049,551,101,2602,2,26,0,0,0,1689,197,31,686,38,23,1641,14,218,1,0,0,51,31920
112,2023,2,A3927,BILBAO - LEMOA - ZEANURI (Autopista),10577,474,84,1626,13,0,0,0,0,823,53,18,1409,139,65,461,0,152,1,0,0,116,16011
113,2023,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1172,20,2,674,0,0,0,0,0,11,0,0,24,1,0,139,0,8,0,0,0,15,2066
114,2023,2,A3930,BILBAO - GALDAKAO (Autopista),17646,346,57,3170,40,0,0,0,0,2946,212,10,1811,157,59,339,2,135,19,0,0,231,27180
115,2023,2,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,46
116,2023,2,A3932,GALDAKAO - Metro Bolueta,29030,547,179,10009,35,19,0,0,0,13,6,0,11,0,0,377,0,757,24,12133,0,267,53407
117,2023,2,A3933,BILBAO - DURANGO (Autopista),25775,1144,128,3462,52,2,0,0,0,3681,386,6,2292,320,59,638,0,207,7,0,0,120,38279
118,2023,2,A3512,BILBAO - LEKEITIO (Autopista),17967,597,188,3143,21,,,,,1647,303,46,489,13,23,834,0,161,11,0,0,137,25580
119,2023,2,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,7729,272,23,2346,,10,,,,390,60,,384,10,,535,0,50,1,0,0,55,11865
120,2023,2,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,23438,816,77,3739,24,1,,,,1448,84,8,1773,220,6,731,0,158,6,0,0,151,32680
121,2023,2,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,39725,1257,111,8722,34,1,,,,2840,291,9,2335,382,14,1482,0,303,17,0,0,223,57746
122,2023,2,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,5851,152,10,1914,4,2,,,,434,8,,334,17,1,453,0,43,6,0,0,28,9257
123,2023,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3218,288,30,59,13,,,,,1643,194,,320,66,,72,0,8,0,0,0,4,5915
124,2023,2,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,1822,46,29,369,,8,,,,48,50,,65,,,107,0,1,0,0,0,46,2591
125,2023,2,A3532,GERNIKA LUMO - NABARNIZ,56,1,,8,,,,,,,,,,,,5,0,0,0,0,0,0,70
126,2023,2,A3533,GERNIKA LUMO - MENDATA,26,,,3,,,,,,,,,,,,0,0,0,0,0,0,0,29
127,2023,2,A3534,GERNIKA LUMO - ERRIGOITI,28,,,5,,,,,,,,,,,,2,0,0,0,0,0,0,35
128,2023,2,A3535,LEKEITIO - AMOROTO,100,,,6,,,,,,,,,,,,8,0,0,0,0,0,0,114
129,2023,2,A3536,LEKEITIO - MENDEXA,35,2,,3,,,,,,,1,,,,,5,0,0,0,0,0,0,46
131,2023,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),24657,926,181,6908,26,2,,,,1228,137,11,703,80,58,1742,0,396,9,0,0,138,37202
132,2023,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),16512,531,57,2760,13,4,,,,1008,82,14,552,56,16,1040,3,219,8,0,0,125,23000
133,2023,2,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,208,,,17,,,,,,1,,,18,,,8,0,0,0,0,0,0,252
134,2023,2,A2312,Zabalburu - UPV/EHU  (Juan de Garay),12465,881,97,41,,,,,2,2231,312,12,512,130,17,246,0,4,0,0,0,31,16981
135,2023,2,A2314,BILBAO - Erandiogoikoa - UPV/EHU,25964,2141,134,368,32,,,,,3400,361,33,1333,127,56,347,0,12,1,0,0,119,34428
136,2023,2,A2318,Termibus - UPV/EHU (Autopista),39439,2963,286,302,32,,,,,7548,923,56,3305,517,11,684,0,47,5,0,0,312,56430
137,2023,2,A2321,Santutxu - UPV/EHU (Autopista),10064,968,92,39,1,,,,,3292,328,21,973,154,2,99,0,16,0,0,0,111,16160
138,2023,2,A2324,BILBAO - UPV/EHU (Enekuri),8428,683,49,21,,,,,,1105,199,10,317,18,28,111,0,2,0,0,0,24,10995
139,2023,2,A3115,BILBAO - SANTURTZI,24429,482,123,7924,68,,,3,,730,92,9,760,107,7,1470,7,1044,65,0,0,1321,38641
140,2023,2,A3122,BILBAO - SESTAO - Errepelega/Repelega,8609,186,65,2912,32,,,,,261,7,3,373,33,1,422,3,529,50,0,0,503,13989
141,2023,2,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,47018,1050,266,16329,22,31,,,,2128,146,16,2652,204,23,2507,26,2319,84,0,0,2920,77741
142,2023,2,A3135,SESTAO - Cabieces,20666,437,55,10058,28,3,,,,640,52,15,496,37,3,1099,7,1249,28,0,0,1309,36182
143,2023,2,A3136,BILBAO - BARAKALDO - SANTURTZI,49106,1092,351,14601,69,45,,,,2195,255,2,2952,352,48,2908,8,2428,80,0,0,2305,78797
144,2023,2,A3137,BILBAO - BARAKALDO,14283,288,23,4657,98,,,,,450,42,4,580,36,1,597,0,666,56,0,0,979,22760
145,2023,2,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,16908,373,41,6704,25,6,,,,1369,60,3,806,58,6,884,2,727,22,0,0,1063,29057
146,2023,2,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),28638,689,139,5166,27,2,,,,1097,113,,1367,105,12,1512,8,946,34,0,0,1373,41228
147,2023,2,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),10861,307,48,1430,3,,,,,473,27,,200,8,,174,0,111,3,0,0,597,14242
148,2023,2,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,10802,328,37,3597,,,,,,879,151,6,500,54,23,695,0,236,9,0,0,348,17665
149,2023,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2482,19,1,1356,5,,,,,120,10,,125,19,1,100,0,58,5,0,0,84,4385
150,2023,2,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,16602,392,24,5051,2,,,,,1184,50,,1406,157,,710,0,361,26,0,0,636,26601
151,2023,2,A3333,Gallarta - SANTURTZI,25579,692,107,9446,15,9,,,,1817,256,4,1907,271,13,2233,4,702,58,0,0,861,43974
152,2023,2,A3335,MUSKIZ - ZIERBENA - SESTAO,8437,188,76,4100,7,,,,,468,25,5,495,28,16,676,4,250,11,0,0,381,15167
153,2023,2,A3336,BILBAO - MUSKIZ,36768,1040,136,10973,69,6,,,,2530,246,,2056,168,42,2589,7,1180,53,0,0,1839,59702
154,2023,2,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,30306,876,159,9542,11,11,,,,2092,239,1,1816,212,39,1693,8,646,17,0,0,741,48409
155,2023,2,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
156,2023,2,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),9380,371,49,2367,7,,,,,523,103,,374,131,89,440,1,96,3,0,0,555,14489
157,2023,2,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
158,2023,2,A0651,BILBAO - BALMASEDA,38724,1179,274,9131,230,0,0,0,0,2977,360,22,5018,730,119,1581,16,512,17,0,0,666,61556
159,2023,2,A0652,LANESTOSA - BALMASEDA,1907,30,2,815,0,0,0,0,0,112,17,0,22,2,1,599,3,44,0,0,0,9,3563
160,2023,2,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,206,0,0,274,0,0,0,0,0,0,0,0,0,0,0,404,0,3,2,0,0,2,891
161,2023,2,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,4599,166,11,1469,22,0,0,0,0,622,38,0,546,26,20,202,1,91,3,0,0,59,7875
162,2023,2,A3323,PORTUGALETE - GALDAMES,2264,59,6,874,1,0,0,0,0,51,7,0,160,6,1,105,0,32,2,0,0,53,3621
163,2023,2,A3334,SANTURTZI - BALMASEDA,3134,115,11,978,3,15,0,0,0,278,54,20,157,5,7,317,3,47,2,0,0,78,5224
164,2023,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2737,82,33,893,0,0,0,0,0,83,5,2,218,17,8,132,0,43,0,0,0,36,4289
165,2023,2,A3342,BILBAO - Sodupe - ARTZINIEGA,14176,620,69,4497,0,2,0,0,0,644,103,37,1300,169,45,543,1,116,6,0,0,180,22508
166,2023,2,A3343,BILBAO - Sodupe - GORDEXOLA,2428,115,8,685,0,0,0,0,0,128,3,2,180,26,1,115,0,19,0,0,0,14,3724
167,2023,2,A2151,Areeta/Las Arenas-LARRABETZU,8389,254,20,1634,1,1,,,,802,48,1,741,43,,253,5,49,,,,111,12352
168,2023,2,A2153,BILBAO-LOIU-Lauroeta-DERIO,9672,387,95,1146,19,5,,,,556,132,2,1761,28,73,795,3,81,2,,,77,14834
169,2023,2,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,15158,911,142,2997,6,,,,,2764,528,63,1381,215,3,443,,253,19,,,145,25028
170,2023,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4558,473,17,289,,,,,,1559,306,18,372,70,,138,,21,,,,88,7909
171,2023,2,A2163,ERANDIO-UPV/EHU,428,42,10,4,,,,,,233,7,,98,16,,11,,2,,,,31,882
