_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
39,2020,1,A2312,Zabalburu - UPV/EHU  (Juan de Garay),8238,559,67,44,,,,,,1199,143,1,138,55,1,453,26,0,0,0,0,32,10956
40,2020,1,A2314,BILBAO - Erandiogoikoa - UPV/EHU,14143,1054,75,393,5,,,,,2207,272,21,669,142,7,809,9,109,0,0,0,127,20042
41,2020,1,A2318,Termibus - UPV/EHU (Autopista),20636,1497,160,199,13,,,,,3566,387,16,1199,224,68,1811,3,36,2,0,0,176,29993
42,2020,1,A2321,Santutxu - UPV/EHU (Autopista),6141,440,7,95,,,,,,2101,202,4,612,101,4,302,2,21,0,0,0,110,10142
43,2020,1,A2324,BILBAO - UPV/EHU (Enekuri),5026,356,11,23,1,,,,,603,82,9,60,37,1,256,0,0,0,0,0,14,6479
44,2020,1,A3115,BILBAO - SANTURTZI,28603,752,150,10741,45,4,,,,1165,97,3,1213,200,32,4085,21,1547,66,0,0,2020,50744
45,2020,1,A3122,BILBAO - SESTAO - Errepelega/Repelega,12656,360,121,4095,26,1,,,,278,59,13,388,33,12,1542,5,930,37,0,0,759,21315
46,2020,1,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,53794,1526,343,21184,65,43,1,,,2325,322,74,2136,158,46,7997,16,2999,51,0,0,4343,97423
47,2020,1,A3135,SESTAO - Cabieces,29593,580,76,14351,54,16,,,,1086,34,50,572,31,100,4231,13,1967,34,0,0,2246,55034
48,2020,1,A3136,BILBAO - BARAKALDO - SANTURTZI,50521,1330,443,18083,39,14,,,,2127,213,20,2323,276,156,7359,94,2899,80,0,0,3932,89909
49,2020,1,A3137,BILBAO - BARAKALDO,20045,397,81,6738,148,2,1,,,745,18,5,829,87,10,2216,7,1113,26,0,0,1719,34187
50,2020,1,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,19993,502,73,9346,31,3,,,,1332,77,6,789,79,,2723,2,1159,29,0,0,1976,38120
51,2020,1,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),34074,1134,268,7433,38,3,,,,1400,101,8,1425,149,28,4133,5,1203,115,0,0,2126,53643
52,2020,1,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),15971,426,30,1834,9,,,,,378,22,1,205,17,,671,0,324,3,0,0,716,20607
53,2020,1,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,9926,269,22,4698,,2,,,,1633,151,32,990,108,32,1963,31,363,6,0,0,313,20539
321,2020,4,A3535,LEKEITIO - AMOROTO,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
54,2020,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3154,33,11,2001,,,,,,83,37,,103,16,,399,0,86,3,0,0,129,6055
55,2020,1,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,14496,347,33,5795,9,4,,,4,1412,77,,969,102,1,1657,0,429,35,0,0,589,25959
56,2020,1,A3333,Gallarta - SANTURTZI,26458,750,111,12707,21,6,,,,2380,116,68,1244,291,29,4013,26,766,30,0,0,1619,50635
57,2020,1,A3335,MUSKIZ - ZIERBENA - SESTAO,8630,151,20,5910,9,4,,,,637,54,2,539,13,4,1911,60,334,3,0,0,682,18963
58,2020,1,A3336,BILBAO - MUSKIZ,38565,1237,234,14718,56,46,1,,,3384,283,27,1883,286,39,6112,27,1297,45,0,0,2670,70910
59,2020,1,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,31269,822,93,12495,14,3,,,,2688,157,4,1530,167,14,4577,32,809,18,0,0,1133,55825
60,2020,1,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
61,2020,1,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),12008,459,63,3204,36,,,,,1148,75,4,613,74,52,1132,4,160,1,0,0,839,19872
62,2020,1,A3521,BILBAO - Hospital Santa Marina Ospitalea,8862,206,28,3904,2,2,,,,106,3,4,48,2,,458,0,10,11,0,0,263,13909
63,2020,1,A0651,BILBAO - BALMASEDA,40791,1292,404,11977,95,66,0,0,0,3239,536,32,4497,670,124,3594,31,544,27,0,0,657,68576
64,2020,1,A0652,LANESTOSA - BALMASEDA,1950,27,5,1084,0,0,0,0,0,98,45,0,36,0,0,733,23,52,6,0,0,31,4090
65,2020,1,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,140,0,0,306,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,859
66,2020,1,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,3840,109,25,1937,0,6,0,0,0,309,10,0,293,86,3,607,10,119,16,0,0,36,7406
67,2020,1,A3323,PORTUGALETE - GALDAMES,2149,59,0,1250,2,0,0,0,0,87,25,0,83,9,0,394,0,30,0,0,0,67,4155
68,2020,1,A3334,SANTURTZI - BALMASEDA,2855,93,30,1271,5,0,0,0,0,337,45,0,79,7,1,551,3,55,5,0,0,71,5408
69,2020,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2549,30,82,1160,0,0,0,0,0,190,3,1,207,4,12,287,7,86,1,0,0,40,4659
70,2020,1,A3342,BILBAO - Sodupe - ARTZINIEGA,13366,547,116,5785,0,2,0,0,0,620,50,25,1293,49,48,1319,23,298,6,0,0,324,23871
71,2020,1,A3343,BILBAO - Sodupe - GORDEXOLA,2721,59,14,1314,0,0,0,0,0,143,27,3,222,17,6,285,4,50,1,0,0,29,4895
72,2020,1,A2151,Areeta/Las Arenas-LARRABETZU,8830,332,54,2083,5,,,,,1322,128,,488,118,,797,2,82,2,,,41,14284
73,2020,1,A2153,BILBAO-LOIU-Lauroeta-DERIO,8503,476,79,1175,56,,,,,484,29,3,3633,27,1,867,5,74,3,,,76,15491
74,2020,1,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,12126,742,197,3372,28,,,,,2117,303,18,706,127,6,1294,0,303,7,,,382,21728
75,2020,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),3475,278,19,335,3,,,,,758,129,,235,8,,343,0,14,0,,,74,5671
76,2020,1,A2163,ERANDIO-UPV/EHU,469,9,4,42,,,,,,161,9,,78,23,,22,0,1,0,,,33,851
77,2020,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),885,89,,34,2,,,,,185,42,,48,1,,53,0,14,0,,,14,1367
78,2020,1,A2166,URIBE KOSTA - UPV/EHU,1130,157,10,19,,,,,,381,105,,179,67,,72,0,1,0,,,22,2143
79,2020,1,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,5767,164,13,1523,4,,,,,664,15,,593,56,8,497,1,84,3,,,321,9713
80,2020,1,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),12218,601,13,1906,7,4,,,,606,82,,443,130,1,931,0,161,8,,,146,17257
81,2020,1,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,8388,228,7,1551,2,,,,,521,5,,282,21,1,462,2,28,3,,,199,11700
82,2020,1,A3225,BILBAO-LAUKIZ,2893,239,8,431,,,,,,88,15,0,1090,22,2,394,0,45,2,,,64,5293
83,2020,1,A3247,BILBAO-Aireportua/Aeropuerto,32332,747,73,2999,8,5,6,25,26,233,33,,298,16,23,28275,78,656,14,,,211,66058
84,2020,1,A3248,Astrabudua-erandiogoikoa-SONDIKA,694,13,,255,,,,,,23,,,10,7,,54,0,8,0,,,61,1125
85,2020,1,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),17908,558,72,932,,,,,,1367,65,,861,32,,714,1,2,0,,,103,22615
86,2020,1,A3516,BILBAO - MUNGIA (Por autopista/tik),29691,1241,243,3992,32,10,,,,1783,253,44,2481,169,119,2244,1,309,8,,,383,43003
87,2020,1,A3517,BILBAO - DERIO - MUNGIA,31199,1016,308,5255,72,4,,,2,1920,279,47,2783,340,66,3416,1,326,14,,,623,47671
88,2020,1,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),26497,939,132,4762,17,13,,10,12,1065,145,18,1484,83,123,3721,0,455,14,,,386,39876
89,2020,1,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,7010,134,52,1879,33,,,,,310,37,,451,13,24,642,0,88,4,,,174,10851
90,2020,1,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,814,0,0,0,,,0,814
91,2020,1,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),34799,1328,357,6527,29,8,,2,1,2957,236,17,2164,202,87,3350,1,340,8,,,267,52680
92,2020,1,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,2912,209,83,219,20,,,,2,737,125,14,258,26,2,307,0,3,0,,,12,4929
93,2020,1,A3529,MUNGIA - GAMIZ - FIKA,314,11,,84,,,,,,1,,,33,,,46,0,0,0,,,27,516
94,2020,1,A3530,MUNGIA - MEÃAKA - ARRIETA,125,16,,51,,,,,,10,,,6,,,20,0,0,0,,,4,232
95,2020,1,A3531,SOPELANA - MUNGIA - GATIKA,6618,306,82,2571,5,1,,,,312,23,,471,33,29,1091,0,178,1,,,94,11815
96,2020,1,A3537,PLENTZIA-GORLIZ-MUNGIA,2386,73,9,1012,2,11,,,,162,4,,214,15,,467,0,81,6,,,15,4457
97,2020,2,A2610,GALDAKAO - UPV/EHU,5764,314,12,415,2,0,0,0,0,5351,466,41,1311,102,25,353,0,25,1,0,0,217,14399
98,2020,2,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3167,149,9,299,0,0,0,0,0,2281,248,15,603,48,6,166,1,23,2,0,0,180,7197
99,2020,2,A3613,BILBAO - UGAO MIRABALLES - OROZKO,17194,392,149,10341,5,1,0,0,0,1130,77,55,833,39,6,2769,37,778,52,0,0,534,34392
100,2020,2,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6012,197,58,2462,5,0,0,0,0,220,21,0,259,5,3,895,2,240,0,0,0,125,10504
101,2020,2,A3631,BILBAO - GALDAKAO - LARRABETZU,20980,587,137,7043,7,9,0,0,0,1398,251,59,987,73,41,2383,2,469,22,0,0,739,35187
102,2020,2,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2645,81,32,1298,10,1,0,0,0,105,14,55,60,2,38,378,0,106,3,0,0,213,5041
103,2020,2,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,26227,498,205,13978,8,1,0,0,0,1088,103,70,916,125,17,3585,46,718,28,0,0,371,47984
104,2020,2,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),11515,209,37,6335,4,1,0,0,0,376,83,109,240,7,6,973,1,325,20,0,0,229,20470
105,2020,2,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,31062,1117,181,10672,37,3,0,0,0,3100,531,118,1447,165,71,4674,1,464,24,0,0,375,54042
106,2020,2,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,30998,744,216,10500,31,0,0,0,0,1988,269,41,1274,126,60,5207,10,500,21,0,0,424,52409
107,2020,2,A3913,Arrazola - DURANGO,4462,312,40,2634,0,0,0,0,0,901,144,91,236,31,15,986,1,171,4,0,0,36,10064
108,2020,2,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,20668,566,265,5187,11,0,0,0,0,1517,190,56,1618,180,17,2525,0,361,4,0,0,418,33583
109,2020,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),30016,1602,302,7190,24,1,0,0,0,3113,407,53,2235,396,68,4091,8,400,12,0,0,125,50043
110,2020,2,A3924,ERMUA - DURANGO - UPV/EHU,4680,540,14,97,1,0,0,0,0,5307,670,53,298,90,77,347,3,7,0,0,0,45,12229
111,2020,2,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,13760,420,80,4435,13,1,0,0,0,969,192,46,907,49,16,1677,1,168,3,0,0,255,22992
112,2020,2,A3926,BILBAO - ERMUA - EIBAR (Autopista),18864,691,173,2401,4,47,0,0,0,1825,115,20,414,99,5,2856,61,243,1,0,0,49,27868
113,2020,2,A3927,BILBAO - LEMOA - ZEANURI (Autopista),9339,454,154,1589,2,1,0,0,0,730,77,4,1100,194,31,1062,0,240,1,0,0,174,15152
114,2020,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1092,30,4,735,0,0,0,0,0,11,7,0,2,4,2,211,0,13,0,0,0,7,2118
115,2020,2,A3930,BILBAO - GALDAKAO (Autopista),15075,445,11,2487,5,0,0,0,0,3866,193,1,1473,172,2,772,0,178,14,0,0,325,25019
116,2020,2,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,0,0,0,0,76
117,2020,2,A3932,GALDAKAO - Metro Bolueta,30353,799,52,13687,33,2,0,0,0,46,3,1,22,2,1,1101,0,815,50,17900,0,367,65234
118,2020,2,A3933,BILBAO - DURANGO (Autopista),22808,1102,154,3436,26,1,0,0,0,3522,580,39,2194,208,30,1575,5,199,3,0,0,56,35938
119,2020,2,A3512,BILBAO - LEKEITIO (Autopista),19106,961,223,4673,16,54,,,,1182,201,0,427,38,10,2812,6,148,22,0,0,155,30034
120,2020,2,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,7915,196,31,3707,,45,,,,752,79,0,333,22,29,1492,1,125,2,0,0,90,14819
121,2020,2,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,34321,1201,105,6124,23,4,,,,2906,382,0,2846,400,73,2924,2,260,14,0,0,262,51847
122,2020,2,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,50136,1770,237,12662,40,7,,,4,4075,575,34,3585,377,66,5757,2,553,28,0,0,294,80202
123,2020,2,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,6459,182,49,2892,,5,,,,593,163,1,278,47,14,1078,1,76,4,0,0,41,11883
124,2020,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2894,308,26,96,,,,,,2838,394,,307,99,0,318,0,2,0,0,0,47,7329
125,2020,2,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,2001,162,6,464,,,,,,33,0,,128,1,0,298,0,30,0,0,0,17,3140
126,2020,2,A3532,GERNIKA LUMO - NABARNIZ,68,4,,24,,,,,,,,,,,,3,0,0,0,0,0,0,99
127,2020,2,A3533,GERNIKA LUMO - MENDATA,43,,,,,,,,,,,,,,,2,0,0,0,0,0,0,45
128,2020,2,A3534,GERNIKA LUMO - ERRIGOITI,13,,,1,,,,,,,,,,,,9,0,0,0,0,0,0,23
129,2020,2,A3535,LEKEITIO - AMOROTO,119,8,,15,,,,,,,,,,,,4,0,0,0,0,0,0,146
130,2020,2,A3536,LEKEITIO - MENDEXA,86,3,,56,,,,,,,,,,,,9,0,0,0,0,0,0,154
131,2020,2,A3538,LEKEITIO-Barainka,9,,,2,,,,,,,,,,,,1,0,0,0,0,0,0,12
132,2020,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),27827,1073,221,10555,42,35,,,,1664,246,54,758,30,28,5808,22,525,27,0,0,191,49106
133,2020,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),18423,710,122,3936,19,5,,,,2181,140,55,474,118,21,3007,26,302,4,0,0,80,29623
134,2020,2,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,143,,,64,,,,,,1,,,,,,8,0,0,0,0,0,0,216
135,2020,2,A2312,Zabalburu - UPV/EHU  (Juan de Garay),13861,1092,112,105,11,,,,,4111,453,20,442,130,2,803,2,0,0,0,0,74,21218
136,2020,2,A2314,BILBAO - Erandiogoikoa - UPV/EHU,22336,2068,178,486,30,,,,,6325,786,16,1555,225,37,1193,6,86,1,0,0,191,35519
137,2020,2,A2318,Termibus - UPV/EHU (Autopista),30558,2467,243,248,26,,,,,10900,1368,81,3131,610,135,1966,5,45,10,0,0,298,52091
138,2020,2,A2321,Santutxu - UPV/EHU (Autopista),8429,641,6,157,1,,,,1,6549,580,4,1439,241,15,439,2,41,0,0,0,219,18764
139,2020,2,A2324,BILBAO - UPV/EHU (Enekuri),9323,913,55,25,3,,,,,2617,261,30,272,72,4,382,1,1,0,0,0,28,13987
140,2020,2,A3115,BILBAO - SANTURTZI,28359,700,144,11053,41,3,,,,1304,89,3,1330,211,31,4053,63,1533,71,0,0,2075,51063
141,2020,2,A3122,BILBAO - SESTAO - Errepelega/Repelega,11501,285,112,4099,29,,,,,378,53,7,449,33,12,1267,8,789,44,0,0,618,19684
142,2020,2,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,48361,1244,296,20553,73,10,,,,2648,256,38,2113,173,71,7160,2,2828,42,0,0,3981,89849
143,2020,2,A3135,SESTAO - Cabieces,28906,674,59,14569,55,18,,,1,1127,49,18,620,32,108,4008,2,2131,34,0,0,2066,54477
144,2020,2,A3136,BILBAO - BARAKALDO - SANTURTZI,48955,1206,453,17957,51,13,2,,,2461,181,10,2434,292,125,6954,34,2528,69,0,0,3863,87588
322,2020,4,A3536,LEKEITIO - MENDEXA,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
145,2020,2,A3137,BILBAO - BARAKALDO,19619,355,79,6476,141,4,,,,841,28,3,945,101,8,2176,2,1043,31,0,0,1641,33493
146,2020,2,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,20016,502,113,9503,42,9,,2,2,1363,86,2,971,81,4,2574,0,1209,50,0,0,1880,38409
147,2020,2,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),31279,938,256,7110,32,7,,2,,1469,87,4,1481,127,39,3852,3,1106,63,0,0,2098,49953
148,2020,2,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),15118,444,33,1591,4,,,,,522,14,1,202,12,2,561,0,219,1,0,0,684,19408
149,2020,2,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,10202,325,19,4970,1,,,,,1497,189,17,956,183,35,1974,45,484,2,0,0,283,21182
150,2020,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3101,59,,1903,,,,,,96,9,5,96,4,10,296,0,63,0,0,0,91,5733
151,2020,2,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,14805,378,20,6034,12,,8,,2,1415,99,,1123,95,27,1646,2,462,45,0,0,744,26917
152,2020,2,A3333,Gallarta - SANTURTZI,26193,753,109,12547,17,3,,,,2581,139,56,1574,363,36,4078,13,751,31,0,0,1472,50716
153,2020,2,A3335,MUSKIZ - ZIERBENA - SESTAO,8860,209,12,6157,12,4,,,,556,62,4,577,23,3,2036,63,365,4,0,0,537,19484
154,2020,2,A3336,BILBAO - MUSKIZ,37042,1075,247,14416,52,29,,,,3429,260,13,1954,281,45,5555,34,1239,53,0,0,2513,68237
155,2020,2,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,32013,941,126,13137,21,8,,,,2727,152,5,1753,262,15,4510,50,712,22,0,0,1091,57545
