_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
21,2025,7,A3932,GALDAKAO - Metro Bolueta,30893,466,123,10550,28,23,0,0,0,15,0,0,35,3,3,63,0,0,12,2,0,61,2,0,8,1,0,0,0,0,436,1,875,53,0,0,0,342,43995
22,2025,7,A3933,BILBAO - DURANGO (Autopista),22235,759,153,3691,10,1,0,0,0,896,69,0,625,69,1,1713,82,0,344,37,0,1190,62,22,34,10,0,1,0,0,557,0,350,16,0,0,0,46,32973
23,2025,7,A3512,BILBAO - LEKEITIO (Autopista),35002,1419,139,6947,17,0,0,0,0,426,10,0,267,22,1,671,46,16,118,42,11,605,27,0,144,7,0,6,0,0,1971,13,511,9,0,0,0,143,48590
24,2025,7,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,15993,484,16,3980,4,14,1,0,0,170,6,0,218,15,6,188,3,0,54,2,0,365,14,0,55,3,0,0,0,0,1047,0,170,3,0,0,0,90,22901
25,2025,7,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,36058,861,108,6401,53,3,1,0,0,672,52,0,1594,73,20,1542,47,0,360,0,0,2100,29,0,21,1,0,0,0,0,1082,0,314,17,0,0,0,100,51509
26,2025,7,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,68081,1823,262,15021,135,6,0,0,0,1357,154,2,2333,139,27,2047,96,0,477,4,0,2782,135,0,111,4,0,0,0,0,2561,2,847,20,0,0,0,209,98635
27,2025,7,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,11231,280,8,3229,34,0,0,0,0,123,10,0,285,17,3,284,0,0,40,0,0,368,11,0,48,6,0,1,0,0,785,0,149,11,0,0,0,46,16969
28,2025,7,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2025,7,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,21446,791,37,4657,3,9,0,10,0,57,25,0,138,45,1,115,0,0,1,2,0,154,1,0,50,0,0,0,0,0,1111,3,452,5,0,0,0,93,29206
30,2025,7,A3532,GERNIKA LUMO - NABARNIZ,1326,63,1,405,1,1,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,82,1,12,0,0,0,0,4,1914
31,2025,7,A3533,GERNIKA LUMO - MENDATA,705,10,0,235,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31,0,18,0,0,0,0,3,1007
32,2025,7,A3534,GERNIKA LUMO - ERRIGOITI,917,62,0,239,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,30,3,0,0,0,4,1301
33,2025,7,A3535,LEKEITIO - AMOROTO,193,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
34,2025,7,A3536,LEKEITIO - MENDEXA,305,16,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,388
35,2025,7,A3538,LEKEITIO-Barainka,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
36,2025,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),40571,1111,210,12613,26,1,0,0,0,625,48,0,510,8,14,806,12,0,259,41,0,678,10,43,79,15,0,9,0,0,2314,3,885,28,0,0,0,182,61101
37,2025,7,A3916,BILBAO - ERMUA - ONDARROA (Autopista),30426,826,166,5657,29,6,0,0,0,521,53,4,383,22,0,846,65,3,151,0,9,638,54,3,22,3,0,0,0,0,2097,2,688,14,0,0,0,135,42823
38,2025,7,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,291,6,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,382
39,2025,7,A2312,Zabalburu - UPV/EHU  (Juan de Garay),1779,54,0,28,0,1,0,0,0,57,0,1,12,2,0,141,0,0,42,0,0,12,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,3,2146
40,2025,7,A2314,BILBAO - Erandiogoikoa - UPV/EHU,6179,210,10,370,0,0,0,0,0,281,0,1,173,5,4,513,3,0,159,4,24,352,0,0,15,2,1,0,0,0,177,0,81,1,0,0,0,44,8609
41,2025,7,A2318,Termibus - UPV/EHU (Autopista),9141,433,43,214,0,0,0,0,0,577,13,1,223,17,2,703,5,2,229,0,6,326,1,0,131,4,0,3,0,0,255,0,20,1,0,0,0,71,12421
42,2025,7,A2321,Santutxu - UPV/EHU (Autopista),1232,41,1,33,0,0,0,0,0,114,4,1,47,1,0,133,0,0,33,0,0,34,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,19,1703
43,2025,7,A2324,BILBAO - UPV/EHU (Enekuri),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2025,7,A3115,BILBAO - SANTURTZI,38882,525,108,12039,82,2,0,2,3,706,41,14,1583,67,49,2066,31,1,774,35,3,5415,176,15,14,2,0,0,0,0,1566,4,2327,101,0,0,0,1297,67930
45,2025,7,A3122,BILBAO - SESTAO - Errepelega/Repelega,14979,234,42,4534,18,1,0,0,0,311,28,2,557,28,3,1048,27,1,268,11,0,1588,21,2,5,0,1,0,0,0,467,0,1030,94,0,0,0,513,25813
46,2025,7,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,75358,1304,261,24268,43,34,0,2,1,2587,119,13,4918,201,45,4087,157,2,2049,14,0,8825,292,25,35,0,6,10,0,0,2868,5,4441,159,0,0,0,2862,134991
47,2025,7,A3135,SESTAO - Cabieces,34082,382,116,16755,41,9,0,0,0,564,14,4,1188,42,4,1866,60,6,641,22,0,2996,85,8,7,0,1,0,0,0,1318,8,2393,124,0,0,0,1555,64291
48,2025,7,A3136,BILBAO - BARAKALDO - SANTURTZI,82332,1182,240,21929,106,40,1,0,1,2185,120,62,5629,266,54,4545,62,9,2164,49,9,12126,305,51,41,1,5,4,0,0,3819,62,4916,145,0,0,0,2384,144844
49,2025,7,A3137,BILBAO - BARAKALDO,24751,390,125,7798,64,1,0,0,0,465,30,12,1092,53,8,1687,31,0,547,34,4,3044,72,17,4,0,0,0,0,0,864,1,1424,39,0,0,0,967,43524
50,2025,7,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,27160,425,72,9839,27,6,2,0,2,792,48,57,1517,82,0,1056,19,0,513,5,2,2554,79,1,13,0,3,0,0,0,943,11,1506,29,0,0,0,1174,47937
51,2025,7,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),42987,811,152,7644,23,11,0,0,4,1288,68,18,2394,122,17,2534,25,3,1020,19,2,5360,119,40,41,4,1,0,0,0,1863,28,1916,69,0,0,0,1314,69897
52,2025,7,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),14245,250,17,2276,5,2,0,0,0,541,6,0,328,1,0,1830,12,0,254,0,0,962,17,0,14,0,0,0,0,0,286,0,302,21,0,0,0,717,22086
53,2025,7,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,27950,614,46,9353,10,0,0,0,0,261,37,0,580,20,8,365,13,0,202,8,0,777,10,3,5,0,0,2,0,0,1392,0,1073,15,0,0,0,638,43382
54,2025,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3265,37,2,1725,0,0,0,0,0,22,0,0,47,0,0,132,2,0,14,0,0,362,14,2,0,0,0,0,0,0,145,0,118,5,0,0,0,106,5998
55,2025,7,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,19271,317,15,6520,1,1,3,2,0,661,34,4,997,6,0,845,11,0,413,3,0,1692,87,2,0,0,0,0,0,0,600,0,646,26,0,0,0,639,32796
56,2025,7,A3333,Gallarta - SANTURTZI,33706,498,50,13447,10,2,0,0,0,653,136,4,2164,188,0,1121,3,0,490,38,0,3010,38,1,2,1,0,0,0,0,2036,6,1154,35,0,0,0,1125,59918
57,2025,7,A3335,MUSKIZ - ZIERBENA - SESTAO,23194,352,42,9569,20,6,0,0,3,296,17,0,753,33,0,506,9,1,260,5,0,1188,17,6,5,0,1,0,0,0,1366,0,1084,53,0,0,0,792,39578
58,2025,7,A3336,BILBAO - MUSKIZ,57332,961,124,15944,24,4,1,0,10,1262,78,35,3173,188,43,1766,16,1,718,30,6,4401,107,10,33,1,1,1,0,0,2925,4,2091,175,0,0,0,1716,93181
59,2025,7,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,37854,585,30,11833,29,1,0,0,5,1027,78,17,1869,67,10,1945,62,0,758,25,2,3087,77,2,9,0,0,0,0,0,1443,0,1137,30,0,0,0,728,62710
60,2025,7,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,8476,117,19,3374,0,0,0,0,0,57,1,0,59,4,0,83,0,0,47,0,0,203,2,0,3,0,0,0,0,0,206,0,423,14,0,0,0,259,13347
61,2025,7,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),13081,234,2,3358,0,0,0,0,0,321,21,0,860,48,0,348,0,0,129,11,0,645,49,1,1,0,0,0,0,0,463,1,260,6,0,0,0,564,20403
62,2025,7,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2025,7,A0651,BILBAO - BALMASEDA,50208,1437,269,11915,121,0,0,0,0,692,52,23,2626,174,45,1689,37,0,789,0,0,3960,46,0,22,1,0,0,0,0,1805,13,953,28,0,0,0,576,77481
64,2025,7,A0652,LANESTOSA - BALMASEDA,2994,39,0,1037,1,0,0,0,0,11,1,0,0,0,0,5,0,0,2,0,0,14,0,0,0,0,0,0,0,0,512,0,81,0,0,0,0,22,4719
65,2025,7,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,564,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,3,1,0,0,0,2,1174
66,2025,7,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,4440,55,8,1948,21,0,0,0,0,10,0,1,96,5,0,78,0,0,86,0,0,177,14,0,0,0,0,0,0,0,159,1,158,8,0,0,0,34,7299
67,2025,7,A3323,PORTUGALETE - GALDAMES,3224,49,1,1183,0,0,0,0,0,37,0,0,283,21,0,50,0,0,3,0,0,127,0,0,6,0,0,0,0,0,114,0,72,10,0,0,0,64,5244
68,2025,7,A3334,SANTURTZI - BALMASEDA,5435,149,7,1228,2,3,0,0,0,62,10,0,345,18,0,56,0,0,23,0,0,63,3,0,0,0,0,0,0,0,245,0,136,11,0,0,0,78,7874
69,2025,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3497,78,25,1031,1,0,0,0,0,60,0,1,119,14,1,107,0,0,65,0,0,334,6,1,12,0,0,0,0,0,118,0,127,1,0,0,0,73,5671
70,2025,7,A3342,BILBAO - Sodupe - ARTZINIEGA,19599,475,21,5717,26,8,0,0,0,381,41,5,660,61,4,617,42,0,253,0,0,2354,113,43,14,0,0,0,0,0,562,0,548,3,0,0,0,138,31685
71,2025,7,A3343,BILBAO - Sodupe - GORDEXOLA,3615,64,5,957,0,0,0,0,0,83,0,3,138,22,2,78,2,0,34,0,0,526,18,0,2,0,0,0,0,0,104,0,78,3,0,0,0,32,5766
72,2025,7,A2151,Areeta/Las Arenas-LARRABETZU,10338,199,62,2444,18,0,0,0,2,387,9,1,732,48,2,604,5,0,258,3,0,1242,18,0,1,0,0,0,0,0,323,0,168,6,0,0,0,81,16951
73,2025,7,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,11547,162,14,1810,8,0,0,5,1,304,13,2,3365,28,1,438,10,0,345,0,0,2106,24,2,17,0,0,0,0,0,1489,4,164,4,0,0,0,150,22013
74,2025,7,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,9327,183,31,3324,8,0,0,0,0,338,3,4,482,18,0,413,1,0,239,0,0,1199,4,0,6,0,0,1,0,0,280,0,397,6,0,0,0,90,16354
75,2025,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),1082,67,1,124,0,0,0,0,0,64,2,1,23,3,3,64,0,0,28,0,0,92,0,0,0,1,1,0,0,0,30,0,38,1,0,0,0,8,1633
76,2025,7,A2163,ERANDIO-UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2025,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2025,7,A2166,URIBE KOSTA - UPV/EHU,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79,2025,7,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,7870,105,4,2265,4,0,0,0,0,279,10,4,669,63,0,478,28,0,257,9,2,1385,8,16,8,0,0,0,0,0,300,0,197,2,0,0,0,250,14213
80,2025,7,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),11446,284,59,1831,3,1,0,0,0,420,37,0,661,118,5,624,1,0,113,0,0,1043,43,0,8,0,0,0,0,0,492,0,211,1,0,0,0,175,17576
81,2025,7,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,7679,175,5,1441,11,2,0,0,0,340,1,0,402,20,0,506,14,0,211,0,0,875,62,0,7,0,0,0,0,0,174,1,57,2,0,0,0,137,12122
82,2025,7,A3225,BILBAO - LAUKIZ - MUNGIA,3786,115,5,540,3,0,0,0,0,96,1,0,345,5,0,174,0,0,69,2,0,628,4,3,3,0,0,0,0,0,200,0,62,1,0,0,0,61,6103
83,2025,7,A3247,BILBAO-Aireportua/Aeropuerto,62971,1132,71,4216,79,2,10,34,43,449,34,2,738,50,3,1368,25,5,538,13,1,2451,68,5,960,36,7,21,0,0,57411,20,1605,26,0,0,0,373,134767
84,2025,7,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),14423,279,12,688,0,0,0,0,0,381,7,0,1237,43,6,917,14,0,357,0,0,1882,12,32,6,2,0,0,0,0,192,0,4,0,0,0,0,130,20624
85,2025,7,A3516,BILBAO - MUNGIA (Por autopista/tik),1434,69,10,62,0,0,0,0,0,26,2,0,97,6,3,29,1,0,7,0,0,74,0,0,0,0,0,0,0,0,5,0,6,1,0,0,0,11,1843
86,2025,7,A3517,BILBAO - DERIO - MUNGIA,50272,1367,219,7944,65,2,3,19,18,965,78,0,2607,147,11,1426,62,1,506,19,0,5191,96,5,95,2,0,7,0,0,4699,2,589,10,0,0,0,497,76924
87,2025,7,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),71262,2550,247,11906,78,5,1,2,2,993,131,15,2253,149,86,2550,120,0,627,0,0,5191,71,17,88,2,0,21,0,0,2874,1,881,26,0,0,0,693,102842
88,2025,7,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,8594,137,9,1843,2,0,0,0,0,170,1,0,561,6,7,541,2,0,244,0,0,1118,11,6,2,0,0,0,0,0,288,0,132,12,0,0,0,150,13836
89,2025,7,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2025,7,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),54242,1545,214,9124,42,4,2,1,2,1367,166,1,2288,82,41,2523,102,0,561,12,0,3737,246,13,36,4,0,4,0,0,1740,1,603,29,0,0,0,516,79248
91,2025,7,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2025,7,A3529,MUNGIA - GAMIZ - FIKA,649,10,0,82,0,0,0,0,0,7,0,0,10,0,0,10,0,0,0,0,0,103,0,0,0,0,0,0,0,0,22,0,19,0,0,0,0,1,913
93,2025,7,A3530,MUNGIA - MEÃAKA - ARRIETA,613,9,0,197,0,0,0,0,0,2,1,0,2,0,0,2,0,0,22,0,0,22,0,0,0,0,0,0,0,0,59,0,3,0,0,0,0,2,934
94,2025,7,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,11620,378,39,3456,1,0,0,0,0,203,45,1,1176,17,2,416,10,0,266,10,0,983,90,0,0,0,0,0,0,0,515,0,481,16,0,0,0,108,19833
95,2025,7,A3537,PLENTZIA-GORLIZ-MUNGIA,10354,451,24,2385,5,4,0,0,0,169,3,0,298,23,5,177,4,0,120,48,0,430,18,2,6,0,0,1,0,0,402,0,171,38,0,0,0,154,15292
96,2025,8,A2610,GALDAKAO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2025,8,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2025,8,A3613,BILBAO - UGAO MIRABALLES - OROZKO,18668,271,46,8845,15,0,2,0,0,165,60,0,472,21,1,505,24,0,213,2,0,1682,24,1,54,4,0,2,0,0,944,0,882,73,0,0,0,339,33315
99,2025,8,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6852,102,50,2026,13,0,0,0,0,158,9,1,324,25,1,547,21,0,196,1,2,952,30,4,4,0,0,0,0,0,251,0,272,9,0,0,0,159,12009
100,2025,8,A3631,BILBAO - GALDAKAO - LARRABETZU,17461,277,27,5002,16,0,2,0,0,261,30,0,743,98,1,622,2,2,319,12,0,1535,26,0,12,1,1,0,0,0,682,0,615,20,0,0,0,419,28186
101,2025,8,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3181,64,13,1432,21,0,0,0,0,74,0,0,191,19,0,157,8,0,43,1,0,428,14,9,0,0,0,0,0,0,116,0,269,20,0,0,0,193,6253
160,2025,8,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,357,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,10,1,0,0,0,2,586
102,2025,8,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,23791,301,68,11182,20,3,0,0,0,425,48,0,884,60,8,996,34,6,294,32,0,2414,46,5,24,0,0,2,0,0,1159,4,758,35,0,0,0,215,42814
103,2025,8,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),4072,70,15,2049,4,3,0,0,0,140,6,0,117,4,2,312,18,10,168,5,0,373,5,4,3,0,0,0,0,0,163,0,130,8,0,0,0,84,7765
104,2025,8,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,28297,635,187,7296,46,1,0,2,1,488,68,0,1071,27,80,920,32,21,427,27,18,1787,6,21,22,2,0,0,0,0,1095,0,735,37,0,0,0,299,43648
