_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
11,2021,1,A3913,Arrazola - DURANGO,3916,214,99,1179,1,0,0,0,0,678,89,4,143,5,81,161,0,73,0,0,0,27,6670
12,2021,1,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,16239,410,125,2092,4,0,0,0,0,1094,114,45,744,144,9,540,0,197,2,0,0,191,21950
13,2021,1,A3923,BILBAO - DURANGO - ELORRIO (Autopista),20975,1227,215,2241,13,2,0,0,0,1979,174,80,1139,100,20,703,2,120,2,0,0,70,29062
14,2021,1,A3924,ERMUA - DURANGO - UPV/EHU,3556,304,24,33,0,0,0,0,0,739,41,10,55,28,0,46,0,0,0,0,0,16,4852
15,2021,1,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,10270,278,42,1631,1,0,0,0,0,739,59,10,423,17,5,340,0,74,2,0,0,130,14021
16,2021,1,A3926,BILBAO - ERMUA - EIBAR (Autopista),12186,426,142,579,6,10,0,0,0,460,63,3,321,23,0,457,12,82,0,0,0,25,14795
17,2021,1,A3927,BILBAO - LEMOA - ZEANURI (Autopista),6999,260,117,748,18,0,0,0,0,437,43,0,517,115,32,195,1,60,0,0,0,81,9623
18,2021,1,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,794,12,0,327,0,0,0,0,0,30,0,0,1,0,0,23,0,7,0,0,0,3,1197
19,2021,1,A3930,BILBAO - GALDAKAO (Autopista),10746,295,5,843,1,0,0,0,0,1194,36,0,428,97,0,91,1,48,10,0,0,130,13925
20,2021,1,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37
21,2021,1,A3932,GALDAKAO - Metro Bolueta,20535,491,135,4944,30,1,0,0,0,6,1,0,1,1,0,244,0,440,19,6239,0,245,33332
22,2021,1,A3933,BILBAO - DURANGO (Autopista),14292,902,63,1346,20,0,0,0,0,1461,147,7,756,89,0,249,0,81,6,0,0,30,19449
23,2021,1,A3512,BILBAO - LEKEITIO (Autopista),12029,591,137,1083,11,,,,,1105,112,23,195,21,22,539,0,59,12,0,0,135,16074
24,2021,1,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,5880,180,28,1354,2,28,,,,334,43,,149,4,2,215,0,33,0,0,0,38,8290
25,2021,1,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,21425,688,78,1606,14,1,,,,1231,223,,1243,184,36,274,0,91,3,0,0,115,27212
26,2021,1,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,30555,1107,125,3613,8,,,,,2503,474,2,1562,194,33,652,0,112,4,0,0,117,41061
27,2021,1,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,4073,148,15,856,4,1,,,,165,31,1,113,19,8,157,0,14,1,0,0,12,5618
28,2021,1,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,2045,191,18,33,,,,,,350,21,,59,35,1,13,0,9,0,0,0,8,2783
29,2021,1,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,1508,132,2,263,,1,,,,39,3,,110,,,42,0,1,0,0,0,1,2102
30,2021,1,A3532,GERNIKA LUMO - NABARNIZ,66,,,6,,,,,,23,,,,,,2,0,0,0,0,0,1,98
31,2021,1,A3533,GERNIKA LUMO - MENDATA,50,,,,,,,,,,,,,,,0,0,0,0,0,0,0,50
32,2021,1,A3534,GERNIKA LUMO - ERRIGOITI,25,,,,,,,,,,,,,,,0,0,0,0,0,0,0,25
33,2021,1,A3535,LEKEITIO - AMOROTO,138,,,18,,,,,,19,,,,,,0,0,0,0,0,0,0,175
34,2021,1,A3536,LEKEITIO - MENDEXA,60,,,24,,,,,,,,,,,,2,0,0,0,0,0,0,86
35,2021,1,A3538,LEKEITIO-Barainka,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1
36,2021,1,A3915,BILBAO - DURANGO - ONDARROA (Autopista),19339,794,112,3484,18,1,,,,1128,139,81,285,21,2,1333,1,165,6,0,0,56,26965
37,2021,1,A3916,BILBAO - ERMUA - ONDARROA (Autopista),13143,545,102,1305,9,2,,,,969,83,26,375,18,13,609,2,78,1,0,0,12,17292
38,2021,1,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,144,,,5,,,,,,,,,,,,3,0,0,0,0,0,0,152
412,2021,5,A3534,GERNIKA LUMO - ERRIGOITI,45,6,,,,,,,,,,,,,,0,0,0,0,0,0,0,51
39,2021,1,A2312,Zabalburu - UPV/EHU  (Juan de Garay),6663,435,26,11,,,,,,400,150,,80,14,15,68,0,1,4,0,0,27,7894
40,2021,1,A2314,BILBAO - Erandiogoikoa - UPV/EHU,13001,1094,55,196,11,,,,,1209,105,9,368,65,7,154,1,32,2,0,0,67,16376
41,2021,1,A2318,Termibus - UPV/EHU (Autopista),19166,1531,143,66,18,,,,,1704,232,4,580,133,26,199,0,19,5,0,0,93,23919
42,2021,1,A2321,Santutxu - UPV/EHU (Autopista),5828,377,5,28,10,,,,,1275,106,2,200,16,,57,0,3,0,0,0,112,8019
43,2021,1,A2324,BILBAO - UPV/EHU (Enekuri),4172,323,18,38,,,,,,270,43,9,30,5,,22,0,0,0,0,0,16,4946
44,2021,1,A3115,BILBAO - SANTURTZI,23102,470,167,5851,8,58,,,,853,103,1,1033,157,3,944,16,753,22,0,0,1410,34951
45,2021,1,A3122,BILBAO - SESTAO - Errepelega/Repelega,9402,238,100,2060,60,19,,,,229,17,,378,38,8,348,2,539,20,0,0,462,13920
46,2021,1,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,43046,1178,355,11795,47,9,,,,1647,280,19,1297,305,64,2135,1,1885,33,0,0,2910,67006
47,2021,1,A3135,SESTAO - Cabieces,21604,389,48,7687,40,11,,,,498,49,5,537,18,50,948,1,856,18,0,0,1302,34061
48,2021,1,A3136,BILBAO - BARAKALDO - SANTURTZI,37035,1098,158,9390,57,,,,,1237,164,48,1230,145,13,1598,4,1457,42,0,0,2345,56021
49,2021,1,A3137,BILBAO - BARAKALDO,15567,264,70,3379,50,3,,,,568,16,4,498,34,4,472,0,571,11,0,0,1092,22603
50,2021,1,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,17266,401,94,5788,23,3,,,,916,68,4,601,29,2,493,1,625,22,0,0,1241,27577
51,2021,1,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),27179,755,103,3850,13,4,,,,1219,65,9,884,126,3,797,0,625,43,0,0,1388,37063
52,2021,1,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),12257,269,33,841,2,,,,,212,7,,42,2,,109,0,148,10,0,0,664,14596
53,2021,1,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,7745,280,12,2044,,,,,,1139,205,3,587,74,47,335,16,106,1,0,0,171,12765
54,2021,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2817,108,2,1096,,,,,,32,88,,52,21,,97,0,59,0,0,0,56,4428
55,2021,1,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,12684,343,25,2561,,4,,,,742,94,1,696,39,2,309,0,129,9,0,0,349,17987
56,2021,1,A3333,Gallarta - SANTURTZI,23594,634,105,5461,2,5,,,,1802,202,51,1141,227,34,1722,5,501,27,0,0,923,36436
57,2021,1,A3335,MUSKIZ - ZIERBENA - SESTAO,6777,142,19,2558,3,2,,,,605,65,2,252,14,8,528,3,160,1,0,0,360,11499
58,2021,1,A3336,BILBAO - MUSKIZ,30042,1028,154,6649,12,3,,,,2560,377,17,1343,182,24,1561,1,775,26,0,0,1715,46469
59,2021,1,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,24532,685,122,5751,6,3,,,,2133,128,,1069,130,37,905,0,357,6,0,0,825,36689
60,2021,1,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
61,2021,1,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),10784,405,81,1329,3,,,,,1079,39,,437,42,78,277,1,78,0,0,0,579,15212
62,2021,1,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
63,2021,1,A0651,BILBAO - BALMASEDA,28330,879,350,4513,29,21,,,,1862,333,2,2813,225,47,654,2,260,1,0,0,337,40658
64,2021,1,A0652,LANESTOSA - BALMASEDA,1710,18,,335,10,,,,,75,27,,6,,,257,0,34,1,0,0,13,2486
65,2021,1,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,129,,,54,,,,,,,,,3,,,147,0,7,0,0,0,0,340
66,2021,1,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,2805,65,27,899,,5,,,,154,7,,174,9,2,73,1,73,4,0,0,46,4344
67,2021,1,A3323,PORTUGALETE - GALDAMES,1823,18,1,480,,,,,,78,3,,107,1,,94,0,14,0,0,0,49,2668
68,2021,1,A3334,SANTURTZI - BALMASEDA,2406,74,14,521,4,,,,,182,48,,109,2,,138,0,16,0,0,0,49,3563
69,2021,1,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2018,28,25,545,,,,,,49,1,4,70,,1,65,0,69,1,0,0,24,2900
70,2021,1,A3342,BILBAO - Sodupe - ARTZINIEGA,9899,445,124,2380,,4,,,,343,15,55,698,22,3,245,0,116,0,0,0,135,14484
71,2021,1,A3343,BILBAO - Sodupe - GORDEXOLA,1932,41,5,536,,,,,,89,6,3,76,1,3,60,0,23,0,0,0,13,2788
72,2021,1,A2151,Areeta/Las Arenas-LARRABETZU,5837,187,18,933,16,,,,,545,71,,311,10,13,138,0,56,0,,,37,8172
73,2021,1,A2153,BILBAO-LOIU-Lauroeta-DERIO,5710,227,28,532,42,,,,,331,87,,1860,12,7,188,0,39,0,,,46,9109
74,2021,1,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,8303,453,96,1526,30,,,,,982,167,10,345,115,4,176,0,89,5,,,191,12492
75,2021,1,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),2581,255,24,121,1,,,,,227,37,,93,13,12,62,0,4,0,,,22,3452
76,2021,1,A2163,ERANDIO-UPV/EHU,296,5,,20,,,,,,69,1,,11,,,1,0,3,0,,,9,415
77,2021,1,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),527,37,8,12,2,,,,,73,13,,7,1,,10,0,2,0,,,3,695
78,2021,1,A2166,URIBE KOSTA - UPV/EHU,1131,104,8,33,,,,,,109,49,1,49,39,,21,0,5,0,,,0,1549
79,2021,1,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,4794,138,3,770,4,,,,,432,3,,280,98,10,113,0,45,0,,,217,6907
80,2021,1,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),6241,285,2,587,13,,,,,282,47,1,272,52,,97,0,56,0,,,93,8028
81,2021,1,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,4442,121,2,586,,,,,,81,9,,110,5,8,56,0,10,1,,,98,5529
82,2021,1,A3225,BILBAO-LAUKIZ,1913,101,11,240,,,,,,87,16,,578,17,,52,0,18,0,,,70,3103
83,2021,1,A3247,BILBAO-Aireportua/Aeropuerto,6034,129,21,199,1,,,,,41,8,,23,4,2,3093,5,53,2,,,73,9688
84,2021,1,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),6171,174,33,421,,,,,,264,22,,235,32,,40,0,2,0,,,100,7494
85,2021,1,A3516,BILBAO - MUNGIA (Por autopista/tik),7923,302,68,682,8,,,,,345,72,,579,56,19,157,0,41,2,,,110,10364
86,2021,1,A3517,BILBAO - DERIO - MUNGIA,19696,590,173,2174,19,,,,,1323,138,41,1498,113,16,429,0,55,3,,,310,26578
87,2021,1,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),18558,769,140,1831,22,,,,,690,91,2,1082,98,22,425,0,116,4,,,341,24191
88,2021,1,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,5617,129,47,937,17,,,,,265,16,,191,38,,66,0,101,1,,,34,7459
89,2021,1,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,341,0,0,0,,,0,341
90,2021,1,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),29061,1117,310,2502,33,1,,,,1756,196,51,1788,218,39,529,0,129,1,,,362,38093
91,2021,1,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,1882,146,45,59,7,,,,,294,44,,156,18,,27,0,0,0,,,9,2687
92,2021,1,A3529,MUNGIA - GAMIZ - FIKA,300,9,,73,,,,,,2,1,,,,,2,0,0,0,,,8,395
93,2021,1,A3530,MUNGIA - MEÃAKA - ARRIETA,72,7,,12,,,,,,7,,,2,,,3,0,0,0,,,3,106
94,2021,1,A3531,SOPELANA - MUNGIA - GATIKA,5448,224,60,1194,3,,,,,148,73,,288,37,26,153,0,52,0,,,99,7805
95,2021,1,A3537,PLENTZIA-GORLIZ-MUNGIA,2168,105,21,425,,4,,,,42,7,,90,32,,94,0,50,2,,,4,3044
96,2021,2,A2610,GALDAKAO - UPV/EHU,5820,316,29,170,1,0,0,0,0,2173,334,44,312,30,6,104,0,8,0,0,0,134,9481
97,2021,2,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3080,138,12,187,0,0,0,0,0,777,77,3,188,13,0,47,0,7,5,0,0,117,4651
98,2021,2,A3613,BILBAO - UGAO MIRABALLES - OROZKO,12868,251,75,3909,6,0,0,0,0,683,60,42,352,21,1,794,0,447,1,0,0,303,19813
99,2021,2,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,4656,133,52,1594,4,0,0,0,0,200,25,1,156,22,0,277,0,107,0,0,0,130,7357
100,2021,2,A3631,BILBAO - GALDAKAO - LARRABETZU,15248,380,27,3131,1,8,0,0,0,1086,146,34,685,99,0,576,11,169,3,0,0,515,22119
101,2021,2,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2074,42,20,598,8,0,0,0,0,104,1,46,35,17,0,66,0,64,0,0,0,133,3208
102,2021,2,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,18698,397,113,6015,9,6,0,0,0,849,59,72,581,17,6,951,2,286,13,0,0,205,28279
103,2021,2,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),8564,220,49,2726,2,1,0,0,0,481,23,54,163,8,12,253,0,128,3,0,0,121,12808
104,2021,2,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,22497,650,276,3644,20,2,0,0,0,2063,338,115,925,83,31,1010,4,178,7,0,0,216,32059
105,2021,2,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,21771,483,172,3569,27,5,0,0,0,1790,207,61,531,79,24,1107,3,142,7,0,0,291,30269
106,2021,2,A3913,Arrazola - DURANGO,3656,157,39,1042,0,0,0,0,0,797,139,8,134,3,65,188,0,83,0,0,0,40,6351
107,2021,2,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,14183,379,101,1655,8,0,0,0,0,1133,117,22,718,110,8,643,1,139,2,0,0,243,19462
108,2021,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),17815,1002,264,1601,17,0,0,0,0,2559,284,106,1127,149,10,806,0,126,5,0,0,56,25927
109,2021,2,A3924,ERMUA - DURANGO - UPV/EHU,4816,511,5,39,5,0,0,0,0,1837,128,70,119,26,0,77,0,1,0,0,0,46,7680
110,2021,2,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,8831,266,55,1286,5,0,0,0,0,752,60,11,421,18,7,291,0,78,5,0,0,187,12273
111,2021,2,A3926,BILBAO - ERMUA - EIBAR (Autopista),10887,460,54,463,3,16,0,0,0,932,76,18,362,68,0,431,9,81,1,0,0,38,13899
112,2021,2,A3927,BILBAO - LEMOA - ZEANURI (Autopista),6682,289,113,686,25,0,0,0,0,789,70,1,734,95,41,290,0,61,4,0,0,84,9964
413,2021,5,A3535,LEKEITIO - AMOROTO,143,,,15,,,,,,,,,,,,9,0,0,0,0,0,0,167
113,2021,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,826,9,0,272,0,0,0,0,0,3,0,0,32,0,0,66,0,8,0,0,0,14,1230
114,2021,2,A3930,BILBAO - GALDAKAO (Autopista),10710,322,6,758,6,0,0,0,0,2450,139,3,586,161,0,128,0,48,10,0,0,175,15502
115,2021,2,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56
116,2021,2,A3932,GALDAKAO - Metro Bolueta,18294,495,90,4277,11,1,0,0,0,7,0,0,5,0,0,324,0,366,10,11403,0,246,35529
117,2021,2,A3933,BILBAO - DURANGO (Autopista),13573,795,97,985,14,0,0,0,0,2418,355,7,766,140,0,284,1,92,3,0,0,33,19563
118,2021,2,A3512,BILBAO - LEKEITIO (Autopista),11604,471,147,1035,6,,,,,1219,111,18,207,44,16,566,0,44,11,0,0,141,15640
119,2021,2,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,6007,160,22,1400,1,30,,,,436,103,,222,13,2,314,0,34,0,0,0,34,8778
120,2021,2,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,20528,609,53,1155,8,1,,,,1510,245,3,1656,195,38,366,0,101,2,0,0,127,26597
121,2021,2,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,29046,986,110,3077,16,2,,,,2838,555,3,1956,239,49,876,1,123,4,0,0,155,40036
122,2021,2,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,4134,159,28,843,5,,,,,433,74,,175,23,10,191,0,26,1,0,0,27,6129
123,2021,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3052,294,43,53,,,,,,1092,101,,107,48,,34,0,10,0,0,0,4,4838
124,2021,2,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,1597,116,3,260,,,,,,31,1,,96,,,56,0,2,0,0,0,1,2163
125,2021,2,A3532,GERNIKA LUMO - NABARNIZ,62,,,4,,,,,,17,,,,,,1,0,0,0,0,0,0,84
126,2021,2,A3533,GERNIKA LUMO - MENDATA,42,,,,,,,,,,,,,,,1,0,0,0,0,0,0,43
127,2021,2,A3534,GERNIKA LUMO - ERRIGOITI,16,,,,,,,,,,,,,,,0,0,0,0,0,0,0,16
128,2021,2,A3535,LEKEITIO - AMOROTO,91,,,17,,,,,,12,,,,,,1,0,0,0,0,0,0,121
129,2021,2,A3536,LEKEITIO - MENDEXA,68,,,34,,,,,,,,,,,,6,0,0,0,0,0,0,108
130,2021,2,A3538,LEKEITIO-Barainka,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
131,2021,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),18088,709,125,3587,17,2,,,,1384,157,26,254,29,31,1403,1,126,1,0,0,68,26008
132,2021,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),12967,490,89,1206,3,1,,,,1355,119,22,473,42,28,715,0,91,5,0,0,13,17619
133,2021,2,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,129,2,,20,,,,,,,,,,,,1,0,0,0,0,0,0,152
134,2021,2,A2312,Zabalburu - UPV/EHU  (Juan de Garay),10640,631,69,21,,,,,,1357,305,1,175,44,21,131,0,0,0,0,0,51,13446
135,2021,2,A2314,BILBAO - Erandiogoikoa - UPV/EHU,20544,1887,102,234,20,,,,,2859,414,5,607,175,32,273,0,50,0,0,0,83,27285
136,2021,2,A2318,Termibus - UPV/EHU (Autopista),29498,2523,212,136,41,,,,,4520,722,25,1326,273,48,372,0,34,11,0,0,98,39839
137,2021,2,A2321,Santutxu - UPV/EHU (Autopista),8679,583,12,51,14,,,,,3010,299,5,474,48,,106,0,2,0,0,0,189,13472
138,2021,2,A2324,BILBAO - UPV/EHU (Enekuri),7341,615,20,27,,,,,,879,223,40,85,7,,83,1,0,0,0,0,18,9339
139,2021,2,A3115,BILBAO - SANTURTZI,22231,506,110,5140,11,44,,,,1024,83,,1133,145,4,1236,5,731,26,0,0,1366,33795
140,2021,2,A3122,BILBAO - SESTAO - Errepelega/Repelega,7129,126,42,1629,49,35,,,,240,21,,305,45,11,341,0,335,13,0,0,339,10660
141,2021,2,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,36140,881,282,10848,38,11,,,,1553,213,16,1419,268,53,2208,0,1730,30,0,0,2892,58582
142,2021,2,A3135,SESTAO - Cabieces,18823,359,47,7315,49,7,,,,579,27,,448,21,57,1188,0,754,41,0,0,1179,30894
143,2021,2,A3136,BILBAO - BARAKALDO - SANTURTZI,34414,1028,194,9448,38,3,,,,1356,141,19,1259,204,23,1795,3,1500,38,0,0,2371,53834
144,2021,2,A3137,BILBAO - BARAKALDO,15160,232,59,3278,70,15,,,,760,7,,483,38,2,639,0,519,25,0,0,1078,22365
145,2021,2,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,15894,394,67,5711,34,2,,,,1101,105,1,626,27,,629,0,755,30,0,0,1300,26676
146,2021,2,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),26135,729,133,3983,6,1,,,,1285,84,5,853,126,8,1190,0,631,49,0,0,1313,36531
147,2021,2,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),10888,251,48,482,,,,,,274,3,,50,2,,162,0,112,0,0,0,482,12754
148,2021,2,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,8093,245,15,2039,,,,,,1285,163,2,679,75,36,425,1,154,0,0,0,254,13466
149,2021,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2926,90,1,1211,1,,,,,24,85,,76,30,1,134,0,115,0,0,0,106,4800
150,2021,2,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,11946,318,22,2374,2,2,,,,1028,35,,808,33,1,447,1,138,4,0,0,390,17549
151,2021,2,A3333,Gallarta - SANTURTZI,20735,625,98,4944,,,,,,2121,215,44,1198,203,36,1382,1,369,21,0,0,853,32845
152,2021,2,A3335,MUSKIZ - ZIERBENA - SESTAO,6462,159,6,2399,5,,,,,713,49,,286,12,7,710,1,154,1,0,0,306,11270
153,2021,2,A3336,BILBAO - MUSKIZ,27442,849,137,6169,2,6,,,,2769,319,9,1494,165,24,1614,5,757,13,0,0,1626,43400
154,2021,2,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,25262,674,100,5343,4,5,,,,2397,133,1,1175,115,43,1112,3,319,6,0,0,897,37589
155,2021,2,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
156,2021,2,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),9936,387,80,857,2,,,,,1198,42,,625,54,74,272,0,51,0,0,0,469,14047
157,2021,2,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
158,2021,2,A0651,BILBAO - BALMASEDA,26153,757,268,3827,45,22,0,0,0,2583,418,4,3213,238,39,790,0,262,0,0,0,294,38913
159,2021,2,A0652,LANESTOSA - BALMASEDA,1726,32,1,329,23,0,0,0,0,72,27,0,13,0,0,310,3,26,5,0,0,13,2580
160,2021,2,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,84,0,0,55,0,0,0,0,0,0,0,0,12,0,0,159,0,3,0,0,0,1,314
