_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
224,2025,6,A3536,LEKEITIO - MENDEXA,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
225,2025,6,A3538,LEKEITIO-Barainka,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
226,2025,6,A3915,BILBAO - DURANGO - ONDARROA (Autopista),42635,1625,253,13694,34,0,1,2,0,826,41,0,870,21,11,1022,51,36,316,29,0,630,8,21,752,72,2,19,0,0,2032,7,658,37,0,0,0,239,65944
227,2025,6,A3916,BILBAO - ERMUA - ONDARROA (Autopista),31024,1035,142,5781,16,2,0,2,0,842,48,2,568,54,0,1020,80,11,234,0,13,679,20,6,120,41,0,0,0,0,1653,4,515,11,0,0,0,115,44038
228,2025,6,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,384,16,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
229,2025,6,A2312,Zabalburu - UPV/EHU  (Juan de Garay),6232,301,5,74,0,0,0,0,0,266,17,5,100,3,1,519,25,0,102,1,0,40,0,0,11,0,0,0,0,0,74,0,11,4,0,0,0,19,7810
230,2025,6,A2314,BILBAO - Erandiogoikoa - UPV/EHU,9322,516,49,386,0,0,0,0,0,502,41,4,279,24,0,737,38,5,139,36,8,287,10,4,41,1,0,0,0,0,195,1,26,1,0,0,0,71,12723
231,2025,6,A2318,Termibus - UPV/EHU (Autopista),20402,1240,111,334,0,0,0,0,0,1332,96,16,807,77,7,1216,65,14,323,4,11,359,4,1,169,21,0,0,0,0,407,0,11,3,0,0,0,183,27213
232,2025,6,A2321,Santutxu - UPV/EHU (Autopista),4623,268,18,106,0,0,0,0,0,473,22,1,322,22,3,466,17,0,180,2,0,134,0,0,10,0,0,0,0,0,29,1,10,0,0,0,0,71,6778
233,2025,6,A2324,BILBAO - UPV/EHU (Enekuri),1268,107,12,17,0,0,0,0,0,102,4,1,30,2,0,86,15,1,23,6,7,26,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,7,1722
234,2025,6,A3115,BILBAO - SANTURTZI,35962,602,120,11112,82,0,0,1,2,658,65,10,1849,98,41,1927,60,1,770,8,6,5165,177,17,8,0,0,0,0,0,1342,6,2102,80,0,0,0,1504,63775
235,2025,6,A3122,BILBAO - SESTAO - Errepelega/Repelega,13630,225,73,4687,29,0,0,0,1,346,33,1,574,35,7,988,33,1,291,1,2,1432,41,5,4,0,0,0,0,0,434,1,948,76,0,0,0,581,24479
236,2025,6,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,74627,1684,414,26861,47,19,0,2,0,3421,162,57,5392,269,39,4396,171,4,2120,23,0,9486,295,24,25,6,1,2,0,0,2475,6,4469,163,0,0,0,3171,139831
237,2025,6,A3135,SESTAO - Cabieces,37736,662,171,18378,67,4,0,3,0,1058,50,18,1465,68,3,2075,37,29,815,8,0,3230,73,2,3,0,0,0,0,0,1346,2,2574,127,0,0,0,1791,71795
238,2025,6,A3136,BILBAO - BARAKALDO - SANTURTZI,79373,1392,402,22304,128,36,2,4,0,2735,183,47,6067,327,64,4607,93,14,2161,41,27,12432,320,63,39,3,0,2,0,0,3272,7,5098,164,0,0,0,2677,144084
239,2025,6,A3137,BILBAO - BARAKALDO,23853,417,128,7798,95,0,0,2,0,509,39,20,1292,69,13,1646,74,0,775,6,1,2949,113,11,13,0,0,0,0,0,716,1,1457,55,0,0,0,1107,43159
240,2025,6,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,29556,612,87,10550,56,5,0,0,0,1216,47,29,1752,197,3,1335,35,0,615,24,0,2904,87,4,3,8,0,0,0,0,1010,0,1443,29,0,0,0,1487,53094
241,2025,6,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),42275,934,145,8134,24,5,0,0,1,1356,98,31,2515,184,29,2507,51,0,1188,46,3,5902,134,38,20,2,0,0,0,0,1507,3,1823,40,0,0,0,1536,70531
242,2025,6,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),14947,315,8,2047,7,1,0,0,0,669,36,0,484,0,0,2525,37,0,296,1,0,1120,18,0,15,0,0,0,0,0,272,0,205,21,0,0,0,758,23782
243,2025,6,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,31967,998,171,8837,16,2,0,0,2,657,41,3,774,126,7,362,16,2,220,1,0,763,26,1,16,1,0,0,0,0,1399,1,964,25,0,0,0,813,48211
244,2025,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3655,30,4,1899,0,0,0,0,0,56,4,1,125,1,0,118,4,0,33,2,0,329,15,0,0,0,0,0,0,0,104,0,86,6,0,0,0,89,6561
245,2025,6,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,18752,283,27,6678,5,2,0,0,2,738,4,20,1270,26,0,737,60,0,443,6,0,2168,86,1,6,0,0,0,0,0,585,0,566,18,0,0,0,671,33154
246,2025,6,A3333,Gallarta - SANTURTZI,35753,830,112,13359,26,5,0,2,0,1218,129,2,2358,273,9,1296,4,2,600,43,0,3025,14,0,1,0,0,0,0,0,1964,0,1136,32,0,0,0,1125,63318
247,2025,6,A3335,MUSKIZ - ZIERBENA - SESTAO,19947,389,111,7707,9,0,0,0,2,483,18,4,831,80,24,349,10,4,162,5,0,810,25,0,1,0,0,0,0,0,1003,1,813,41,0,0,0,761,33590
248,2025,6,A3336,BILBAO - MUSKIZ,58642,1472,194,16151,14,5,0,2,2,2074,136,22,3686,312,51,1970,27,0,822,70,3,4813,86,16,31,5,0,2,0,0,2488,0,2248,142,0,0,0,2114,97600
249,2025,6,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,45053,898,91,12222,21,2,0,0,0,1884,200,11,2174,169,50,2166,98,0,944,76,6,3345,61,2,9,0,0,0,0,0,1551,1,1249,45,0,0,0,984,73312
250,2025,6,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,4207,99,21,1100,0,0,0,0,0,33,0,0,24,2,0,37,0,0,28,0,0,103,1,0,0,0,0,0,0,0,131,0,220,4,0,0,0,148,6158
251,2025,6,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),14401,365,11,3050,1,0,0,0,0,459,11,0,900,57,5,585,0,0,155,8,0,550,33,0,2,0,0,0,0,0,400,0,195,24,0,0,0,531,21743
252,2025,6,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2025,6,A0651,BILBAO - BALMASEDA,50714,1566,330,11861,147,2,0,0,0,1089,117,0,3058,321,81,1703,73,35,659,0,0,4190,81,0,22,1,0,1,0,0,1517,8,746,29,0,0,0,663,79014
254,2025,6,A0652,LANESTOSA - BALMASEDA,3147,25,0,1099,3,0,0,0,0,1,0,0,3,0,0,13,0,0,2,0,0,15,0,0,0,0,0,0,0,0,479,0,76,0,0,0,0,20,4883
255,2025,6,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,625,3,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,38,2,0,0,0,0,1299
256,2025,6,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,4797,109,34,2082,29,0,0,0,0,24,9,0,153,7,2,228,1,0,110,0,0,180,2,0,0,0,0,0,0,0,157,1,105,4,0,0,0,51,8085
257,2025,6,A3323,PORTUGALETE - GALDAMES,3465,77,1,1293,2,0,0,0,0,71,1,0,397,8,0,39,0,0,3,1,0,89,1,0,10,0,0,0,0,0,135,0,61,10,0,0,0,91,5755
258,2025,6,A3334,SANTURTZI - BALMASEDA,5136,131,2,1256,3,0,0,0,0,71,2,0,494,31,0,60,0,0,14,0,0,65,2,0,0,0,0,0,0,0,236,1,74,14,0,0,0,138,7730
259,2025,6,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3798,130,47,1008,2,1,0,0,0,31,12,0,185,14,1,135,0,0,78,0,0,338,7,0,10,0,0,0,0,0,103,0,111,3,0,0,0,81,6095
260,2025,6,A3342,BILBAO - Sodupe - ARTZINIEGA,19756,720,85,5812,7,1,0,0,0,392,39,3,1080,64,0,631,41,0,254,1,0,2440,124,49,20,0,0,1,0,0,563,0,555,4,0,0,0,204,32846
261,2025,6,A3343,BILBAO - Sodupe - GORDEXOLA,4061,131,20,988,1,0,0,0,0,53,8,7,238,22,0,86,0,0,46,0,0,492,16,1,2,0,0,0,0,0,101,0,84,1,0,0,0,31,6389
262,2025,6,A2151,Areeta/Las Arenas-LARRABETZU,11527,280,53,2409,11,2,0,0,3,673,51,5,1010,113,3,725,4,0,259,4,0,1437,16,0,5,0,0,0,0,0,360,0,179,3,0,0,0,197,19329
263,2025,6,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,14433,565,31,1996,27,4,2,0,7,596,16,9,4245,51,28,612,9,2,356,1,0,2626,38,1,27,0,0,0,0,0,1564,4,172,2,0,0,0,124,27548
264,2025,6,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,14232,736,74,4293,2,0,0,0,0,1099,116,8,1126,108,0,620,27,35,394,10,2,1606,8,2,9,3,0,0,0,0,366,0,545,15,0,0,0,185,25621
265,2025,6,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4090,355,30,362,0,0,0,0,0,415,102,2,225,25,10,203,7,1,94,10,0,238,10,0,2,1,0,0,0,0,84,0,58,0,0,0,0,32,6356
266,2025,6,A2163,ERANDIO-UPV/EHU,84,4,1,5,0,0,0,0,0,19,0,0,8,7,0,2,1,0,6,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,148
267,2025,6,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),153,17,4,7,0,0,0,0,0,19,2,0,14,2,0,7,2,0,3,0,0,17,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,255
268,2025,6,A2166,URIBE KOSTA - UPV/EHU,452,34,2,35,0,1,0,0,0,53,6,0,78,3,0,8,1,0,3,1,0,27,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,1,735
269,2025,6,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,9079,234,7,2254,8,0,0,2,10,615,33,0,924,87,1,546,23,0,284,22,0,1508,6,26,3,0,0,1,0,0,293,2,159,1,0,0,0,331,16459
270,2025,6,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),13064,485,30,2015,3,40,0,2,0,771,32,1,765,157,11,882,2,1,168,20,0,1239,43,0,6,0,0,0,0,0,500,0,196,1,0,0,0,180,20614
271,2025,6,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,8057,165,7,1612,8,0,0,0,0,455,5,0,509,39,0,603,21,0,197,0,0,1059,63,0,0,0,0,0,0,0,165,0,64,2,0,0,0,167,13198
272,2025,6,A3225,BILBAO - LAUKIZ - MUNGIA,3758,124,9,554,3,0,0,0,0,74,8,0,724,4,0,210,1,0,78,3,0,690,1,4,4,0,0,0,0,0,140,0,49,1,0,0,0,69,6508
273,2025,6,A3247,BILBAO-Aireportua/Aeropuerto,60765,992,98,5900,56,0,12,44,48,426,21,3,771,65,16,1474,48,2,604,14,5,2181,58,3,1606,33,7,59,0,0,56135,24,1262,37,0,0,0,291,133060
274,2025,6,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),15471,374,13,680,1,0,0,0,0,509,8,0,1196,31,28,974,24,2,370,0,0,1930,33,52,10,0,0,0,0,0,221,0,31,0,0,0,0,109,22067
275,2025,6,A3516,BILBAO - MUNGIA (Por autopista/tik),5626,245,17,690,5,1,0,0,0,142,20,4,375,29,16,224,18,0,43,5,0,328,16,9,6,0,0,0,0,0,103,1,42,1,0,0,0,89,8055
276,2025,6,A3517,BILBAO - DERIO - MUNGIA,49452,1829,243,7197,91,1,4,3,10,1427,160,1,3050,260,22,1603,89,0,703,10,0,5533,86,10,55,3,0,5,0,0,3104,0,501,23,0,0,0,604,76079
277,2025,6,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),61887,2755,281,9448,76,10,6,1,4,1195,193,25,2511,213,59,2354,96,0,594,20,0,4475,143,27,54,4,0,8,0,0,2267,0,641,18,0,0,0,700,90065
278,2025,6,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,9781,144,22,2152,13,0,0,0,0,296,12,1,625,17,14,576,7,0,204,2,0,1354,17,4,2,0,0,0,0,0,317,0,149,13,0,0,0,106,15828
279,2025,6,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,265
280,2025,6,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),57995,1939,285,9217,39,7,9,0,2,2129,187,27,3248,174,35,3024,170,0,691,12,0,4091,242,29,14,2,0,0,0,0,1512,0,612,19,0,0,0,712,86423
281,2025,6,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,1342,73,22,156,7,0,0,0,0,43,22,3,102,8,1,28,3,0,28,0,0,47,1,0,0,0,0,0,0,0,20,0,1,0,0,0,0,12,1919
282,2025,6,A3529,MUNGIA - GAMIZ - FIKA,700,12,0,91,0,0,0,0,0,21,0,0,28,0,0,4,0,0,11,0,0,101,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,3,1008
283,2025,6,A3530,MUNGIA - MEÃAKA - ARRIETA,565,22,0,209,0,0,0,0,0,5,0,0,4,0,0,2,0,0,20,0,0,17,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,12,892
284,2025,6,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,12105,510,29,3759,30,0,0,0,0,364,184,10,1335,25,10,341,24,0,259,6,0,1029,89,4,3,0,0,0,0,0,432,0,474,7,0,0,0,169,21198
285,2025,6,A3537,PLENTZIA-GORLIZ-MUNGIA,8312,451,27,1869,2,6,0,0,0,216,7,1,438,12,5,132,30,0,95,13,0,454,33,6,4,2,0,0,0,0,254,0,121,21,0,0,0,100,12611
