_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
84,2020,7,A3248,Astrabudua-erandiogoikoa-SONDIKA,592,1,,266,,,,,,,,1,10,,,0,0,6,0,,,19,895
85,2020,7,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),7654,96,47,516,,,,,,336,59,,230,21,,0,0,1,0,,,13,8973
86,2020,7,A3516,BILBAO - MUNGIA (Por autopista/tik),10414,296,79,1062,16,4,,,,150,4,1,255,9,13,0,0,52,0,,,75,12430
87,2020,7,A3517,BILBAO - DERIO - MUNGIA,42355,1706,278,4802,37,2,,2,5,735,66,15,1129,168,37,0,0,171,9,,,263,51780
88,2020,7,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),52239,2739,260,6036,76,18,,1,,692,31,1,981,70,15,0,0,233,3,,,280,63675
89,2020,7,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,6321,101,31,1051,3,,,,,65,1,,158,11,1,0,0,49,0,,,31,7823
90,2020,7,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,,,,,,,,0
91,2020,7,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),23014,850,233,2960,30,3,,,,307,8,1,459,46,17,0,0,78,1,,,89,28096
92,2020,7,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
93,2020,7,A3529,MUNGIA - GAMIZ - FIKA,568,9,,38,,,,,,4,,,,,,0,0,1,0,,,24,644
94,2020,7,A3530,MUNGIA - MEÃAKA - ARRIETA,261,15,,74,,,,,,1,,,6,,,0,0,0,0,,,1,358
95,2020,7,A3531,SOPELANA - MUNGIA - GATIKA,7870,366,111,1566,6,,,,,114,,1,205,11,35,0,0,90,1,,,136,10512
96,2020,7,A3537,PLENTZIA-GORLIZ-MUNGIA,8547,617,71,1300,2,3,,,,70,2,,151,49,5,0,0,90,4,,,89,11000
97,2020,8,A2610,GALDAKAO - UPV/EHU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,2020,8,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2020,8,A3613,BILBAO - UGAO MIRABALLES - OROZKO,12038,236,117,5045,11,0,0,0,0,165,18,0,258,3,7,0,0,200,7,0,0,127,18232
100,2020,8,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,4594,84,39,1355,3,0,0,0,0,78,0,0,95,17,0,0,0,91,1,0,0,67,6424
101,2020,8,A3631,BILBAO - GALDAKAO - LARRABETZU,9544,204,28,2505,3,0,0,0,0,151,1,27,199,12,0,0,0,163,2,0,0,198,13037
102,2020,8,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),1745,17,42,551,5,0,0,0,0,52,0,0,38,0,0,0,0,40,0,0,0,90,2580
103,2020,8,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,16171,224,138,5635,8,0,0,0,0,316,8,38,406,38,0,0,0,212,2,0,0,119,23315
104,2020,8,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),3302,47,13,1092,2,0,0,0,0,43,0,25,22,0,0,0,0,23,1,0,0,41,4611
105,2020,8,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,19680,614,137,4184,17,0,0,0,0,316,21,11,691,15,9,0,0,174,1,0,0,143,26013
106,2020,8,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,20326,277,118,4307,12,4,0,0,0,286,13,34,652,8,5,0,0,94,2,0,0,92,26230
107,2020,8,A3913,Arrazola - DURANGO,3164,161,50,1161,1,0,0,0,0,9,2,3,29,0,0,0,0,64,0,0,0,7,4651
108,2020,8,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,17065,332,165,2482,4,0,0,0,0,196,20,25,396,65,12,0,0,219,5,0,0,108,21094
109,2020,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),17595,872,260,2588,6,0,0,0,0,398,16,1,196,0,9,0,0,104,1,0,0,23,22069
110,2020,8,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2020,8,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,9284,201,34,1840,12,1,0,0,0,110,46,23,136,22,2,0,0,70,3,0,0,69,11853
112,2020,8,A3926,BILBAO - ERMUA - EIBAR (Autopista),9813,240,113,990,2,5,0,0,0,89,9,0,26,0,0,0,0,79,4,0,0,10,11380
113,2020,8,A3927,BILBAO - LEMOA - ZEANURI (Autopista),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2020,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,652,23,2,364,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,1,1053
115,2020,8,A3930,BILBAO - GALDAKAO (Autopista),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2020,8,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
117,2020,8,A3932,GALDAKAO - Metro Bolueta,20264,429,128,5220,22,0,0,0,0,54,1,1,47,1,1,0,0,270,29,5177,0,171,31815
118,2020,8,A3933,BILBAO - DURANGO (Autopista),7796,304,67,794,5,0,0,0,0,107,0,0,132,0,22,0,0,42,1,0,0,19,9289
119,2020,8,A3512,BILBAO - LEKEITIO (Autopista),20504,1069,188,2870,8,,,,,114,6,2,3,2,2,0,0,117,5,0,0,99,24989
120,2020,8,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,10455,383,28,2048,6,4,,,,65,,,79,0,,0,0,59,8,0,0,56,13191
121,2020,8,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,17672,419,61,2227,5,2,,,1,270,26,,763,84,9,0,0,99,0,0,0,48,21686
122,2020,8,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,40331,1131,184,7270,12,,,,,660,22,25,963,76,50,0,0,240,5,0,0,118,51087
167,2020,8,A3343,BILBAO - Sodupe - GORDEXOLA,1425,15,3,543,0,0,0,0,0,22,2,0,57,0,1,0,0,35,0,0,0,8,2111
123,2020,8,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,5783,121,20,1343,1,,,,,59,,,35,,2,0,0,26,0,0,0,11,7401
124,2020,8,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
125,2020,8,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,15148,909,57,2834,21,6,,,,58,,0,20,,,0,0,247,3,0,0,62,19365
126,2020,8,A3532,GERNIKA LUMO - NABARNIZ,79,3,,12,,,,,,,,,,,,0,0,0,0,0,0,0,94
127,2020,8,A3533,GERNIKA LUMO - MENDATA,14,,,5,,,,,,,,,,,,0,0,0,0,0,0,0,19
128,2020,8,A3534,GERNIKA LUMO - ERRIGOITI,23,4,,,,,,,,,,,,,,0,0,0,0,0,0,0,27
129,2020,8,A3535,LEKEITIO - AMOROTO,68,,,29,,,,,,,,,,,,0,0,0,0,0,0,0,97
130,2020,8,A3536,LEKEITIO - MENDEXA,424,2,1,87,,,,,,,,,,,,0,0,0,0,0,0,0,514
131,2020,8,A3538,LEKEITIO-Barainka,16,,,16,,,,,,,,,,,,0,0,0,0,0,0,0,32
132,2020,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),20629,565,184,4994,4,3,,,,329,11,2,183,12,17,0,0,127,1,0,0,52,27113
133,2020,8,A3916,BILBAO - ERMUA - ONDARROA (Autopista),12520,404,94,2586,10,4,,,1,104,17,,79,,,0,0,86,2,0,0,13,15920
134,2020,8,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,159,,,39,,,,,,,,,,,,0,0,0,0,0,0,0,198
135,2020,8,A2312,Zabalburu - UPV/EHU  (Juan de Garay),9,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
136,2020,8,A2314,BILBAO - Erandiogoikoa - UPV/EHU,1173,15,,70,,,,,,79,23,,5,3,,0,0,4,0,0,0,5,1377
137,2020,8,A2318,Termibus - UPV/EHU (Autopista),1745,26,,,,,,,,49,14,,15,,,0,0,0,0,0,0,2,1851
138,2020,8,A2321,Santutxu - UPV/EHU (Autopista),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
139,2020,8,A2324,BILBAO - UPV/EHU (Enekuri),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
140,2020,8,A3115,BILBAO - SANTURTZI,20559,366,103,5501,18,1,,,,288,41,,531,18,1,0,0,567,16,0,0,704,28714
141,2020,8,A3122,BILBAO - SESTAO - Errepelega/Repelega,9511,221,58,2172,11,3,,,,118,5,,147,27,4,0,0,567,33,0,0,240,13117
142,2020,8,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,29887,775,133,8591,21,12,,,,798,50,2,511,66,34,0,0,847,22,0,0,962,42711
143,2020,8,A3135,SESTAO - Cabieces,17768,321,32,8247,11,5,,,,276,22,,226,24,19,0,0,614,22,0,0,647,28234
144,2020,8,A3136,BILBAO - BARAKALDO - SANTURTZI,37395,765,190,9003,27,7,,,,739,88,3,1057,62,31,0,0,1244,32,0,0,1250,51893
145,2020,8,A3137,BILBAO - BARAKALDO,12888,203,46,2795,6,,1,,,277,,,236,39,,0,0,417,20,0,0,527,17455
168,2020,8,A2151,Areeta/Las Arenas-LARRABETZU,5359,187,15,1176,7,,,,,181,1,,146,58,,0,0,63,6,,,42,7241
146,2020,8,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,12267,272,39,4788,20,1,,,,213,12,,258,12,19,0,0,329,9,0,0,427,18666
147,2020,8,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),23160,442,170,3315,10,4,,,,534,13,1,357,50,15,0,0,616,7,0,0,613,29307
148,2020,8,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),8011,172,39,844,,1,,2,,114,,,11,,14,0,0,107,2,0,0,314,9631
149,2020,8,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,19317,476,70,5693,,,,,,224,108,4,351,53,22,0,0,433,5,0,0,226,26982
150,2020,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2337,44,,1282,,,,,,58,,,21,9,2,0,0,45,0,0,0,36,3834
151,2020,8,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,9505,193,16,2627,10,4,1,,,64,1,,206,32,6,0,0,234,6,0,0,152,13057
152,2020,8,A3333,Gallarta - SANTURTZI,16900,304,67,6290,4,5,,,,502,24,2,332,87,6,300,0,281,8,0,0,744,25856
153,2020,8,A3335,MUSKIZ - ZIERBENA - SESTAO,13416,294,37,6041,18,3,,,,199,6,2,198,4,10,1,0,482,14,0,0,383,21108
154,2020,8,A3336,BILBAO - MUSKIZ,31824,812,186,8024,16,,,,,461,72,1,495,88,31,5,0,774,19,0,0,961,43769
155,2020,8,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,23166,535,120,7038,16,17,,,,514,34,,683,168,4,0,0,579,10,0,0,585,33469
156,2020,8,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,7783,206,16,2145,4,1,,,,22,,,28,1,1,0,0,407,5,0,0,199,10818
157,2020,8,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),6015,190,59,1197,1,2,,,,204,4,4,124,37,4,0,0,74,0,0,0,259,8174
158,2020,8,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
159,2020,8,A0651,BILBAO - BALMASEDA,22561,731,192,4321,35,51,0,0,0,288,76,29,423,0,0,0,0,310,5,0,0,154,29176
160,2020,8,A0652,LANESTOSA - BALMASEDA,1885,31,1,433,20,0,0,0,0,5,1,0,0,0,0,178,0,44,1,0,0,37,2636
161,2020,8,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,150,0,0,97,0,0,0,0,0,0,0,0,0,0,0,162,0,4,1,0,0,1,415
