_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
103,2025,2,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),12851,308,68,6606,23,1,0,0,0,418,78,0,624,102,1,674,10,5,214,1,3,981,28,16,2,0,0,0,0,0,331,0,377,19,0,0,0,206,23947
104,2025,2,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,38127,1398,421,10584,41,2,0,0,0,3139,518,37,2323,263,121,1504,62,4,591,42,0,1849,9,67,63,3,0,0,0,0,1807,0,552,43,0,0,0,382,63952
105,2025,2,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,36212,891,308,9794,34,1,0,0,0,2066,296,1,1983,162,45,1617,67,0,467,16,9,2039,18,89,53,8,0,1,0,0,1856,1,470,15,0,0,0,391,58910
106,2025,2,A3913,Arrazola - DURANGO,7588,389,41,2845,2,0,0,0,0,1131,268,23,562,37,176,283,8,0,112,31,0,216,0,21,7,0,0,0,0,0,399,0,172,8,0,0,0,60,14379
107,2025,2,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,25302,717,127,4939,28,0,0,0,0,1539,60,1,2478,212,35,1259,43,0,499,8,0,1943,44,36,8,1,0,0,0,0,1014,1,469,0,0,0,0,383,41146
108,2025,2,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38084,1494,506,7856,58,0,0,0,3,3447,409,50,2616,346,133,1674,60,0,397,41,0,1374,59,24,80,0,0,0,0,0,1579,8,525,22,0,0,0,125,60970
109,2025,2,A3924,ERMUA - DURANGO - UPV/EHU,6977,470,93,225,1,0,0,0,0,4670,423,0,724,68,59,271,102,0,78,0,0,116,4,0,4,0,0,0,0,0,122,0,12,0,0,0,0,41,14460
224,2025,3,A3536,LEKEITIO - MENDEXA,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,30
110,2025,2,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,15094,470,85,4286,8,2,0,0,0,734,69,0,1306,158,28,789,11,0,340,5,0,1099,48,20,82,3,0,0,0,0,636,0,374,1,0,0,0,228,25876
111,2025,2,A3926,BILBAO - ERMUA - EIBAR (Autopista),24942,533,136,2570,0,12,0,0,0,1424,106,37,756,99,20,1666,7,32,387,22,0,1419,157,31,7,0,0,0,0,0,1543,5,401,4,0,0,0,118,36434
112,2025,2,A3927,BILBAO - LEMOA - ZEANURI (Autopista),13121,671,117,2007,5,0,0,0,0,934,89,0,1942,80,21,554,24,0,220,0,0,867,53,10,13,0,0,0,0,0,551,0,219,3,0,0,0,73,21574
113,2025,2,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1229,14,2,696,1,0,0,0,0,7,4,0,72,0,0,14,0,0,1,0,0,47,3,0,3,0,0,0,0,0,71,0,6,0,0,0,0,9,2179
114,2025,2,A3930,BILBAO - GALDAKAO (Autopista),18487,400,21,4348,23,0,0,0,0,2470,167,1,2303,146,37,1476,40,3,582,45,24,2115,22,7,12,1,0,0,0,0,341,0,135,33,0,0,0,240,33479
115,2025,2,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58
116,2025,2,A3932,GALDAKAO - Metro Bolueta,30668,612,77,12042,56,12,0,0,0,49,3,0,63,2,0,75,0,1,14,1,0,69,1,2,5,0,0,0,0,0,525,0,690,56,0,0,0,407,45430
117,2025,2,A3933,BILBAO - DURANGO (Autopista),24221,893,147,3987,55,0,0,0,0,4190,496,0,2737,459,68,2541,104,0,338,56,0,1430,112,18,24,8,0,0,0,0,589,6,224,16,0,0,0,145,42864
118,2025,2,A3512,BILBAO - LEKEITIO (Autopista),27427,697,85,4973,7,0,0,0,0,2376,158,0,810,27,0,841,159,26,273,30,7,512,9,8,0,0,0,0,0,0,1003,0,273,8,0,0,0,102,39811
119,2025,2,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,11996,393,29,3677,3,51,0,0,0,973,70,0,615,98,8,359,3,0,62,0,0,317,14,3,0,0,0,0,0,0,429,0,114,2,0,0,0,90,19306
120,2025,2,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,39181,1159,93,7063,41,6,0,0,0,2452,173,0,4136,316,37,2352,40,0,496,7,0,2718,100,5,0,0,0,0,0,0,950,1,221,11,0,0,0,185,61743
121,2025,2,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,61901,1730,162,13933,133,2,0,0,3,4402,430,2,5665,444,51,2495,95,0,771,4,0,3612,172,10,0,0,0,0,0,0,1764,0,548,20,0,0,0,232,98581
122,2025,2,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,9606,263,13,3445,31,0,0,0,0,926,49,0,630,67,10,395,1,0,87,0,0,331,10,3,0,0,0,0,0,0,425,0,108,6,0,0,0,80,16486
166,2025,2,A3343,BILBAO - Sodupe - GORDEXOLA,3584,177,18,995,0,0,0,0,0,180,32,7,396,18,1,111,0,0,39,0,0,463,7,2,3,0,0,1,0,0,125,0,66,0,0,0,0,34,6259
123,2025,2,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,5010,300,4,144,0,0,0,0,0,2835,188,0,624,142,2,69,0,0,11,0,0,73,1,0,0,0,0,0,0,0,67,0,3,1,0,0,0,44,9518
124,2025,2,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,3270,153,0,837,1,0,0,0,0,12,6,0,203,18,0,73,0,0,7,0,0,132,0,0,0,0,0,0,0,0,140,0,10,0,0,0,0,21,4883
125,2025,2,A3532,GERNIKA LUMO - NABARNIZ,39,1,0,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
126,2025,2,A3533,GERNIKA LUMO - MENDATA,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
127,2025,2,A3534,GERNIKA LUMO - ERRIGOITI,54,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
128,2025,2,A3535,LEKEITIO - AMOROTO,158,4,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,199
129,2025,2,A3536,LEKEITIO - MENDEXA,67,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
130,2025,2,A3538,LEKEITIO-Barainka,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
131,2025,2,A3915,BILBAO - DURANGO - ONDARROA (Autopista),41342,1324,236,12244,49,0,0,0,0,2281,288,1,1761,97,2,1311,38,32,342,23,0,675,70,14,0,0,0,0,0,0,2037,2,485,22,0,0,0,173,64849
132,2025,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),28165,972,213,4884,11,3,0,0,0,1812,142,10,1545,115,5,1177,137,9,449,13,9,1006,82,30,0,0,0,0,0,0,1247,11,351,14,0,0,0,109,42521
133,2025,2,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,432,24,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,549
134,2025,2,A2312,Zabalburu - UPV/EHU  (Juan de Garay),13684,695,103,125,0,0,0,0,0,2754,397,6,864,111,6,1874,138,2,372,67,9,364,2,5,26,7,0,0,0,0,183,0,2,0,0,0,0,86,21882
135,2025,2,A2314,BILBAO - Erandiogoikoa - UPV/EHU,19275,1015,36,438,3,0,0,0,0,2396,296,32,1088,214,1,3033,584,53,1785,343,38,1003,186,17,70,19,0,0,0,0,191,0,30,0,0,0,0,156,32302
136,2025,2,A2318,Termibus - UPV/EHU (Autopista),39299,2458,225,551,8,0,0,0,0,8084,986,141,4784,363,83,4695,1013,44,1603,277,36,1516,166,16,183,66,0,0,0,0,580,1,6,2,0,0,0,354,67540
137,2025,2,A2321,Santutxu - UPV/EHU (Autopista),8815,397,57,103,0,0,0,0,0,3661,347,9,2022,156,4,1140,174,0,1033,196,0,627,54,4,15,0,0,0,0,0,99,0,36,0,0,0,0,243,19192
138,2025,2,A2324,BILBAO - UPV/EHU (Enekuri),10494,742,25,72,0,0,0,0,0,1588,157,26,559,70,1,1470,484,48,571,124,28,389,105,7,29,14,0,0,0,0,76,0,0,0,0,0,0,37,17116
225,2025,3,A3538,LEKEITIO-Barainka,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
139,2025,2,A3115,BILBAO - SANTURTZI,32093,521,91,11111,79,1,2,1,3,1048,116,18,1920,189,33,1613,55,14,747,11,0,3761,172,29,5,0,0,0,0,0,1658,3,1750,80,0,0,0,1620,58744
140,2025,2,A3122,BILBAO - SESTAO - Errepelega/Repelega,12085,246,62,4704,40,0,0,0,0,430,30,3,618,23,29,846,16,4,359,3,0,1203,31,8,6,1,0,0,0,0,432,0,815,66,0,0,0,602,22662
141,2025,2,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,65331,1405,255,24276,57,32,0,0,0,4017,252,40,5680,394,92,3943,114,6,1896,52,0,8022,295,39,26,1,2,9,0,0,2875,9,3888,79,0,0,0,3366,126453
142,2025,2,A3135,SESTAO - Cabieces,32019,529,101,17198,73,7,0,0,0,1320,64,31,1494,142,10,1721,55,13,778,13,2,2661,49,4,13,0,0,3,0,0,1588,0,1927,74,0,0,0,1799,63688
143,2025,2,A3136,BILBAO - BARAKALDO - SANTURTZI,70258,1156,325,21913,129,47,2,1,1,3564,247,43,6238,398,82,3817,108,16,2049,30,13,10165,310,59,35,0,1,3,0,0,3741,1,4705,142,0,0,0,2810,132409
144,2025,2,A3137,BILBAO - BARAKALDO,22227,437,97,7513,59,0,0,0,0,841,40,7,1243,110,22,1649,56,2,637,5,0,2402,148,9,6,0,0,2,0,0,962,2,1354,64,0,0,0,1098,40992
145,2025,2,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,26305,518,60,10556,44,5,0,0,0,1784,56,7,2189,239,14,1119,53,3,535,16,1,2460,104,1,13,0,0,0,0,0,1129,0,1231,38,0,0,0,1677,50157
146,2025,2,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),38682,738,161,8044,36,0,0,0,0,2062,117,7,3041,243,58,2490,69,0,1117,33,0,5287,170,52,35,3,4,0,0,0,1707,3,1662,45,0,0,0,1602,67468
147,2025,2,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),14271,285,25,2180,7,0,0,0,2,1067,37,0,483,31,0,2434,43,40,314,35,0,985,8,0,4,0,0,0,0,0,265,0,154,23,0,0,0,808,23501
148,2025,2,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,14084,329,99,5263,29,0,0,0,0,1247,186,18,882,114,0,238,19,0,214,1,0,587,76,0,0,0,0,0,0,0,855,0,469,3,0,0,0,473,25186
149,2025,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3313,29,0,1517,1,0,0,0,0,88,4,0,151,0,1,59,1,1,52,0,0,306,12,0,0,0,0,0,0,0,178,0,113,8,0,0,0,126,5960
150,2025,2,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,16645,267,30,6184,4,5,0,0,0,1381,74,51,2149,71,0,727,45,0,308,33,0,1819,146,7,1,0,0,0,0,0,693,0,530,19,0,0,0,762,31951
218,2025,3,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,4396,247,2,139,0,0,0,0,0,2454,170,0,538,82,0,85,0,0,10,0,0,45,2,1,0,0,0,0,0,0,67,0,2,0,0,0,0,34,8274
151,2025,2,A3333,Gallarta - SANTURTZI,32789,835,146,12894,8,2,0,0,0,2448,134,0,2815,446,49,1113,11,0,725,16,0,2626,37,0,6,0,0,0,0,0,2144,0,1022,58,0,0,0,1101,61425
152,2025,2,A3335,MUSKIZ - ZIERBENA - SESTAO,12467,264,102,5852,15,0,0,0,0,915,32,6,935,56,11,218,20,1,146,3,0,675,37,1,0,0,0,0,0,0,764,0,496,17,0,0,0,664,23697
153,2025,2,A3336,BILBAO - MUSKIZ,45654,999,171,14656,21,3,0,0,0,3117,253,6,4027,356,51,1852,53,4,747,58,0,3695,101,10,43,1,0,1,0,0,2486,0,1628,79,0,0,0,2250,82322
154,2025,2,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,37548,751,108,12142,6,4,0,0,0,2949,347,1,2769,235,33,1963,123,0,882,28,1,3256,92,9,4,0,0,0,0,0,1721,1,941,42,0,0,0,962,66918
155,2025,2,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2025,2,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),14932,400,16,3489,2,0,0,0,0,1071,169,0,1343,167,0,461,21,0,102,0,0,549,93,0,1,0,0,0,0,0,481,2,149,41,0,0,0,735,24224
157,2025,2,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2025,2,A0651,BILBAO - BALMASEDA,47088,1377,301,11110,105,1,0,0,0,3251,493,27,6609,867,169,1816,60,32,671,1,0,3442,115,0,24,0,0,1,0,0,1612,7,658,15,0,0,0,779,80631
159,2025,2,A0652,LANESTOSA - BALMASEDA,2967,28,0,1091,0,0,0,0,0,5,22,0,13,2,0,23,1,0,0,0,0,24,0,0,0,0,0,0,0,0,824,0,64,0,0,0,0,25,5089
160,2025,2,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,393,4,0,384,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,578,0,15,2,0,0,0,1,1389
161,2025,2,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5300,121,14,2087,3,0,0,0,0,664,50,4,753,68,3,299,0,0,94,0,0,131,2,0,0,0,0,0,0,0,252,1,73,7,0,0,0,114,10040
162,2025,2,A3323,PORTUGALETE - GALDAMES,3030,102,3,1167,2,0,0,0,0,132,11,0,293,56,0,85,0,0,5,6,0,65,1,0,0,0,0,0,0,0,116,0,26,2,0,0,0,110,5212
163,2025,2,A3334,SANTURTZI - BALMASEDA,4789,162,7,1272,9,1,0,0,0,252,36,0,653,73,4,77,15,0,3,3,0,99,0,0,0,0,0,0,0,0,273,0,61,25,0,0,0,126,7940
164,2025,2,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3238,107,37,963,0,0,0,0,0,131,9,0,306,7,1,201,0,0,26,0,0,336,5,0,2,0,0,3,0,0,133,0,75,1,0,0,0,96,5677
165,2025,2,A3342,BILBAO - Sodupe - ARTZINIEGA,17205,717,83,4956,8,4,0,0,0,956,141,23,1830,91,66,630,7,0,275,29,0,2052,73,44,19,0,0,0,0,0,609,0,350,4,0,0,0,159,30331
167,2025,2,A2151,Areeta/Las Arenas-LARRABETZU,10112,316,37,2195,16,0,0,0,0,1364,103,1,1154,129,2,564,13,2,289,2,1,1428,9,0,6,0,0,0,0,0,282,0,78,7,0,0,0,156,18266
168,2025,2,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,11652,448,21,1668,17,2,0,0,1,892,74,3,4397,34,105,649,10,0,292,23,0,2020,57,1,22,0,0,0,0,0,823,0,162,8,0,0,0,177,23558
169,2025,2,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,16973,1005,158,4058,6,0,0,0,0,3570,441,11,2121,219,25,855,197,31,558,42,26,1764,132,0,10,0,0,0,0,0,478,1,429,7,0,0,0,219,33336
170,2025,2,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),6166,509,31,383,2,0,0,0,0,2197,503,2,856,147,0,506,24,0,192,44,5,400,33,0,3,0,0,0,0,0,114,0,33,0,0,0,0,67,12217
171,2025,2,A2163,ERANDIO-UPV/EHU,608,39,6,21,0,0,0,0,0,348,10,0,166,56,0,67,24,0,57,10,0,34,6,0,3,0,0,0,0,0,9,0,2,0,0,0,0,8,1474
172,2025,2,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),1033,103,15,34,0,0,0,0,0,469,122,0,169,23,1,103,2,0,26,14,1,49,18,0,1,0,0,0,0,0,17,0,0,0,0,0,0,6,2206
173,2025,2,A2166,URIBE KOSTA - UPV/EHU,2932,159,66,132,5,2,0,0,0,1225,233,8,875,51,0,65,6,0,29,29,1,141,3,0,0,1,0,0,0,0,49,0,8,7,0,0,0,30,6057
174,2025,2,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,8792,223,9,1872,9,1,0,0,0,1807,107,3,1438,175,20,565,84,12,385,41,0,1411,76,25,11,1,1,0,0,0,240,0,119,8,0,0,0,327,17762
175,2025,2,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),12478,400,27,2093,7,19,0,0,0,1064,45,3,1097,154,14,756,16,0,117,1,0,1015,11,1,6,0,0,0,0,0,386,1,224,4,0,0,0,178,20117
176,2025,2,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,7315,181,1,1584,19,0,0,0,0,584,19,0,617,57,3,449,28,0,172,7,0,1028,34,0,2,0,0,0,0,0,155,0,58,0,0,0,0,128,12441
177,2025,2,A3225,BILBAO - LAUKIZ - MUNGIA,3227,174,22,549,3,0,0,0,0,124,2,1,1315,2,1,186,1,0,55,6,0,508,10,7,1,0,0,0,0,0,129,0,45,2,0,0,0,65,6435
178,2025,2,A3247,BILBAO-Aireportua/Aeropuerto,41548,627,70,4277,19,4,3,5,43,430,61,2,642,16,51,1071,33,5,397,38,0,1414,14,1,979,24,11,30,0,0,36413,21,856,38,0,0,0,209,89352
219,2025,3,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,3004,162,1,739,0,6,0,0,0,14,2,0,185,25,0,90,0,0,0,0,0,174,2,0,0,0,0,0,0,0,180,0,15,0,0,0,0,17,4616
179,2025,2,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),15544,343,9,768,1,0,0,0,0,908,38,28,1606,94,37,1108,74,0,479,0,0,1494,42,44,11,1,0,0,0,0,160,1,2,1,0,0,0,97,22890
180,2025,2,A3516,BILBAO - MUNGIA (Por autopista/tik),19679,694,73,3236,16,9,0,0,0,1060,90,26,2069,218,148,984,50,0,164,22,0,1212,58,17,6,0,0,0,0,0,472,0,194,7,0,0,0,318,30822
181,2025,2,A3517,BILBAO - DERIO - MUNGIA,31971,1008,100,5755,98,0,0,0,0,2345,183,1,3765,282,56,1191,95,0,680,1,0,4670,82,11,19,0,0,0,0,0,1628,2,356,17,0,0,0,516,54832
182,2025,2,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),32449,1184,78,5558,38,10,0,0,3,1520,259,24,3123,375,112,1501,47,0,345,68,0,2337,67,14,22,0,0,0,0,0,1840,2,311,20,0,0,0,442,51749
183,2025,2,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,8708,213,30,2086,13,0,0,0,0,484,20,0,847,32,5,468,0,0,275,1,0,1179,7,7,1,0,0,0,0,0,361,0,113,10,0,0,0,159,15019
184,2025,2,A3524,BERMEO - BAKIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,812
185,2025,2,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),57016,2125,252,9455,40,10,0,0,0,5521,286,110,6789,511,245,3304,125,0,637,60,0,3761,289,26,23,0,0,0,0,0,1560,2,575,15,0,0,0,822,93559
186,2025,2,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,4552,408,124,397,26,0,0,0,0,1830,172,30,869,160,12,125,24,0,85,0,1,133,9,1,1,0,1,0,0,0,103,1,4,1,0,0,0,26,9095
187,2025,2,A3529,MUNGIA - GAMIZ - FIKA,496,6,0,97,0,0,0,0,0,3,1,0,60,0,0,12,0,0,0,0,0,37,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,735
188,2025,2,A3530,MUNGIA - MEÃAKA - ARRIETA,412,27,0,165,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,3,0,0,0,3,674
189,2025,2,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,10442,529,35,3365,2,0,0,0,0,653,152,24,1545,81,24,335,65,0,236,23,0,861,96,1,0,0,0,0,0,0,462,0,333,17,0,0,0,175,19456
190,2025,2,A3537,PLENTZIA-GORLIZ-MUNGIA,4290,197,13,998,0,1,0,0,0,225,23,0,569,16,7,58,34,0,91,11,0,372,31,1,3,0,0,0,0,0,132,0,77,5,0,0,0,36,7190
191,2025,3,A2610,GALDAKAO - UPV/EHU,6089,272,33,477,23,0,0,0,0,3444,374,39,1872,256,8,635,70,0,377,12,0,428,22,11,5,0,0,0,0,0,75,0,21,1,0,0,0,130,14674
192,2025,3,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3321,174,14,445,6,0,0,0,0,1626,159,46,848,179,0,277,37,0,147,12,0,274,16,1,1,0,0,0,0,0,62,0,42,0,0,0,0,113,7800
193,2025,3,A3613,BILBAO - UGAO MIRABALLES - OROZKO,21072,365,53,9173,7,0,2,0,0,716,109,20,901,75,0,655,65,0,279,25,0,1471,48,2,27,0,0,0,0,0,1119,2,825,73,0,0,0,383,37467
194,2025,3,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,7145,141,22,2369,17,0,0,0,0,351,28,2,748,10,0,606,22,0,262,1,2,1046,88,3,0,0,0,0,0,0,263,0,221,2,0,0,0,138,13487
195,2025,3,A3631,BILBAO - GALDAKAO - LARRABETZU,23363,553,137,6616,20,0,0,0,0,1134,90,5,2089,202,2,1594,60,0,545,84,2,2671,34,8,8,0,0,0,0,0,909,5,516,18,0,0,0,584,41249
196,2025,3,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),4067,84,15,1757,15,0,0,0,0,200,10,0,419,24,0,275,20,0,85,4,0,662,34,0,1,0,0,0,0,0,127,0,151,6,0,0,0,229,8185
197,2025,3,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,34145,844,149,15642,27,0,0,0,0,1409,168,9,1623,145,0,1439,95,0,413,11,5,2400,110,13,77,0,0,2,0,0,1422,3,867,29,0,0,0,392,61439
198,2025,3,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),13899,338,82,7099,17,6,0,0,0,491,45,1,568,58,1,744,11,2,258,2,0,1075,50,25,3,0,0,0,0,0,340,1,367,29,0,0,0,270,25782
199,2025,3,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,39196,1423,433,10295,45,1,1,0,0,3007,429,60,2708,254,154,1776,82,11,686,38,0,2078,32,45,87,5,0,2,0,0,1625,4,627,14,0,0,0,363,65481
200,2025,3,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,38244,873,322,10401,26,0,0,0,0,1971,242,9,2226,198,51,1663,87,8,592,12,22,2327,19,44,96,3,0,2,0,0,1901,0,597,27,0,0,0,408,62371
201,2025,3,A3913,Arrazola - DURANGO,8264,418,40,2868,0,0,0,0,0,1027,250,35,564,42,101,362,11,13,174,10,0,249,0,2,11,1,0,0,0,0,412,0,238,2,0,0,0,38,15132
202,2025,3,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,26977,799,157,5122,33,1,0,0,0,1431,55,1,2853,181,32,1361,45,0,642,4,0,2313,41,41,21,1,0,0,0,0,1115,0,384,3,0,0,0,398,44011
203,2025,3,A3923,BILBAO - DURANGO - ELORRIO (Autopista),39989,1533,526,7590,63,1,0,0,1,3517,412,48,2580,383,116,1925,70,4,531,46,0,1492,57,9,93,2,0,0,0,0,1685,4,430,16,0,0,0,93,63216
204,2025,3,A3924,ERMUA - DURANGO - UPV/EHU,6383,461,72,198,0,0,0,0,0,4588,368,0,669,115,44,317,86,8,52,1,0,135,1,1,6,0,0,0,0,0,131,0,4,0,0,0,0,71,13711
205,2025,3,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,15931,430,65,4264,4,1,0,0,0,843,46,1,1404,157,19,818,16,0,384,2,1,1138,12,5,87,2,0,0,0,0,639,0,301,4,0,0,0,277,26851
206,2025,3,A3926,BILBAO - ERMUA - EIBAR (Autopista),26068,608,130,2810,3,12,0,0,0,1312,109,29,696,78,11,1886,22,50,471,26,1,1312,126,18,11,0,0,0,0,0,1681,11,399,6,0,0,1,91,37978
207,2025,3,A3927,BILBAO - LEMOA - ZEANURI (Autopista),13489,590,105,1999,27,0,1,0,0,937,59,0,1900,84,17,661,40,0,315,2,0,807,48,9,6,0,0,0,0,0,461,0,228,1,0,0,0,133,21919
208,2025,3,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1348,12,0,815,0,0,0,0,0,2,6,0,81,0,0,3,0,0,1,0,0,54,0,0,1,0,0,0,0,0,105,0,12,0,0,0,0,11,2451
209,2025,3,A3930,BILBAO - GALDAKAO (Autopista),19714,471,27,4828,24,0,0,0,0,2566,181,8,2454,184,5,1633,67,0,665,35,24,2306,58,0,17,2,1,0,0,0,343,0,233,13,0,0,0,244,36103
