_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
11,2021,7,A3913,Arrazola - DURANGO,4483,173,41,1697,0,0,0,0,0,116,2,0,75,0,24,634,0,171,0,0,0,10,7426
12,2021,7,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,18553,430,120,3103,13,0,0,0,0,401,17,5,596,67,34,1488,12,397,4,0,0,294,25534
13,2021,7,A3923,BILBAO - DURANGO - ELORRIO (Autopista),23940,1058,404,4046,6,0,0,0,2,850,73,8,398,45,18,2122,8,360,4,0,0,68,33410
14,2021,7,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021,7,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,12227,302,64,2570,4,0,0,0,0,305,29,2,316,2,35,940,10,175,7,0,0,182,17170
16,2021,7,A3926,BILBAO - ERMUA - EIBAR (Autopista),14957,383,202,1539,4,16,0,0,0,257,7,0,25,0,1,1728,70,276,4,0,0,80,19549
17,2021,7,A3927,BILBAO - LEMOA - ZEANURI (Autopista),7750,276,91,1299,8,1,0,0,0,218,12,0,249,17,46,592,1,227,0,0,0,64,10851
18,2021,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1020,14,0,442,0,0,0,0,0,1,0,0,33,0,0,107,0,6,0,0,0,6,1629
19,2021,7,A3930,BILBAO - GALDAKAO (Autopista),10704,223,17,1184,1,0,0,0,0,530,49,0,283,22,0,340,3,123,8,0,0,128,13615
20,2021,7,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,79
21,2021,7,A3932,GALDAKAO - Metro Bolueta,23023,689,110,6452,38,0,0,0,0,8,0,0,5,1,1,560,1,441,27,7655,0,249,39260
22,2021,7,A3933,BILBAO - DURANGO (Autopista),17673,768,114,2111,20,0,0,2,0,936,31,7,274,13,3,852,4,238,9,0,0,46,23101
23,2021,7,A3512,BILBAO - LEKEITIO (Autopista),23307,1032,269,4146,6,,,,3,291,9,4,74,0,37,2606,11,277,13,0,0,127,32212
24,2021,7,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,10401,425,19,2757,,6,,,1,52,1,1,149,16,1,1286,0,139,5,0,0,62,15321
25,2021,7,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,26035,824,95,3623,13,,,2,,499,77,,1233,72,15,1375,1,210,7,0,0,145,34226
26,2021,7,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,48724,1709,151,10043,26,1,,12,11,924,91,26,1375,165,34,3838,7,736,19,0,0,219,68111
27,2021,7,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,6313,152,19,1769,,,,,,43,1,,47,8,4,1027,7,128,1,0,0,51,9570
28,2021,7,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
29,2021,7,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,15600,1058,54,2786,4,,,6,10,5,11,,93,22,,1688,2,394,5,0,0,109,21847
30,2021,7,A3532,GERNIKA LUMO - NABARNIZ,42,4,,4,,,,,,,,,,,,5,0,0,0,0,0,0,55
31,2021,7,A3533,GERNIKA LUMO - MENDATA,7,,,1,,,,,,,,,,,,1,0,0,0,0,0,0,9
32,2021,7,A3534,GERNIKA LUMO - ERRIGOITI,45,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,46
33,2021,7,A3535,LEKEITIO - AMOROTO,34,1,,1,,,,,,,,,,,,0,0,0,0,0,0,0,36
34,2021,7,A3536,LEKEITIO - MENDEXA,89,3,,24,,,,,,,,,,,,14,0,0,0,0,0,0,130
35,2021,7,A3538,LEKEITIO-Barainka,11,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
36,2021,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),23881,907,272,6885,18,2,,2,4,610,6,9,154,2,3,3957,8,591,9,0,0,109,37429
37,2021,7,A3916,BILBAO - ERMUA - ONDARROA (Autopista),16117,572,178,3548,3,4,,,2,298,3,,82,,,2087,1,380,2,0,0,41,23318
38,2021,7,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,51,,,6,,,,,,,,,,,,25,0,0,0,0,0,0,82
39,2021,7,A2312,Zabalburu - UPV/EHU  (Juan de Garay),949,24,,2,,,,,,36,15,,3,1,,31,0,3,0,0,0,6,1070
78,2021,7,A2166,URIBE KOSTA - UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
40,2021,7,A2314,BILBAO - Erandiogoikoa - UPV/EHU,5266,175,19,301,5,,,,,339,94,1,102,9,,268,0,24,0,0,0,79,6682
41,2021,7,A2318,Termibus - UPV/EHU (Autopista),7094,318,43,36,4,,,,,493,40,,108,9,1,412,1,5,1,0,0,13,8578
42,2021,7,A2321,Santutxu - UPV/EHU (Autopista),765,50,10,11,2,,,,,61,5,,1,,,23,0,0,0,0,0,9,937
43,2021,7,A2324,BILBAO - UPV/EHU (Enekuri),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
44,2021,7,A3115,BILBAO - SANTURTZI,26547,411,116,7912,45,83,,3,2,502,63,4,827,73,7,2685,32,1239,91,0,0,1444,42086
45,2021,7,A3122,BILBAO - SESTAO - Errepelega/Repelega,9644,336,58,2538,15,4,,1,,168,13,1,273,26,3,837,6,684,54,0,0,487,15148
46,2021,7,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,46023,1211,383,14298,39,9,,,,1457,171,40,1204,115,26,4934,24,2577,55,0,0,2545,75111
47,2021,7,A3135,SESTAO - Cabieces,21742,382,80,9972,12,7,,,,265,18,8,368,23,6,2278,8,1421,48,0,0,1060,37698
48,2021,7,A3136,BILBAO - BARAKALDO - SANTURTZI,43468,892,253,12623,64,10,,,3,1241,118,23,1121,109,62,4311,24,2623,33,0,0,2094,69072
49,2021,7,A3137,BILBAO - BARAKALDO,16443,330,47,4373,66,19,,,1,360,47,,596,27,6,1281,0,816,26,0,0,1081,25519
50,2021,7,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,15741,380,70,6077,35,2,,,1,434,42,6,366,16,4,1393,1,803,53,0,0,960,26384
51,2021,7,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),29341,758,181,4824,34,2,,,,1025,49,13,918,67,29,2362,12,1071,49,0,0,1259,41994
52,2021,7,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),12492,247,36,1297,,,,,1,326,,3,90,,,402,0,201,2,0,0,618,15715
53,2021,7,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,21448,782,97,6519,1,12,,,1,370,41,16,380,94,41,2596,5,656,10,0,0,623,33692
54,2021,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2753,75,3,1547,2,,,,,26,11,,10,3,1,198,3,127,0,0,0,99,4858
55,2021,7,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,12265,246,15,3596,,,,,11,478,25,2,232,23,,976,0,424,10,0,0,299,18602
56,2021,7,A3333,Gallarta - SANTURTZI,22378,621,178,8140,1,20,,,,747,66,50,666,85,2,3330,23,626,46,0,0,936,37915
57,2021,7,A3335,MUSKIZ - ZIERBENA - SESTAO,15421,469,46,6655,8,8,,,1,236,18,4,264,29,9,2359,4,641,13,0,0,566,26751
58,2021,7,A3336,BILBAO - MUSKIZ,38788,1058,198,10984,51,8,,1,,1045,121,27,894,88,37,4182,44,1300,59,0,0,1771,60656
59,2021,7,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,30031,688,147,9285,11,3,,2,4,860,89,7,812,95,11,2702,13,830,39,0,0,798,46427
60,2021,7,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,8358,282,53,2667,4,,,,,43,9,1,33,0,2,572,3,539,2,0,0,330,12898
61,2021,7,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),10555,322,22,2120,6,,,,,264,44,11,227,52,118,720,5,205,3,0,0,518,15192
62,2021,7,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
63,2021,7,A0651,BILBAO - BALMASEDA,31186,914,305,7215,74,54,0,0,0,546,52,0,1744,87,0,1923,20,603,18,0,0,367,45108
64,2021,7,A0652,LANESTOSA - BALMASEDA,2193,47,4,821,18,0,0,0,0,0,0,0,3,0,0,785,3,70,2,0,0,27,3973
65,2021,7,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,182,0,0,344,0,0,0,0,0,0,0,0,0,0,0,476,0,1,0,0,0,2,1005
66,2021,7,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,2946,51,7,1227,2,13,0,0,0,16,0,0,36,3,1,225,2,89,2,0,0,37,4657
67,2021,7,A3323,PORTUGALETE - GALDAMES,2305,25,4,952,0,1,0,0,0,42,2,0,151,26,0,238,2,60,0,0,0,40,3848
68,2021,7,A3334,SANTURTZI - BALMASEDA,3184,70,6,930,0,0,0,0,0,6,4,0,53,1,0,435,1,60,0,0,0,68,4818
69,2021,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2372,55,35,1013,0,0,0,0,0,44,5,3,96,4,3,156,2,79,0,0,0,58,3925
70,2021,7,A3342,BILBAO - Sodupe - ARTZINIEGA,11520,491,84,3375,5,2,0,0,0,269,20,17,589,20,19,950,13,221,3,0,0,137,17735
71,2021,7,A3343,BILBAO - Sodupe - GORDEXOLA,2024,61,5,969,3,0,0,0,1,63,5,2,119,3,3,151,1,38,0,0,0,33,3481
72,2021,7,A2151,Areeta/Las Arenas-LARRABETZU,7880,270,23,1844,14,,,,,245,52,,397,65,24,574,1,191,,,,99,11679
73,2021,7,A2153,BILBAO-LOIU-Lauroeta-DERIO,7261,230,17,1014,,,1,,2,215,7,1,1840,14,2,732,,140,,,,93,11569
74,2021,7,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,6105,154,26,2023,27,,,,,212,3,,95,54,,347,,157,18,,,88,9309
75,2021,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),547,13,3,65,6,,,,,20,2,,6,1,,26,,2,,,,7,698
76,2021,7,A2163,ERANDIO-UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
77,2021,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),,,,,,,,,,,,,,,,,,,,,,,0
79,2021,7,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,5488,108,13,1371,2,,,,,164,47,,326,171,10,258,,90,5,,,285,8338
80,2021,7,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),7666,301,46,1069,1,,,,2,336,41,1,244,85,1,538,,146,7,,,101,10585
81,2021,7,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,4672,92,6,897,,,,,,138,18,,131,22,16,162,,43,,,,96,6293
82,2021,7,A3225,BILBAO-LAUKIZ,2653,104,3,367,,,,,,44,6,,375,,,147,,30,2,,,61,3792
83,2021,7,A3247,BILBAO-Aireportua/Aeropuerto,28866,762,66,1889,4,7,2,7,12,132,4,1,153,7,1,21986,10,653,15,,,199,54776
84,2021,7,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),8653,219,40,570,1,,,,,322,,,340,1,,111,,1,,,,112,10370
85,2021,7,A3516,BILBAO - MUNGIA (Por autopista/tik),615,27,3,10,1,,,,,9,,,36,4,,41,,7,,,,3,756
86,2021,7,A3517,BILBAO - DERIO - MUNGIA,40084,1685,301,5382,61,,8,14,25,896,113,19,1490,93,49,4082,8,389,8,,,451,55158
87,2021,7,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),53213,2842,420,7362,84,10,,8,19,927,114,9,1305,85,,3650,,848,19,,,633,71548
88,2021,7,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,7094,247,67,1624,14,,,,,83,21,,180,23,,346,,82,3,,,78,9862
89,2021,7,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,,,,,,,,0
90,2021,7,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),36232,1420,354,5391,59,14,2,,,711,104,10,847,75,1,1778,1,469,16,,,428,47912
91,2021,7,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
92,2021,7,A3529,MUNGIA - GAMIZ - FIKA,565,14,,151,,,,,,,,,8,,,22,,1,,,,18,779
93,2021,7,A3530,MUNGIA - MEÃAKA - ARRIETA,302,17,,76,,,,,,9,,,1,,,42,,,,,,0,447
94,2021,7,A3531,SOPELANA - MUNGIA - GATIKA,7759,310,97,2017,38,3,,,,102,35,,369,36,8,749,1,256,9,,,120,11909
95,2021,7,A3537,PLENTZIA-GORLIZ-MUNGIA,7777,527,45,1267,12,13,,,,58,11,2,239,53,,608,,186,10,,,109,10917
96,2021,8,A2610,GALDAKAO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2021,8,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2021,8,A3613,BILBAO - UGAO MIRABALLES - OROZKO,11252,219,112,6138,6,0,0,0,0,164,0,1,215,13,2,1583,15,713,33,0,1,325,20792
99,2021,8,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,4857,73,57,1391,7,0,0,0,0,91,0,1,171,27,3,494,1,226,0,0,0,108,7507
100,2021,8,A3631,BILBAO - GALDAKAO - LARRABETZU,10141,252,55,2853,14,0,2,0,0,214,11,10,332,12,0,1093,2,345,2,0,0,267,15605
101,2021,8,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),1791,25,19,754,6,0,0,0,0,68,2,0,36,12,0,187,0,82,3,0,0,109,3094
102,2021,8,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,17870,296,154,6313,17,4,0,0,0,266,8,2,229,4,9,1912,34,438,6,0,0,185,27747
103,2021,8,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),4393,109,17,1126,12,0,0,0,0,79,0,12,30,1,16,319,4,102,0,0,0,38,6258
104,2021,8,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,19626,616,217,4899,36,10,0,0,0,418,15,9,812,25,40,2315,2,388,9,0,0,198,29635
105,2021,8,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,20733,466,184,5062,33,13,0,0,0,395,13,5,880,28,4,2441,3,370,7,0,0,220,30857
106,2021,8,A3913,Arrazola - DURANGO,2831,98,27,1205,0,0,0,0,0,19,0,0,34,0,31,513,1,116,1,0,0,8,4884
107,2021,8,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,17380,577,159,3282,4,0,0,5,0,392,14,2,501,36,11,1885,6,410,12,0,0,265,24941
108,2021,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),18608,734,296,3180,2,0,4,0,4,445,27,10,257,11,21,2227,10,336,5,0,0,99,26276
109,2021,8,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2021,8,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,9735,255,53,2425,1,0,2,0,0,152,14,3,250,5,12,1013,2,258,2,0,0,139,14321
111,2021,8,A3926,BILBAO - ERMUA - EIBAR (Autopista),10259,212,176,1188,0,12,0,0,0,133,0,0,12,0,0,1807,18,265,6,0,0,23,14111
112,2021,8,A3927,BILBAO - LEMOA - ZEANURI (Autopista),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2021,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,732,4,0,387,0,0,0,0,0,0,0,0,20,0,0,86,0,7,0,0,0,15,1251
114,2021,8,A3930,BILBAO - GALDAKAO (Autopista),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
115,2021,8,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,75
116,2021,8,A3932,GALDAKAO - Metro Bolueta,21090,552,43,5874,30,0,0,0,0,5,0,0,2,1,0,680,1,408,20,5822,0,279,34807
117,2021,8,A3933,BILBAO - DURANGO (Autopista),8943,384,92,1206,0,1,0,0,2,358,0,5,88,28,7,600,1,140,1,0,0,33,11889
118,2021,8,A3512,BILBAO - LEKEITIO (Autopista),21544,1048,200,3972,7,,8,1,9,185,,,38,1,12,2978,5,283,18,0,0,191,30500
119,2021,8,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,10530,416,24,2825,8,,,,1,26,3,,135,8,3,1468,7,125,4,0,0,71,15654
120,2021,8,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,19354,523,69,3032,5,,6,2,,248,40,1,894,54,2,1421,5,239,6,0,0,135,26036
121,2021,8,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,42856,1386,137,10012,5,,4,7,4,545,49,12,1097,137,15,4220,5,809,19,0,0,236,61555
122,2021,8,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,5661,171,27,1916,6,,,1,4,9,,,55,3,1,1088,1,111,5,0,0,62,9121
123,2021,8,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
124,2021,8,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,17382,1170,43,3974,5,,,,,53,33,,107,11,,2366,0,569,5,0,0,146,25864
125,2021,8,A3532,GERNIKA LUMO - NABARNIZ,93,15,,22,,,,,,,,,,,,3,0,0,0,0,0,0,133
126,2021,8,A3533,GERNIKA LUMO - MENDATA,23,,,8,,,,,,,,,,,,3,0,0,0,0,0,0,34
127,2021,8,A3534,GERNIKA LUMO - ERRIGOITI,97,7,,3,,,,,,1,,,,,,6,0,0,0,0,0,0,114
128,2021,8,A3535,LEKEITIO - AMOROTO,119,1,,16,,,,,,,,,,,,14,0,0,0,0,0,0,150
129,2021,8,A3536,LEKEITIO - MENDEXA,286,7,,85,,,,,,,,,,,,79,0,0,0,0,0,0,457
130,2021,8,A3538,LEKEITIO-Barainka,46,,,,,,,,,,,,,,,0,0,0,0,0,0,0,46
131,2021,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),21578,660,220,6787,21,7,,,,474,6,1,54,5,7,3909,4,659,6,0,0,120,34518
132,2021,8,A3916,BILBAO - ERMUA - ONDARROA (Autopista),13143,417,145,3573,1,3,,,,143,,,64,,1,2064,7,405,2,0,0,47,20015
133,2021,8,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,134,3,,49,,,,,,,,,,,,87,0,0,0,0,0,0,273
134,2021,8,A2312,Zabalburu - UPV/EHU  (Juan de Garay),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
135,2021,8,A2314,BILBAO - Erandiogoikoa - UPV/EHU,1057,38,1,111,1,,,,,40,20,,33,,,26,0,9,0,0,0,16,1352
136,2021,8,A2318,Termibus - UPV/EHU (Autopista),2073,23,1,6,,,,,,117,4,,43,,,54,0,0,0,0,0,4,2325
137,2021,8,A2321,Santutxu - UPV/EHU (Autopista),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
138,2021,8,A2324,BILBAO - UPV/EHU (Enekuri),,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
139,2021,8,A3115,BILBAO - SANTURTZI,21208,344,82,6057,23,,4,3,5,458,57,1,628,39,10,2783,27,1011,53,0,0,1065,33858
140,2021,8,A3122,BILBAO - SESTAO - Errepelega/Repelega,7992,235,47,2039,8,3,,,,120,17,1,181,17,2,847,10,597,37,0,0,348,12501
141,2021,8,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,29170,767,275,9199,15,7,,,,839,75,26,784,55,25,3648,18,1607,32,0,0,1618,48160
142,2021,8,A3135,SESTAO - Cabieces,18052,244,65,8934,18,5,1,4,7,219,20,1,249,12,7,2453,3,1160,40,0,0,922,32416
143,2021,8,A3136,BILBAO - BARAKALDO - SANTURTZI,37203,708,232,10081,61,6,,2,3,1002,66,8,975,83,46,4632,26,2005,39,0,0,1633,58811
144,2021,8,A3137,BILBAO - BARAKALDO,13150,193,47,3516,13,1,,2,,299,24,1,425,20,,1289,2,717,20,0,0,748,20467
145,2021,8,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,12303,299,66,5122,20,1,,1,4,228,10,,367,16,3,1277,2,652,31,0,0,731,21133
146,2021,8,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),23720,500,138,3561,17,2,2,,,623,26,14,755,73,25,2306,5,909,67,0,0,875,33618
147,2021,8,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),8738,139,41,1154,1,,,,2,290,,2,27,1,,419,0,175,1,0,0,391,11381
148,2021,8,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,17367,585,55,7066,3,,,,7,193,71,,345,38,37,2887,4,641,6,0,0,520,29825
149,2021,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2119,37,1,1329,,,,,,13,17,,10,8,2,184,0,69,2,0,0,75,3866
150,2021,8,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,9369,175,9,2783,,2,8,2,4,235,15,3,228,2,,1050,1,383,10,0,0,349,14628
151,2021,8,A3333,Gallarta - SANTURTZI,17454,457,129,7056,,10,,,,526,1,23,525,30,,2979,25,581,22,0,0,711,30529
152,2021,8,A3335,MUSKIZ - ZIERBENA - SESTAO,12562,340,56,6801,28,4,,,,184,10,,282,9,11,2259,1,611,15,0,0,457,23630
153,2021,8,A3336,BILBAO - MUSKIZ,34291,996,179,10070,19,6,,4,2,853,38,21,622,80,39,4665,33,1436,52,0,0,1501,54907
154,2021,8,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,24105,631,137,8348,10,3,,,4,508,47,5,572,82,22,2826,9,820,19,0,0,767,38915
155,2021,8,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,8636,242,67,3193,2,,,,2,15,3,,64,0,2,646,0,722,4,0,0,421,14019
156,2021,8,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),8254,294,11,1574,25,,,,,145,5,,148,5,123,558,11,134,3,0,0,466,11756
157,2021,8,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
158,2021,8,A0651,BILBAO - BALMASEDA,24158,630,217,6064,36,74,0,1,0,312,27,0,1447,18,0,1665,12,436,9,0,0,329,35435
159,2021,8,A0652,LANESTOSA - BALMASEDA,1884,25,1,515,24,0,0,0,0,28,0,0,9,0,0,577,2,118,1,0,0,16,3200
160,2021,8,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,179,0,0,137,0,0,0,0,0,0,0,0,0,0,0,226,0,1,0,0,0,0,543
161,2021,8,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,2270,36,7,935,0,10,0,0,0,5,0,0,22,6,0,150,0,58,0,0,0,26,3525
162,2021,8,A3323,PORTUGALETE - GALDAMES,1623,48,3,831,0,3,0,0,0,12,0,0,19,20,0,202,13,60,0,0,0,35,2869
