_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
11,2022,7,A3913,Arrazola - DURANGO,4020,159,36,2061,1,0,0,0,0,175,28,0,26,5,15,675,1,173,4,0,0,15,7394
12,2022,7,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,19799,565,144,3547,7,0,0,0,0,581,16,14,840,35,106,2123,15,493,3,0,0,272,28560
13,2022,7,A3923,BILBAO - DURANGO - ELORRIO (Autopista),26541,1060,346,4942,6,4,0,0,2,937,97,5,461,43,8,3219,12,489,8,0,0,58,38238
14,2022,7,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2022,7,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,12394,301,61,2973,9,0,0,0,0,256,21,15,390,18,69,1202,1,284,3,0,0,157,18154
16,2022,7,A3926,BILBAO - ERMUA - EIBAR (Autopista),17277,374,143,1917,5,12,0,2,0,298,75,55,92,3,0,2917,65,335,3,0,0,73,23646
17,2022,7,A3927,BILBAO - LEMOA - ZEANURI (Autopista),7856,258,83,1287,15,0,0,0,0,205,15,0,308,12,43,766,10,295,0,0,0,108,11261
316,2022,10,A3533,GERNIKA LUMO - MENDATA,33,,,5,,,,,,,,,,,,2,0,0,0,0,0,0,40
18,2022,7,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,920,45,0,520,1,0,0,0,0,2,0,0,57,0,0,153,0,27,0,0,0,3,1728
19,2022,7,A3930,BILBAO - GALDAKAO (Autopista),10901,258,45,1568,4,1,0,0,0,481,20,21,387,50,0,465,1,125,9,0,0,176,14512
20,2022,7,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,53
21,2022,7,A3932,GALDAKAO - Metro Bolueta,24989,619,100,7629,52,51,0,0,0,4,1,0,8,5,0,564,3,592,28,7106,0,260,42011
22,2022,7,A3933,BILBAO - DURANGO (Autopista),17233,784,197,2243,10,5,0,0,0,794,54,5,233,27,0,1017,1,184,8,0,0,29,22824
23,2022,7,A3512,BILBAO - LEKEITIO (Autopista),28444,1403,286,5652,14,1,,,,466,10,27,127,14,37,3925,19,288,7,0,0,198,40918
24,2022,7,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,12277,533,28,3273,4,4,2,,4,104,4,2,157,1,,2041,0,137,1,0,0,66,18638
25,2022,7,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,26481,853,92,4294,11,1,1,,5,658,68,3,820,24,23,1940,3,281,6,0,0,223,35787
26,2022,7,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,54876,1942,248,12681,30,2,1,,14,1277,279,39,1259,128,51,5516,6,1047,24,0,0,334,79754
27,2022,7,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,7920,310,37,2417,2,,,,6,72,0,,63,2,,1584,0,125,2,0,0,67,12607
28,2022,7,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
29,2022,7,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,19834,1179,56,3904,5,1,6,,,37,10,,72,13,,2693,8,549,9,0,0,142,28518
30,2022,7,A3532,GERNIKA LUMO - NABARNIZ,90,2,,15,,,,,,,,,,,,5,0,0,0,0,0,0,112
31,2022,7,A3533,GERNIKA LUMO - MENDATA,24,,,,,,,,,,,,,,,3,0,0,0,0,0,0,27
32,2022,7,A3534,GERNIKA LUMO - ERRIGOITI,56,2,,2,,,,,,,,,,,,2,0,0,0,0,0,0,62
33,2022,7,A3535,LEKEITIO - AMOROTO,77,,,9,,,,,,,,,,,,24,0,0,0,0,0,0,110
34,2022,7,A3536,LEKEITIO - MENDEXA,174,2,,85,,,,,,,,,,,,91,0,0,0,0,0,0,352
35,2022,7,A3538,LEKEITIO-Barainka,32,,,,,,,,,,,,,,,1,0,0,0,0,0,0,33
36,2022,7,A3915,BILBAO - DURANGO - ONDARROA (Autopista),27891,1273,343,9572,30,2,,3,,493,10,4,186,10,11,4953,7,772,19,0,0,146,45725
37,2022,7,A3916,BILBAO - ERMUA - ONDARROA (Autopista),19359,595,145,4488,4,,,2,,304,46,32,90,34,5,3220,7,519,6,0,0,102,28958
317,2022,10,A3534,GERNIKA LUMO - ERRIGOITI,41,,,11,,,,,,,,,1,,,6,0,0,0,0,0,0,59
38,2022,7,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,169,27,,25,,,,,,,,,,,,32,0,0,0,0,0,0,253
39,2022,7,A2312,Zabalburu - UPV/EHU  (Juan de Garay),866,36,4,4,,,,,,1,,,,,,34,0,0,0,0,0,0,945
40,2022,7,A2314,BILBAO - Erandiogoikoa - UPV/EHU,5649,201,24,231,9,,,,,15,2,1,,1,1,290,1,47,0,0,0,52,6524
41,2022,7,A2318,Termibus - UPV/EHU (Autopista),7902,375,57,52,6,,,,,249,16,,92,48,20,469,0,2,1,0,0,60,9349
42,2022,7,A2321,Santutxu - UPV/EHU (Autopista),832,30,,2,,,,,,486,34,2,62,14,4,21,0,0,1,0,0,15,1503
43,2022,7,A2324,BILBAO - UPV/EHU (Enekuri),0,,,,,,,,,68,3,1,4,5,,0,0,0,0,0,0,0,81
44,2022,7,A3115,BILBAO - SANTURTZI,27962,726,198,8972,43,61,,8,,510,72,5,927,125,9,3754,32,1493,50,0,0,1236,46183
45,2022,7,A3122,BILBAO - SESTAO - Errepelega/Repelega,10118,261,96,3013,5,14,,,3,190,17,7,295,7,8,996,7,787,34,0,0,484,16342
46,2022,7,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,47539,1140,380,15489,41,13,1,,,1392,83,14,1648,180,10,5807,17,2822,95,0,0,2505,79176
47,2022,7,A3135,SESTAO - Cabieces,21895,419,49,10982,11,7,1,,,257,17,4,395,24,2,2758,1,1570,29,0,0,1180,39601
48,2022,7,A3136,BILBAO - BARAKALDO - SANTURTZI,51235,1152,344,14289,84,21,,,2,1526,81,10,1799,248,43,7322,45,3193,127,0,0,2180,83701
49,2022,7,A3137,BILBAO - BARAKALDO,18361,352,74,4998,67,5,,1,,249,33,8,620,34,9,1709,1,797,32,0,0,873,28223
50,2022,7,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,15682,275,95,6695,11,5,,,,561,65,2,398,24,1,1839,1,744,46,0,0,891,27335
51,2022,7,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),30228,761,166,5066,39,5,,,,1073,60,14,776,102,15,3291,2,1260,27,0,0,1286,44171
52,2022,7,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),13081,270,11,1439,2,,1,,,355,2,,97,6,,528,0,180,3,0,0,541,16516
53,2022,7,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,23283,777,58,8780,6,,,,,324,86,,474,23,60,3678,2,979,12,0,0,694,39236
54,2022,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2892,15,,1583,,1,,,,28,3,,108,12,,251,0,62,1,0,0,93,5049
55,2022,7,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,13463,260,43,4243,2,3,,,,402,18,,480,61,,1354,1,503,13,0,0,549,21395
56,2022,7,A3333,Gallarta - SANTURTZI,23215,716,169,10000,20,2,1,,,948,113,,1031,82,1,3883,23,688,57,0,0,1023,41972
57,2022,7,A3335,MUSKIZ - ZIERBENA - SESTAO,18150,497,48,9122,4,,,,3,272,54,,454,12,1,3171,5,850,21,0,0,797,33461
58,2022,7,A3336,BILBAO - MUSKIZ,41437,1073,191,12615,59,2,,,1,1190,231,8,1594,94,19,6347,23,1759,60,0,0,1632,68335
59,2022,7,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,31634,789,114,10629,4,7,1,6,,1161,150,7,1078,89,7,4084,8,917,36,0,0,876,51597
60,2022,7,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,10659,373,54,4263,12,5,,,,24,3,,82,0,0,930,0,617,9,0,0,441,17472
61,2022,7,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),9215,321,27,2317,2,1,,,,277,45,,196,29,123,769,10,113,6,0,0,504,13955
62,2022,7,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
63,2022,7,A0651,BILBAO - BALMASEDA,37754,1215,303,7969,99,41,0,0,0,467,239,32,2224,93,2,2582,34,784,10,0,0,582,54430
64,2022,7,A0652,LANESTOSA - BALMASEDA,1738,26,4,824,0,0,0,0,0,2,0,0,1,0,0,747,2,29,0,0,0,29,3402
65,2022,7,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,200,0,0,280,0,0,0,0,0,1,0,0,0,0,0,433,0,3,0,0,0,1,918
66,2022,7,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,3441,61,17,1364,3,0,0,0,0,26,1,0,102,2,1,256,2,102,4,0,0,60,5442
67,2022,7,A3323,PORTUGALETE - GALDAMES,2044,49,4,969,0,0,0,0,0,58,0,0,136,0,0,232,0,76,0,0,0,55,3623
68,2022,7,A3334,SANTURTZI - BALMASEDA,3142,203,13,950,4,3,0,0,0,33,3,0,59,3,0,587,1,49,0,0,0,69,5119
69,2022,7,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2889,108,11,942,1,0,0,0,0,31,2,2,144,3,11,297,1,72,0,0,0,59,4573
70,2022,7,A3342,BILBAO - Sodupe - ARTZINIEGA,13437,493,137,3928,3,8,0,0,0,314,20,9,787,12,44,1323,15,234,1,0,0,195,20960
71,2022,7,A3343,BILBAO - Sodupe - GORDEXOLA,2238,56,8,838,0,0,0,0,0,95,1,2,188,6,8,184,6,45,0,0,0,23,3698
72,2022,7,A2151,Areeta/Las Arenas-LARRABETZU,9347,310,14,1990,20,,,,2,301,18,6,353,71,,823,4,229,8,,,148,13644
73,2022,7,A2153,BILBAO-LOIU-Lauroeta-DERIO,8712,287,45,1216,7,,,,5,266,6,,1167,97,1,1427,4,261,,,,83,13584
74,2022,7,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,6026,170,46,2332,1,,,,,254,35,,119,37,,502,,259,5,,,89,9875
75,2022,7,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),566,26,1,68,,,,,,12,5,,5,1,,35,,6,,,,2,727
76,2022,7,A2163,ERANDIO-UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
77,2022,7,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),,,,,,,,,,,,,,,,,,,,,,,0
78,2022,7,A2166,URIBE KOSTA - UPV/EHU,,,,,,,,,,,,,,,,,,,,,,,0
79,2022,7,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,5857,112,4,1668,3,1,,,,187,29,,313,94,19,474,,156,3,,,226,9146
80,2022,7,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),8252,312,58,1265,1,3,,,,359,82,,228,37,,663,,187,3,,,95,11545
81,2022,7,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,5316,115,14,987,,,,,,131,9,,135,36,9,270,1,51,2,,,129,7205
82,2022,7,A3225,BILBAO-LAUKIZ,3039,112,5,531,2,2,,,,20,1,,293,22,,297,1,116,7,,,55,4503
83,2022,7,A3247,BILBAO-Aireportua/Aeropuerto,44572,1262,173,2625,17,33,14,9,37,211,16,2,239,9,4,48878,46,1194,23,,,300,99664
84,2022,7,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),10558,267,45,553,2,,,,,504,30,6,366,35,,276,,5,0,,,109,12756
85,2022,7,A3516,BILBAO - MUNGIA (Por autopista/tik),1629,102,16,38,,,,,,25,0,,78,11,2,117,,13,0,,,12,2043
86,2022,7,A3517,BILBAO - DERIO - MUNGIA,44068,1801,322,6287,60,1,5,24,28,1061,106,10,1129,184,44,6791,5,494,14,,,714,63148
87,2022,7,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),56824,2968,320,8967,82,19,,7,2,1135,36,10,1345,253,38,5327,22,716,30,,,551,78652
88,2022,7,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,6709,203,43,1473,17,,,,,147,19,3,424,51,9,496,,143,1,,,142,9880
89,2022,7,A3524,BERMEO - BAKIO,,,,,,,,,,,,,,,,,,,,,,,0
90,2022,7,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),41174,1747,295,6148,50,7,2,3,6,1369,48,71,1083,208,28,2863,19,505,19,,,352,55997
91,2022,7,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,0,0,,,,,,,,,,,,,,,,,,,,,0
92,2022,7,A3529,MUNGIA - GAMIZ - FIKA,838,18,,70,,,,,,,,,2,,,40,,5,0,,,28,1001
93,2022,7,A3530,MUNGIA - MEÃAKA - ARRIETA,407,30,,100,1,,,,,8,,,2,,,44,,7,0,,,1,600
94,2022,7,A3531,SOPELANA - MUNGIA - GATIKA,7747,453,72,2262,9,0,1,,,185,23,7,423,28,32,846,3,354,12,,,137,12594
318,2022,10,A3535,LEKEITIO - AMOROTO,163,,,6,,,,,,,,,,,,8,0,0,0,0,0,0,177
95,2022,7,A3537,PLENTZIA-GORLIZ-MUNGIA,9441,842,99,1851,7,4,1,,,107,8,6,282,47,8,875,9,192,20,,,147,13946
96,2022,8,A2610,GALDAKAO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2022,8,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2022,8,A3613,BILBAO - UGAO MIRABALLES - OROZKO,13306,382,86,7442,14,0,0,0,0,243,9,0,362,31,0,1995,10,788,25,0,0,321,25014
99,2022,8,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,4568,76,26,1430,6,0,0,0,0,61,1,0,177,4,57,603,0,226,2,0,0,94,7331
100,2022,8,A3631,BILBAO - GALDAKAO - LARRABETZU,15959,381,48,3740,30,0,0,0,0,373,41,33,349,29,0,1624,8,654,4,0,0,372,23645
101,2022,8,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),2625,57,7,972,8,1,0,0,0,45,0,0,57,5,2,273,0,134,2,0,0,158,4346
102,2022,8,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,17652,261,142,7654,11,3,0,0,0,436,23,2,369,15,2,2135,11,548,6,0,0,200,29470
103,2022,8,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),3574,67,10,1319,0,0,0,0,0,140,0,0,77,0,0,237,0,103,3,0,0,67,5597
104,2022,8,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,23514,732,140,6049,21,10,0,0,0,556,24,12,340,74,19,3007,20,643,6,0,0,284,35451
105,2022,8,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,22022,613,213,5935,30,13,0,4,1,546,24,38,321,37,3,3050,41,600,8,0,0,356,33855
106,2022,8,A3913,Arrazola - DURANGO,3190,192,6,1353,0,0,0,0,0,53,0,0,21,20,11,471,2,112,4,0,0,17,5452
107,2022,8,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,23909,670,132,4374,11,1,0,0,2,544,5,9,834,81,91,2410,2,503,4,0,0,308,33890
108,2022,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),27673,1022,271,4492,2,4,0,2,0,662,8,2,375,54,5,2902,6,501,10,0,0,87,38078
109,2022,8,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2022,8,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,11510,223,77,3014,9,0,0,0,0,209,10,22,228,16,74,1322,1,354,0,0,0,191,17260
111,2022,8,A3926,BILBAO - ERMUA - EIBAR (Autopista),13731,222,130,1624,1,2,0,0,2,126,46,5,64,5,1,2950,51,317,6,0,0,62,19345
112,2022,8,A3927,BILBAO - LEMOA - ZEANURI (Autopista),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2022,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,731,9,1,564,1,0,0,0,0,3,0,0,55,0,0,97,0,26,0,0,0,11,1498
114,2022,8,A3930,BILBAO - GALDAKAO (Autopista),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2022,8,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25
116,2022,8,A3932,GALDAKAO - Metro Bolueta,29073,584,100,8652,20,24,0,0,0,8,0,0,10,0,0,691,0,753,52,6925,0,323,47215
117,2022,8,A3933,BILBAO - DURANGO (Autopista),11717,515,134,1598,2,3,0,0,1,325,13,1,128,8,0,873,3,251,3,0,0,23,15598
118,2022,8,A3512,BILBAO - LEKEITIO (Autopista),29426,1262,271,5595,12,3,,,1,320,6,44,42,16,52,4186,9,402,4,0,0,306,41957
119,2022,8,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,11553,442,28,3357,2,6,,,,109,1,,176,1,,2082,4,119,3,0,0,108,17991
120,2022,8,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,24731,751,46,4037,6,1,,2,,332,100,2,736,27,8,2070,1,292,5,0,0,224,33371
121,2022,8,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,59069,1954,224,13131,23,2,,,10,882,262,22,1186,75,51,5895,2,912,28,0,0,352,84080
122,2022,8,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,7317,274,25,2289,,,,,2,78,2,,80,,,1807,0,137,4,0,0,62,12077
123,2022,8,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
124,2022,8,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,15886,978,77,4091,6,4,,2,,18,5,,49,1,,2585,0,466,7,0,0,132,24307
125,2022,8,A3532,GERNIKA LUMO - NABARNIZ,81,,,18,,,,,,,,,,,,3,0,0,0,0,0,0,102
126,2022,8,A3533,GERNIKA LUMO - MENDATA,29,,,,,,,,,,,,,,,3,0,0,0,0,0,0,32
127,2022,8,A3534,GERNIKA LUMO - ERRIGOITI,75,11,,2,,,,,,,,,,,,4,0,0,0,0,0,0,92
128,2022,8,A3535,LEKEITIO - AMOROTO,50,,,8,,,,,,,,,,,,6,0,0,0,0,0,0,64
129,2022,8,A3536,LEKEITIO - MENDEXA,258,16,,155,,,,,,,,,,,,78,0,0,0,0,0,0,507
130,2022,8,A3538,LEKEITIO-Barainka,18,,,2,,,,,,,,,,,,6,0,0,0,0,0,0,26
131,2022,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),25326,1008,275,8944,13,12,,,1,425,24,3,143,34,4,4953,10,731,7,0,0,135,42048
132,2022,8,A3916,BILBAO - ERMUA - ONDARROA (Autopista),16564,419,149,4202,2,,,,1,90,37,4,69,74,5,3127,6,415,4,0,0,92,25260
133,2022,8,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,160,15,,41,,,,,,,,,,,,49,0,0,0,0,0,0,265
134,2022,8,A2312,Zabalburu - UPV/EHU  (Juan de Garay),0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
135,2022,8,A2314,BILBAO - Erandiogoikoa - UPV/EHU,866,24,,52,,,,,,18,1,,15,2,13,22,0,11,0,0,0,23,1047
136,2022,8,A2318,Termibus - UPV/EHU (Autopista),2104,48,7,18,,,,,,82,,,18,3,3,62,0,2,0,0,0,14,2361
137,2022,8,A2321,Santutxu - UPV/EHU (Autopista),0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
138,2022,8,A2324,BILBAO - UPV/EHU (Enekuri),0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
139,2022,8,A3115,BILBAO - SANTURTZI,25931,579,196,7689,52,1,1,,5,342,88,1,649,70,25,3904,26,1360,36,0,0,1293,42248
140,2022,8,A3122,BILBAO - SESTAO - Errepelega/Repelega,9939,296,78,2994,13,4,,,,179,14,2,273,19,11,1066,5,692,20,0,0,446,16051
141,2022,8,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,31970,640,278,9959,10,12,,,,793,45,3,1122,95,8,4343,41,1808,49,0,0,1466,52642
142,2022,8,A3135,SESTAO - Cabieces,19209,324,29,10233,9,6,,,2,247,8,1,272,27,,2830,11,1388,31,0,0,1167,35794
143,2022,8,A3136,BILBAO - BARAKALDO - SANTURTZI,45944,1022,261,12568,75,10,,,2,1260,54,11,1552,256,29,6788,40,2596,96,0,0,1936,74500
144,2022,8,A3137,BILBAO - BARAKALDO,16853,319,67,4534,14,,,,2,227,12,1,562,57,9,1789,3,812,34,0,0,883,26178
145,2022,8,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,13274,270,50,5499,13,7,,1,,408,30,,343,27,,1706,1,607,41,0,0,738,23015
146,2022,8,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),27327,669,160,4288,20,4,,,3,919,27,6,789,121,18,3517,4,1229,33,0,0,1039,40173
147,2022,8,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),10850,138,36,1509,1,,,,,267,,,48,16,,632,0,284,0,0,0,580,14361
148,2022,8,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,17216,575,25,8100,5,,,3,,205,116,,249,7,41,2967,2,758,10,0,0,576,30855
149,2022,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2363,14,5,1574,,,,,,20,,,93,15,,228,3,59,5,0,0,58,4437
150,2022,8,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,10909,186,46,3535,1,5,,,1,161,26,,310,28,,1252,2,422,19,0,0,414,17317
151,2022,8,A3333,Gallarta - SANTURTZI,18686,583,174,8286,8,9,,,,754,37,4,713,55,,3376,20,620,33,0,0,765,34123
152,2022,8,A3335,MUSKIZ - ZIERBENA - SESTAO,13706,275,44,7770,10,2,,,,183,25,5,334,8,0,2336,9,679,21,0,0,544,25951
319,2022,10,A3536,LEKEITIO - MENDEXA,89,2,,40,,,,,,,1,,,,,12,0,0,0,0,0,0,144
153,2022,8,A3336,BILBAO - MUSKIZ,39679,1153,208,12208,24,5,,,4,1027,160,4,1190,77,18,6306,57,1702,84,0,0,1717,65623
154,2022,8,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,25154,634,110,8851,7,6,,,,683,94,9,859,90,2,3368,22,792,55,0,0,855,41591
155,2022,8,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,7962,214,28,3366,6,,,,,16,0,,85,2,,741,0,542,4,0,0,337,13303
156,2022,8,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),8886,271,33,2591,2,,,,,202,7,,114,30,139,720,24,156,6,0,0,556,13737
157,2022,8,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
158,2022,8,A0651,BILBAO - BALMASEDA,33828,921,280,7761,61,0,0,0,0,361,112,0,1445,63,0,2755,39,746,9,0,0,473,48854
