_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
51,2023,4,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),31174,764,94,5643,46,,2,,,1166,74,9,1261,108,6,1716,0,1186,39,0,0,1290,44578
52,2023,4,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),12058,259,49,1475,2,,,,,460,17,,192,8,2,258,0,216,4,0,0,590,15590
53,2023,4,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,12691,282,31,4360,,,,,,497,42,,417,6,5,808,2,390,16,0,0,408,19955
128,2023,5,A3535,LEKEITIO - AMOROTO,223,,,4,,,,,,,,,,,,14,0,0,0,0,0,0,241
54,2023,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2666,37,1,1610,3,,,,,81,4,,126,25,,138,0,84,2,0,0,74,4851
55,2023,4,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,15926,359,49,4904,2,3,4,,,734,14,,1008,140,1,743,0,418,13,0,0,528,24846
56,2023,4,A3333,Gallarta - SANTURTZI,26919,616,121,10682,7,12,,,,1723,233,6,1508,182,23,2084,10,844,65,0,0,966,46001
57,2023,4,A3335,MUSKIZ - ZIERBENA - SESTAO,11318,183,46,5613,2,,,,,379,17,1,494,9,8,1079,0,421,24,0,0,538,20132
58,2023,4,A3336,BILBAO - MUSKIZ,39931,1003,115,11656,76,1,2,,,2166,230,6,1826,136,14,3021,13,1587,61,0,0,1755,63599
59,2023,4,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,31723,747,109,9819,28,7,,2,,1519,204,2,1710,223,27,1879,7,891,29,0,0,814,49740
60,2023,4,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
61,2023,4,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),9081,284,39,2471,10,,,,,387,99,,366,147,73,441,4,161,7,0,0,659,14229
62,2023,4,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
63,2023,4,A0651,BILBAO - BALMASEDA,38285,1147,303,9054,219,0,0,0,0,2244,298,21,3966,510,75,2233,13,594,6,0,0,622,59590
64,2023,4,A0652,LANESTOSA - BALMASEDA,2105,33,1,855,0,0,0,0,0,100,12,0,14,2,0,580,0,33,1,0,0,18,3754
65,2023,4,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,203,0,0,237,0,0,0,0,0,0,0,0,0,0,0,354,0,7,2,0,0,0,803
66,2023,4,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,3951,58,17,1435,17,0,0,0,0,418,22,8,426,15,2,232,1,92,3,0,0,53,6750
67,2023,4,A3323,PORTUGALETE - GALDAMES,2265,50,3,880,0,0,0,0,0,77,1,0,104,6,1,118,0,25,0,0,0,56,3586
68,2023,4,A3334,SANTURTZI - BALMASEDA,3312,113,20,1079,4,0,0,0,0,224,44,2,115,12,11,301,0,53,0,0,0,94,5384
69,2023,4,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2594,54,81,874,0,0,0,0,0,64,1,2,197,6,4,160,2,53,1,0,0,53,4146
70,2023,4,A3342,BILBAO - Sodupe - ARTZINIEGA,14022,510,92,4752,0,0,0,0,0,402,70,32,1079,103,32,742,0,205,16,0,0,173,22230
71,2023,4,A3343,BILBAO - Sodupe - GORDEXOLA,2406,105,7,734,0,0,0,0,0,104,5,4,150,22,2,132,3,38,4,0,0,34,3750
72,2023,4,A2151,Areeta/Las Arenas-LARRABETZU,6026,222,9,1331,,,2,2,1,529,38,9,532,44,1,226,,63,,,,84,9119
129,2023,5,A3536,LEKEITIO - MENDEXA,54,2,,12,,,,,,,,,,,,8,0,0,0,0,0,0,76
73,2023,4,A2153,BILBAO-LOIU-Lauroeta-DERIO,8156,302,51,1180,38,,,2,,340,17,1,1720,43,36,835,2,131,4,,,87,12945
74,2023,4,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,9819,498,90,2391,2,,,,,1461,186,61,929,172,10,327,3,217,8,,,80,16254
75,2023,4,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),2707,246,18,175,,,,,,636,127,1,147,27,,68,,23,,,,39,4214
76,2023,4,A2163,ERANDIO-UPV/EHU,211,18,3,4,,,,,,89,3,,49,12,,6,,,,,,13,408
77,2023,4,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),473,35,,22,,,,,,156,24,,18,4,,8,,7,,,,3,750
78,2023,4,A2166,URIBE KOSTA - UPV/EHU,1083,109,11,29,,,,,,267,42,2,118,14,,14,,2,,,,2,1693
79,2023,4,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,4356,116,15,1215,3,,,,,434,37,,522,60,6,155,,68,2,,,202,7191
80,2023,4,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),6740,308,14,1055,,,,,1,446,42,,372,104,,335,,82,1,,,126,9626
81,2023,4,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,4021,73,1,828,2,,,,,179,24,,129,8,4,103,,53,,,,98,5523
82,2023,4,A3225,BILBAO-LAUKIZ,2680,76,24,370,,1,,,,56,5,,479,14,,106,,49,3,,,85,3948
83,2023,4,A3247,BILBAO-Aireportua/Aeropuerto,45920,904,51,4855,14,,2,11,22,265,20,1,426,4,25,44073,34,1128,14,,,546,98315
84,2023,4,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),10579,194,7,355,11,,,,,489,23,,625,26,,77,,7,,,,83,12476
85,2023,4,A3516,BILBAO - MUNGIA (Por autopista/tik),12406,566,77,1734,14,5,,,,581,41,,780,84,7,396,,138,4,,,121,16954
86,2023,4,A3517,BILBAO - DERIO - MUNGIA,25680,817,272,3426,34,4,,2,,1295,167,4,1631,217,16,1006,,292,11,,,364,35238
87,2023,4,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),28748,1141,174,4116,26,6,,6,7,912,94,2,1562,211,21,2394,2,331,12,,,280,40045
88,2023,4,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,5880,125,63,1218,4,,,,,148,9,,261,37,2,193,,81,3,,,84,8108
89,2023,4,A3524,BERMEO - BAKIO,1473,27,3,113,,,,2,4,2,1,1,4,,,1439,,40,1,,,2,3112
90,2023,4,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),41601,1595,237,5962,30,12,,,4,3107,173,37,2635,302,23,1623,,460,6,,,366,58173
91,2023,4,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,1808,84,57,93,,,,,,430,97,5,203,37,,63,,4,,,,27,2908
92,2023,4,A3529,MUNGIA - GAMIZ - FIKA,327,8,,64,,,,,,2,,,10,,,7,,1,1,,,10,430
93,2023,4,A3530,MUNGIA - MEÃAKA - ARRIETA,177,14,,67,,,,,,,1,,3,,,6,,,,,,12,280
94,2023,4,A3531,SOPELANA - MUNGIA - GATIKA,6236,343,32,1831,8,,,,,377,35,,613,110,,370,,234,8,,,96,10293
95,2023,4,A3537,PLENTZIA-GORLIZ-MUNGIA,2853,149,11,667,,9,,,,55,16,,314,23,,164,,60,4,,,46,4371
96,2023,5,A2610,GALDAKAO - UPV/EHU,6598,274,18,318,1,0,0,0,0,2201,214,2,917,49,10,121,0,34,0,0,0,83,10840
97,2023,5,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,3447,158,7,356,5,0,0,0,0,974,81,0,360,11,1,69,0,46,1,0,0,83,5599
98,2023,5,A3613,BILBAO - UGAO MIRABALLES - OROZKO,18003,440,132,8083,13,1,0,0,0,651,90,3,550,120,4,1326,14,838,25,0,0,401,30694
99,2023,5,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6749,51,57,2363,4,1,0,0,0,222,9,4,165,6,0,399,0,246,3,0,0,140,10419
100,2023,5,A3631,BILBAO - GALDAKAO - LARRABETZU,23916,479,154,6381,4,3,0,0,0,1139,145,11,1097,148,6,1112,2,480,5,0,0,554,35636
101,2023,5,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3349,53,38,1263,5,3,0,0,1,149,1,0,115,1,2,139,0,117,1,0,0,143,5380
102,2023,5,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,29600,653,290,12613,24,0,0,0,0,1049,76,2,1094,52,19,1571,1,684,16,0,0,291,48035
103,2023,5,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),12992,214,131,6155,13,0,0,0,0,576,19,3,454,13,8,452,0,407,10,0,0,138,21585
104,2023,5,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,36312,1315,487,9545,44,9,0,0,0,2683,314,24,1379,182,66,1794,0,559,29,0,0,361,55103
105,2023,5,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,34656,941,285,8718,58,37,0,0,1,1692,188,31,1069,81,36,1980,2,548,14,0,0,420,50757
106,2023,5,A3913,Arrazola - DURANGO,6785,272,97,2476,0,1,0,0,0,728,55,12,319,33,89,443,0,177,1,0,0,48,11536
107,2023,5,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,26168,738,173,4960,44,1,0,0,0,1272,53,41,1914,80,35,1136,1,411,4,0,0,342,37373
130,2023,5,A3538,LEKEITIO-Barainka,47,,,19,,,,,,,,,,,,0,0,0,0,0,0,0,66
108,2023,5,A3923,BILBAO - DURANGO - ELORRIO (Autopista),38525,1747,381,6159,56,5,0,0,0,3102,407,55,1633,263,125,1874,7,427,9,0,0,135,54910
109,2023,5,A3924,ERMUA - DURANGO - UPV/EHU,5438,454,49,192,0,0,0,0,0,2071,169,54,224,32,1,95,0,14,0,0,0,21,8814
110,2023,5,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,16645,449,75,3811,24,0,0,0,0,746,50,11,986,27,16,761,1,287,1,0,0,218,24108
111,2023,5,A3926,BILBAO - ERMUA - EIBAR (Autopista),24670,595,93,2568,11,20,0,0,0,1020,118,14,444,49,2,1862,12,300,6,0,0,43,31827
112,2023,5,A3927,BILBAO - LEMOA - ZEANURI (Autopista),13234,537,122,1730,15,0,0,0,2,729,39,17,1411,84,26,443,0,266,0,0,0,139,18794
113,2023,5,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1413,30,0,707,0,0,0,0,0,0,0,0,22,1,0,90,0,3,0,0,0,5,2271
114,2023,5,A3930,BILBAO - GALDAKAO (Autopista),19485,366,24,3261,33,0,0,0,0,2513,164,6,1559,53,25,384,0,130,25,0,0,291,28319
115,2023,5,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41
116,2023,5,A3932,GALDAKAO - Metro Bolueta,32238,721,134,10732,43,14,0,0,0,19,1,1,29,1,0,437,0,985,25,12510,1,456,58347
117,2023,5,A3933,BILBAO - DURANGO (Autopista),28015,1446,174,3663,52,4,0,0,0,3220,274,3,1922,317,72,790,0,237,14,0,0,91,40294
118,2023,5,A3512,BILBAO - LEKEITIO (Autopista),24468,871,221,4457,46,1,,,,1520,211,22,389,11,19,1492,0,204,12,0,0,129,34073
119,2023,5,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,10341,381,40,3476,,13,,,,335,48,,334,19,,786,0,91,5,0,0,86,15955
120,2023,5,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,35373,1195,90,5555,35,4,,,1,1988,185,,2587,240,15,1154,1,202,11,0,0,291,48927
121,2023,5,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,55023,1671,155,12449,101,8,,,,3578,317,2,3096,425,3,2335,0,434,28,0,0,207,79832
122,2023,5,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,8185,248,8,2642,7,,,,,318,9,,259,12,,777,3,95,6,0,0,29,12598
123,2023,5,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,3263,192,19,191,28,,,,,867,128,,233,33,,67,0,10,0,0,0,5,5036
124,2023,5,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,3120,87,9,558,,,,,,24,48,,62,,,200,0,4,1,0,0,32,4145
125,2023,5,A3532,GERNIKA LUMO - NABARNIZ,130,,,18,,,,,,,,,,,,2,0,0,0,0,0,0,150
131,2023,5,A3915,BILBAO - DURANGO - ONDARROA (Autopista),35313,1296,179,10192,39,5,,,,1312,189,16,835,59,34,3007,1,594,23,0,0,215,53309
132,2023,5,A3916,BILBAO - ERMUA - ONDARROA (Autopista),24892,760,131,4122,22,6,,,,1119,158,45,618,55,18,1870,1,357,3,0,0,141,34318
133,2023,5,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,244,,,33,,,,,,1,,,21,,,48,0,0,0,0,0,0,347
134,2023,5,A2312,Zabalburu - UPV/EHU  (Juan de Garay),10727,668,70,75,,,,,,1329,177,1,375,55,,181,0,5,0,0,0,36,13699
135,2023,5,A2314,BILBAO - Erandiogoikoa - UPV/EHU,20234,1324,85,390,20,,,,,2031,249,19,770,45,10,272,0,9,0,0,0,112,25570
136,2023,5,A2318,Termibus - UPV/EHU (Autopista),31454,2283,211,364,24,,,,,4439,461,26,2018,230,3,656,5,70,2,0,0,283,42529
137,2023,5,A2321,Santutxu - UPV/EHU (Autopista),9084,720,42,33,9,,,,,1987,193,14,651,92,14,113,0,26,1,0,0,96,13075
138,2023,5,A2324,BILBAO - UPV/EHU (Enekuri),9000,593,25,18,,,,,,728,123,16,231,16,10,108,0,0,1,0,0,9,10878
139,2023,5,A3115,BILBAO - SANTURTZI,30526,766,102,10008,99,5,4,2,2,873,142,5,1163,160,5,1985,14,1429,87,0,0,1447,48824
140,2023,5,A3122,BILBAO - SESTAO - Errepelega/Repelega,12535,205,40,3848,38,2,,,,404,30,3,434,50,5,595,1,733,69,0,0,583,19575
141,2023,5,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,65296,1543,337,22104,53,30,,,,3062,137,42,3491,449,75,3375,19,3453,77,0,0,3383,106926
142,2023,5,A3135,SESTAO - Cabieces,30705,622,139,15043,54,11,,2,2,970,33,21,805,63,23,1764,3,1804,53,0,0,1814,53931
143,2023,5,A3136,BILBAO - BARAKALDO - SANTURTZI,67333,1527,411,20096,105,76,1,1,4,2623,348,21,3573,364,177,4281,18,3664,130,0,0,2964,107717
144,2023,5,A3137,BILBAO - BARAKALDO,21256,472,44,6351,154,2,,,,582,31,18,895,56,,1021,4,970,116,0,0,1336,33308
145,2023,5,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,23313,488,48,9362,39,6,,,,1672,99,3,1438,109,7,1270,0,1113,38,0,0,1413,40418
146,2023,5,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),37378,1031,110,6948,52,2,,,3,1496,117,12,1747,139,29,2056,0,1349,43,0,0,1587,54099
147,2023,5,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),15099,345,51,1896,4,,,,,583,35,,228,6,2,264,0,151,1,0,0,646,19311
148,2023,5,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,14960,328,64,4823,2,,,,2,922,81,,568,13,33,964,0,403,7,0,0,556,23726
149,2023,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3191,41,,1759,8,,,,,94,7,,130,24,,117,0,80,3,0,0,98,5552
150,2023,5,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,18287,355,27,6079,5,3,1,4,4,884,40,1,1211,138,5,716,0,368,20,0,0,672,28820
151,2023,5,A3333,Gallarta - SANTURTZI,33874,903,110,12053,15,7,,,2,2074,304,3,2122,251,21,2552,15,1039,51,0,0,1070,56466
152,2023,5,A3335,MUSKIZ - ZIERBENA - SESTAO,12528,251,75,6096,2,1,,,,528,18,0,655,31,13,1119,0,399,15,0,0,621,22352
153,2023,5,A3336,BILBAO - MUSKIZ,45473,1281,125,13498,96,4,,1,5,2671,284,8,2342,166,20,3515,13,1760,81,0,0,2036,73379
154,2023,5,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,39046,998,168,11681,29,15,,,1,2209,302,17,2291,243,44,2260,12,910,24,0,0,1016,61266
155,2023,5,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
156,2023,5,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),11813,429,27,2903,6,,,,,571,110,,503,185,113,505,0,208,9,0,0,719,18101
157,2023,5,A3521,BILBAO - Hospital Santa Marina Ospitalea,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
158,2023,5,A0651,BILBAO - BALMASEDA,47664,1502,411,11177,202,1,0,4,0,2695,455,47,5156,823,113,2291,28,689,17,0,0,842,74117
159,2023,5,A0652,LANESTOSA - BALMASEDA,2551,63,0,1071,0,0,0,0,0,107,7,3,7,1,0,838,0,42,0,0,0,11,4701
160,2023,5,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,235,0,0,395,0,0,0,0,0,0,0,0,0,0,0,535,0,8,0,0,0,1,1174
161,2023,5,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,5207,88,38,2086,28,0,0,0,0,447,32,20,428,13,17,254,1,103,2,0,0,79,8843
162,2023,5,A3323,PORTUGALETE - GALDAMES,3143,75,10,1119,0,0,0,0,0,120,3,0,136,4,2,175,0,32,0,0,0,34,4853
163,2023,5,A3334,SANTURTZI - BALMASEDA,4227,182,34,1355,4,0,0,0,0,298,43,10,140,13,8,342,0,64,0,0,0,125,6845
164,2023,5,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,3272,98,60,1174,0,0,0,0,0,89,7,14,286,6,8,187,0,42,0,0,0,87,5330
165,2023,5,A3342,BILBAO - Sodupe - ARTZINIEGA,17121,651,130,5340,8,0,0,0,0,633,64,75,1397,168,73,739,10,151,8,0,0,210,26778
166,2023,5,A3343,BILBAO - Sodupe - GORDEXOLA,3694,153,9,982,0,0,0,1,0,173,5,7,250,23,7,148,1,49,0,0,0,20,5522
167,2023,5,A2151,Areeta/Las Arenas-LARRABETZU,9769,362,40,2009,8,,,,,823,46,41,746,59,,360,,101,3,,,154,14521
168,2023,5,A2153,BILBAO-LOIU-Lauroeta-DERIO,12866,784,98,1619,91,5,,,4,519,40,9,2089,30,92,1215,8,132,1,,,93,19695
169,2023,5,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,15675,852,118,3619,4,,,,,1944,394,84,1365,243,1,479,,328,3,,,183,25292
170,2023,5,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),4926,518,18,401,,2,,,,940,172,1,261,66,,127,,54,1,,,46,7533
171,2023,5,A2163,ERANDIO-UPV/EHU,452,47,7,18,,,,,,142,6,,78,11,,11,,14,,,,9,795
172,2023,5,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),790,52,,51,,,,,,175,47,,37,13,,12,,19,,,,5,1201
173,2023,5,A2166,URIBE KOSTA - UPV/EHU,1926,144,13,109,,,,,,396,80,,222,33,,28,1,8,,,,,2960
174,2023,5,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,6338,203,11,1554,3,,,,,528,92,,1145,72,,164,,139,2,,,295,10546
175,2023,5,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),10435,519,25,1735,,5,,,,577,70,1,597,144,,564,6,98,4,,,118,14898
176,2023,5,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,6989,143,1,1190,1,,,,,290,32,1,233,23,5,175,,75,,,,141,9299
177,2023,5,A3225,BILBAO-LAUKIZ,3468,69,25,453,4,,,2,,112,11,,812,18,,149,,64,4,,,145,5336
178,2023,5,A3247,BILBAO-Aireportua/Aeropuerto,46841,703,56,6233,11,,25,26,30,232,9,,483,11,64,53061,22,947,25,,,188,108967
179,2023,5,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),17342,294,6,631,11,,,,,743,40,,861,33,,219,,15,1,,,128,20324
180,2023,5,A3516,BILBAO - MUNGIA (Por autopista/tik),17400,762,113,2220,26,5,,2,,1054,84,,1131,95,10,527,,143,4,,,135,23711
181,2023,5,A3517,BILBAO - DERIO - MUNGIA,32260,887,333,4756,54,9,,,2,1822,205,,2046,303,29,1289,2,327,4,,,468,44796
182,2023,5,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),33339,1245,191,4997,54,6,2,24,14,1347,158,,2080,202,22,2756,,299,27,,,399,47162
183,2023,5,A3522,MUNGIA - DERIO - Cruces/Gurutzeta,8934,182,69,2012,10,1,,,,235,17,,363,71,2,266,,131,7,,,212,12512
184,2023,5,A3524,BERMEO - BAKIO,0,,,,,,,,,,,,,,,953,,0,,,,0,953
185,2023,5,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),57384,2314,314,8163,93,15,1,,3,4725,314,66,3826,346,29,1893,4,435,11,,,501,80437
186,2023,5,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,3461,161,107,227,2,,,,,608,155,16,324,33,,94,,8,,,,48,5244
187,2023,5,A3529,MUNGIA - GAMIZ - FIKA,520,15,,84,,,,,,7,,,23,,,27,,1,,,,40,717
188,2023,5,A3530,MUNGIA - MEÃAKA - ARRIETA,236,20,,95,,,,,,,,,23,,,20,,,,,,,394
189,2023,5,A3531,SOPELANA - MUNGIA - GATIKA,9138,518,58,2854,7,,,,2,569,53,,850,131,,411,,253,10,,,125,14979
190,2023,5,A3537,PLENTZIA-GORLIZ-MUNGIA,3765,175,16,982,,5,,,,45,4,,309,21,,210,,95,3,,,63,5693
191,2023,6,A2610,GALDAKAO - UPV/EHU,5272,183,19,229,4,0,0,0,0,520,44,1,250,4,0,86,1,42,0,0,0,50,6705
192,2023,6,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,241,9,1,21,0,0,0,0,0,24,2,0,14,0,0,6,0,6,0,0,0,2,326
193,2023,6,A3613,BILBAO - UGAO MIRABALLES - OROZKO,19319,461,89,8256,11,1,0,10,0,491,55,0,464,109,2,1349,0,858,60,0,0,419,31954
194,2023,6,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,7534,73,72,2469,17,0,0,1,0,198,2,4,266,6,0,471,0,305,1,0,0,141,11560
195,2023,6,A3631,BILBAO - GALDAKAO - LARRABETZU,23740,469,170,6126,5,4,0,0,0,848,98,2,857,109,23,1042,0,486,25,0,0,476,34480
196,2023,6,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3605,76,37,1360,9,0,0,0,0,158,1,1,126,1,1,148,0,164,1,0,0,157,5845
197,2023,6,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,28925,651,262,12663,24,2,0,0,0,643,25,1,958,48,29,1753,0,915,19,0,0,267,47185
198,2023,6,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),12725,228,91,6080,9,1,0,0,0,403,6,5,303,8,16,459,0,377,13,0,0,151,20875
199,2023,6,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,36173,1328,376,9614,57,12,0,0,0,1432,181,24,1008,112,71,1989,5,659,17,0,0,282,53340
200,2023,6,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,33385,870,296,8467,52,15,0,0,2,1018,96,11,849,105,55,1968,4,554,17,0,0,382,48146
201,2023,6,A3913,Arrazola - DURANGO,7092,331,100,2472,0,0,0,0,0,443,30,0,174,18,58,479,0,198,0,0,0,42,11437
257,2023,6,A3323,PORTUGALETE - GALDAMES,2942,66,2,1170,0,0,0,0,0,45,0,0,201,2,0,134,0,38,2,0,0,61,4663
202,2023,6,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,27204,705,204,4744,40,1,0,0,0,756,31,19,1602,91,28,1184,0,447,1,0,0,245,37302
