_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
110,2024,2024-04-25 08:00:15,A3250,BILBAO - Teknologia Parkea/Parque TecnolÃ³gico (Artxandako Tunelak/Tuneles Artxanda),Negua,Viernes,12,30,360,18,216,12,144
111,2024,2024-04-25 08:00:15,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Festivo,16,30,480,15,240,15,240
112,2024,2024-04-25 08:00:15,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Laborable,62,34,2108,17,1054,17,1054
113,2024,2024-04-25 08:00:15,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Negua,Sabado,12,30,360,15,180,15,180
114,2024,2024-04-25 08:00:15,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
115,2024,2024-04-25 08:00:15,A3323,PORTUGALETE - GALDAMES,Bakarra,Festivo,16,10,160,5,80,5,80
116,2024,2024-04-25 08:00:15,A3323,PORTUGALETE - GALDAMES,Bakarra,Laborable,62,18,1116,9,558,9,558
117,2024,2024-04-25 08:00:15,A3323,PORTUGALETE - GALDAMES,Bakarra,Sabado,12,18,216,9,108,9,108
118,2024,2024-04-25 08:00:15,A3323,PORTUGALETE - GALDAMES,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
119,2024,2024-04-25 08:00:15,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Festivo,16,27,432,14,224,13,208
120,2024,2024-04-25 08:00:15,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Laborable,62,31,1922,16,992,15,930
121,2024,2024-04-25 08:00:15,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Bakarra,Sabado,12,27,324,14,168,13,156
122,2024,2024-04-25 08:00:15,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
123,2024,2024-04-25 08:00:15,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Festivo,16,30,480,15,240,15,240
124,2024,2024-04-25 08:00:15,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Laborable,62,127,7874,63,3906,64,3968
125,2024,2024-04-25 08:00:15,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Bakarra,Sabado,12,127,1524,63,756,64,768
126,2024,2024-04-25 08:00:15,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
127,2024,2024-04-25 08:00:15,A3333,Gallarta - SANTURTZI,Bakarra,Festivo,16,55,880,27,432,28,448
128,2024,2024-04-25 08:00:15,A3333,Gallarta - SANTURTZI,Bakarra,Laborable,62,123,7626,62,3844,61,3782
129,2024,2024-04-25 08:00:15,A3333,Gallarta - SANTURTZI,Bakarra,Sabado,12,64,768,32,384,32,384
130,2024,2024-04-25 08:00:15,A3333,Gallarta - SANTURTZI,Gabonak (25 -1),Festivo,1,36,36,19,19,17,17
131,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua,Festivo,11,10,110,5,55,5,55
132,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua,Laborable,58,16,928,8,464,8,464
133,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua,Sabado,11,14,154,7,77,7,77
134,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Festivo,5,10,50,5,25,5,25
135,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Laborable,4,16,64,8,32,8,32
136,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Negua Instituturik gabe,Sabado,1,14,14,7,7,7,7
137,2024,2024-04-25 08:00:15,A3334,SANTURTZI - BALMASEDA,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
138,2024,2024-04-25 08:00:15,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Festivo,16,32,512,16,256,16,256
139,2024,2024-04-25 08:00:15,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Laborable,62,34,2108,17,1054,17,1054
140,2024,2024-04-25 08:00:15,A3335,MUSKIZ - ZIERBENA - SESTAO,Negua,Sabado,12,32,384,16,192,16,192
141,2024,2024-04-25 08:00:15,A3335,MUSKIZ - ZIERBENA - SESTAO,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
143,2024,2024-04-25 08:00:15,A3336,BILBAO - MUSKIZ,Negua,Laborable,62,65,4030,33,2046,32,1984
144,2024,2024-04-25 08:00:15,A3336,BILBAO - MUSKIZ,Negua,Sabado,12,64,768,32,384,32,384
145,2024,2024-04-25 08:00:15,A3336,BILBAO - MUSKIZ,Gabonak (25 -1),Festivo,1,29,29,15,15,14,14
146,2024,2024-04-25 08:00:15,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Festivo,16,31,496,15,240,16,256
147,2024,2024-04-25 08:00:15,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Laborable,62,61,3782,30,1860,31,1922
148,2024,2024-04-25 08:00:15,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Bakarra,Sabado,12,61,732,30,360,31,372
149,2024,2024-04-25 08:00:15,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
170,2024,2024-04-25 08:00:15,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,62,30,1860,15,930,15,930
150,2024,2024-04-25 08:00:15,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,62,31,1922,16,992,15,930
151,2024,2024-04-25 08:00:15,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,12,31,372,16,192,15,180
152,2024,2024-04-25 08:00:15,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,16,10,160,5,80,5,80
153,2024,2024-04-25 08:00:15,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,62,14,868,7,434,7,434
154,2024,2024-04-25 08:00:15,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,12,10,120,5,60,5,60
155,2024,2024-04-25 08:00:15,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
156,2024,2024-04-25 08:00:15,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,16,16,256,8,128,8,128
157,2024,2024-04-25 08:00:15,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,62,34,2108,17,1054,17,1054
158,2024,2024-04-25 08:00:15,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,12,32,384,16,192,16,192
159,2024,2024-04-25 08:00:15,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
160,2024,2024-04-25 08:00:15,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,62,17,1054,9,558,8,496
161,2024,2024-04-25 08:00:15,A3411,BILBAO - GETXO - Azkorri,Negua,Festivo,16,61,976,31,496,30,480
162,2024,2024-04-25 08:00:15,A3411,BILBAO - GETXO - Azkorri,Negua,Laborable,62,68,4216,36,2232,32,1984
163,2024,2024-04-25 08:00:15,A3411,BILBAO - GETXO - Azkorri,Negua,Sabado,12,61,732,31,372,30,360
164,2024,2024-04-25 08:00:15,A3411,BILBAO - GETXO - Azkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
165,2024,2024-04-25 08:00:15,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,16,32,512,16,256,16,256
166,2024,2024-04-25 08:00:15,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,62,96,5952,48,2976,48,2976
167,2024,2024-04-25 08:00:15,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,12,60,720,30,360,30,360
168,2024,2024-04-25 08:00:15,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
169,2024,2024-04-25 08:00:15,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,16,28,448,14,224,14,224
171,2024,2024-04-25 08:00:15,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,12,28,336,14,168,14,168
172,2024,2024-04-25 08:00:15,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
173,2024,2024-04-25 08:00:15,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,16,31,496,16,256,15,240
174,2024,2024-04-25 08:00:15,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,62,33,2046,17,1054,16,992
175,2024,2024-04-25 08:00:15,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,12,31,372,16,192,15,180
176,2024,2024-04-25 08:00:15,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
177,2024,2024-04-25 08:00:15,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,16,32,512,16,256,16,256
178,2024,2024-04-25 08:00:15,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,62,32,1984,16,992,16,992
179,2024,2024-04-25 08:00:15,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,12,32,384,16,192,16,192
180,2024,2024-04-25 08:00:15,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
181,2024,2024-04-25 08:00:15,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,16,30,480,15,240,15,240
182,2024,2024-04-25 08:00:15,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,62,30,1860,15,930,15,930
183,2024,2024-04-25 08:00:15,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,12,30,360,15,180,15,180
184,2024,2024-04-25 08:00:15,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
185,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua,Festivo,5,94,470,47,235,47,235
186,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua,Laborable,22,100,2200,50,1100,50,1100
187,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua,Sabado,3,94,282,47,141,47,141
188,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua - (M1),Festivo,11,94,1034,47,517,47,517
189,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua - (M1),Laborable,40,96,3840,48,1920,48,1920
190,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Negua - (M1),Sabado,9,94,846,47,423,47,423
191,2024,2024-04-25 08:00:15,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
192,2024,2024-04-25 08:00:15,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,16,29,464,15,240,14,224
193,2024,2024-04-25 08:00:15,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,62,34,2108,17,1054,17,1054
194,2024,2024-04-25 08:00:15,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,12,32,384,16,192,16,192
195,2024,2024-04-25 08:00:15,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
196,2024,2024-04-25 08:00:15,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,16,14,224,7,112,7,112
197,2024,2024-04-25 08:00:15,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,62,17,1054,9,558,8,496
198,2024,2024-04-25 08:00:15,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,12,17,204,9,108,8,96
199,2024,2024-04-25 08:00:15,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
200,2024,2024-04-25 08:00:15,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,16,29,464,15,240,14,224
201,2024,2024-04-25 08:00:15,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,62,64,3968,32,1984,32,1984
202,2024,2024-04-25 08:00:15,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,12,32,384,16,192,16,192
203,2024,2024-04-25 08:00:15,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,16,31,496,16,256,15,240
204,2024,2024-04-25 08:00:15,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,62,64,3968,32,1984,32,1984
205,2024,2024-04-25 08:00:15,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,12,33,396,17,204,16,192
206,2024,2024-04-25 08:00:15,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
207,2024,2024-04-25 08:00:15,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,50,31,1550,16,800,15,750
208,2024,2024-04-25 08:00:15,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,12,34,408,17,204,17,204
209,2024,2024-04-25 08:00:15,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,12,38,456,20,240,18,216
210,2024,2024-04-25 08:00:15,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,2,7,14,4,8,3,6
211,2024,2024-04-25 08:00:15,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,0,7,0,4,0,3,0
212,2024,2024-04-25 08:00:15,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,16,31,496,16,256,15,240
213,2024,2024-04-25 08:00:15,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,62,68,4216,34,2108,34,2108
214,2024,2024-04-25 08:00:15,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,12,67,804,33,396,34,408
215,2024,2024-04-25 08:00:15,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
216,2024,2024-04-25 08:00:15,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,16,15,240,8,128,7,112
217,2024,2024-04-25 08:00:15,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,62,34,2108,16,992,18,1116
218,2024,2024-04-25 08:00:15,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,12,33,396,17,204,16,192
219,2024,2024-04-25 08:00:15,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
220,2024,2024-04-25 08:00:15,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,16,15,240,8,128,7,112
221,2024,2024-04-25 08:00:15,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,62,26,1612,13,806,13,806
222,2024,2024-04-25 08:00:15,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,12,15,180,8,96,7,84
223,2024,2024-04-25 08:00:15,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
224,2024,2024-04-25 08:00:15,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,16,14,224,7,112,7,112
225,2024,2024-04-25 08:00:15,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,62,16,992,8,496,8,496
226,2024,2024-04-25 08:00:15,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,12,16,192,8,96,8,96
227,2024,2024-04-25 08:00:15,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
228,2024,2024-04-25 08:00:15,A3524,BERMEO - BAKIO,Negua,Laborable,62,14,868,7,434,7,434
229,2024,2024-04-25 08:00:15,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,58,15,870,7,406,8,464
287,2024,2024-04-25 08:00:15,A3913,Arrazola - DURANGO,Negua,Sabado,12,28,336,14,168,14,168
230,2024,2024-04-25 08:00:15,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,62,14,868,7,434,7,434
231,2024,2024-04-25 08:00:15,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,11,14,154,7,77,7,77
232,2024,2024-04-25 08:00:15,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Festivo,3,12,36,6,18,6,18
233,2024,2024-04-25 08:00:15,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Laborable,0,14,0,7,0,7,0
234,2024,2024-04-25 08:00:15,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Sabado,1,14,14,7,7,7,7
235,2024,2024-04-25 08:00:15,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,16,15,240,7,112,8,128
236,2024,2024-04-25 08:00:15,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,62,64,3968,31,1922,33,2046
237,2024,2024-04-25 08:00:15,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,12,31,372,16,192,15,180
238,2024,2024-04-25 08:00:15,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
239,2024,2024-04-25 08:00:15,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,58,14,812,6,348,8,464
240,2024,2024-04-25 08:00:15,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,62,8,496,4,248,4,248
241,2024,2024-04-25 08:00:15,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,12,8,96,4,48,4,48
242,2024,2024-04-25 08:00:15,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,62,8,496,4,248,4,248
243,2024,2024-04-25 08:00:15,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,12,8,96,4,48,4,48
244,2024,2024-04-25 08:00:15,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,16,14,224,7,112,7,112
245,2024,2024-04-25 08:00:15,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,62,30,1860,15,930,15,930
246,2024,2024-04-25 08:00:15,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,12,23,276,12,144,11,132
247,2024,2024-04-25 08:00:15,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
248,2024,2024-04-25 08:00:15,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,62,7,434,3,186,4,248
249,2024,2024-04-25 08:00:15,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,62,6,372,2,124,4,248
250,2024,2024-04-25 08:00:15,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,62,6,372,2,124,4,248
251,2024,2024-04-25 08:00:15,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,62,8,496,4,248,4,248
252,2024,2024-04-25 08:00:15,A3536,LEKEITIO - MENDEXA,Negua,Laborable,62,8,496,4,248,4,248
253,2024,2024-04-25 08:00:15,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,16,14,224,7,112,7,112
254,2024,2024-04-25 08:00:15,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,62,29,1798,15,930,14,868
255,2024,2024-04-25 08:00:15,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,12,22,264,11,132,11,132
256,2024,2024-04-25 08:00:15,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
257,2024,2024-04-25 08:00:15,A3538,LEKEITIO-Barainka,Bakarra,Laborable,62,4,248,2,124,2,124
258,2024,2024-04-25 08:00:15,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,16,30,480,15,240,15,240
259,2024,2024-04-25 08:00:15,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,62,64,3968,33,2046,31,1922
260,2024,2024-04-25 08:00:15,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,12,61,732,32,384,29,348
261,2024,2024-04-25 08:00:15,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
262,2024,2024-04-25 08:00:15,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,62,39,2418,20,1240,19,1178
263,2024,2024-04-25 08:00:15,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,12,36,432,18,216,18,216
264,2024,2024-04-25 08:00:15,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,16,66,1056,33,528,33,528
265,2024,2024-04-25 08:00:15,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,62,99,6138,49,3038,50,3100
266,2024,2024-04-25 08:00:15,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,12,68,816,34,408,34,408
267,2024,2024-04-25 08:00:15,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
268,2024,2024-04-25 08:00:15,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,16,32,512,16,256,16,256
269,2024,2024-04-25 08:00:15,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,62,33,2046,17,1054,16,992
270,2024,2024-04-25 08:00:15,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Sabado,12,32,384,16,192,16,192
271,2024,2024-04-25 08:00:15,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
272,2024,2024-04-25 08:00:15,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Festivo,16,73,1168,37,592,36,576
273,2024,2024-04-25 08:00:15,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Laborable,62,75,4650,36,2232,39,2418
274,2024,2024-04-25 08:00:15,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Bakarra,Sabado,12,70,840,36,432,34,408
275,2024,2024-04-25 08:00:15,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,Gabonak (25 -1),Festivo,1,60,60,29,29,31,31
276,2024,2024-04-25 08:00:15,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Laborable,62,69,4278,35,2170,34,2108
277,2024,2024-04-25 08:00:15,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),Negua,Sabado,12,69,828,35,420,34,408
278,2024,2024-04-25 08:00:15,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Festivo,16,31,496,16,256,15,240
279,2024,2024-04-25 08:00:15,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Laborable,62,36,2232,19,1178,17,1054
280,2024,2024-04-25 08:00:15,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,Bakarra,Sabado,12,32,384,16,192,16,192
281,2024,2024-04-25 08:00:15,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Festivo,16,32,512,16,256,16,256
282,2024,2024-04-25 08:00:15,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Laborable,62,33,2046,17,1054,16,992
283,2024,2024-04-25 08:00:15,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Bakarra,Sabado,12,33,396,17,204,16,192
284,2024,2024-04-25 08:00:15,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,Gabonak (25 -1),Festivo,1,11,11,6,6,5,5
285,2024,2024-04-25 08:00:15,A3913,Arrazola - DURANGO,Negua,Festivo,16,28,448,14,224,14,224
286,2024,2024-04-25 08:00:15,A3913,Arrazola - DURANGO,Negua,Laborable,62,30,1860,15,930,15,930
288,2024,2024-04-25 08:00:15,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Festivo,16,28,448,14,224,14,224
289,2024,2024-04-25 08:00:15,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Laborable,62,32,1984,15,930,17,1054
290,2024,2024-04-25 08:00:15,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Negua,Sabado,12,30,360,15,180,15,180
291,2024,2024-04-25 08:00:15,A3915,BILBAO - DURANGO - ONDARROA (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
292,2024,2024-04-25 08:00:15,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Festivo,16,31,496,15,240,16,256
293,2024,2024-04-25 08:00:15,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Laborable,62,34,2108,17,1054,17,1054
294,2024,2024-04-25 08:00:15,A3916,BILBAO - ERMUA - ONDARROA (Autopista),Bakarra,Sabado,12,34,408,16,192,18,216
