_id,EKITALDIA/EJERCICIO,DATUAK ERAUZI DIREN EGUNA/FECHA EXTRACCION,LINEA_KODEA/CODIGO LINEA,LINEA/LINEA,DENBORALDI/TEMPORADA,EGUN MOTA/TIPO DIA,KOPURUA/NUMERO DIAS,ESPEDIZIOAK EGUNEAN/EXPEDICIONES AL DIA,ESPEDIZIOAK GUZTIRA/TOTAL EXPEDICIONES,JOANAK EGUNEAN/IDAS AL DIA,JOANAK GUZTIRA/TOTAL IDAS,ITZULIAK EGUNEAN/VUELTAS AL DIA,ITZULIAK GUZTIRA/TOTAL VUELTAS
524,2022,2022-07-25 08:00:04,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Laborable,125,31,3875,16,2000,15,1875
525,2022,2022-07-25 08:00:04,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),Negua,Sabado,25,31,775,16,400,15,375
526,2022,2022-07-25 08:00:04,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Festivo,30,10,300,5,150,5,150
527,2022,2022-07-25 08:00:04,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Laborable,125,14,1750,7,875,7,875
528,2022,2022-07-25 08:00:04,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Bakarra,Sabado,25,10,250,5,125,5,125
529,2022,2022-07-25 08:00:04,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,Gabonak (25 -1),Festivo,1,6,6,3,3,3,3
530,2022,2022-07-25 08:00:04,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Festivo,30,16,480,8,240,8,240
531,2022,2022-07-25 08:00:04,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Laborable,125,34,4250,17,2125,17,2125
532,2022,2022-07-25 08:00:04,A3342,BILBAO - Sodupe - ARTZINIEGA,Bakarra,Sabado,25,32,800,16,400,16,400
533,2022,2022-07-25 08:00:04,A3342,BILBAO - Sodupe - ARTZINIEGA,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
534,2022,2022-07-25 08:00:04,A3343,BILBAO - Sodupe - GORDEXOLA,Bakarra,Laborable,125,17,2125,9,1125,8,1000
535,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Negua,Festivo,27,61,1647,31,837,30,810
536,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Negua,Laborable,106,68,7208,36,3816,32,3392
537,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Negua,Sabado,22,61,1342,31,682,30,660
538,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Uda,Festivo,3,60,180,31,93,29,87
539,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Uda,Laborable,19,65,1235,33,627,32,608
540,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Uda,Sabado,3,60,180,31,93,29,87
541,2022,2022-07-25 08:00:04,A3411,BILBAO - GETXO - Azkorri,Gabonak (25 -1),Festivo,1,38,38,20,20,18,18
542,2022,2022-07-25 08:00:04,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Festivo,30,32,960,16,480,16,480
543,2022,2022-07-25 08:00:04,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Laborable,125,96,12000,48,6000,48,6000
544,2022,2022-07-25 08:00:04,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Negua,Sabado,25,32,800,16,400,16,400
545,2022,2022-07-25 08:00:04,A3414,BILBAO - GETXO (Artxandako tuneletatik/por tÃºneles de Artxanda),Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
546,2022,2022-07-25 08:00:04,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Festivo,30,28,840,14,420,14,420
547,2022,2022-07-25 08:00:04,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Laborable,125,30,3750,15,1875,15,1875
548,2022,2022-07-25 08:00:04,A3422,Areeta/Las Arenas - BERANGO,Bakarra,Sabado,25,28,700,14,350,14,350
549,2022,2022-07-25 08:00:04,A3422,Areeta/Las Arenas - BERANGO,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
550,2022,2022-07-25 08:00:04,A3451,Areeta/Las Arenas  - Armintza,Negua,Festivo,30,31,930,16,480,15,450
551,2022,2022-07-25 08:00:04,A3451,Areeta/Las Arenas  - Armintza,Negua,Laborable,125,33,4125,17,2125,16,2000
552,2022,2022-07-25 08:00:04,A3451,Areeta/Las Arenas  - Armintza,Negua,Sabado,25,31,775,16,400,15,375
553,2022,2022-07-25 08:00:04,A3451,Areeta/Las Arenas  - Armintza,Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
554,2022,2022-07-25 08:00:04,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Festivo,30,32,960,16,480,16,480
555,2022,2022-07-25 08:00:04,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Laborable,125,32,4000,16,2000,16,2000
722,2022,2022-07-25 08:00:04,A3930,BILBAO - GALDAKAO (Autopista),Negua,Sabado,25,57,1425,30,750,27,675
556,2022,2022-07-25 08:00:04,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Bakarra,Sabado,25,32,800,16,400,16,400
6,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua Instituturik gabe,Sabado,0,32,0,16,0,16,0
557,2022,2022-07-25 08:00:04,A3471,GETXO - Gurutzeta / Cruces (Faduratik / Por Fadura),Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
558,2022,2022-07-25 08:00:04,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Festivo,30,30,900,15,450,15,450
559,2022,2022-07-25 08:00:04,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Laborable,125,30,3750,15,1875,15,1875
560,2022,2022-07-25 08:00:04,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Bakarra,Sabado,25,30,750,15,375,15,375
561,2022,2022-07-25 08:00:04,A3472,GETXO - Gurutzeta / Cruces (Areetatik/desde Las Arenas),Gabonak (25 -1),Festivo,1,18,18,9,9,9,9
562,2022,2022-07-25 08:00:04,A3499,PLENTZIA - GORLIZ,Negua,Festivo,30,94,2820,47,1410,47,1410
563,2022,2022-07-25 08:00:04,A3499,PLENTZIA - GORLIZ,Negua,Laborable,125,100,12500,50,6250,50,6250
564,2022,2022-07-25 08:00:04,A3499,PLENTZIA - GORLIZ,Negua,Sabado,25,94,2350,47,1175,47,1175
565,2022,2022-07-25 08:00:04,A3499,PLENTZIA - GORLIZ,Gabonak (25 -1),Festivo,1,55,55,28,28,27,27
566,2022,2022-07-25 08:00:04,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Festivo,30,29,870,15,450,14,420
567,2022,2022-07-25 08:00:04,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Laborable,125,34,4250,17,2125,17,2125
568,2022,2022-07-25 08:00:04,A3512,BILBAO - LEKEITIO (Autopista),Bakarra,Sabado,25,32,800,16,400,16,400
569,2022,2022-07-25 08:00:04,A3512,BILBAO - LEKEITIO (Autopista),Gabonak (25 -1),Festivo,1,18,18,8,8,10,10
570,2022,2022-07-25 08:00:04,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Festivo,30,14,420,7,210,7,210
571,2022,2022-07-25 08:00:04,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Laborable,125,17,2125,9,1125,8,1000
572,2022,2022-07-25 08:00:04,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Bakarra,Sabado,25,17,425,9,225,8,200
573,2022,2022-07-25 08:00:04,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
574,2022,2022-07-25 08:00:04,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Festivo,30,29,870,15,450,14,420
575,2022,2022-07-25 08:00:04,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Laborable,125,64,8000,32,4000,32,4000
576,2022,2022-07-25 08:00:04,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,Bakarra,Sabado,25,32,800,16,400,16,400
577,2022,2022-07-25 08:00:04,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Festivo,30,31,930,16,480,15,450
578,2022,2022-07-25 08:00:04,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Laborable,125,64,8000,32,4000,32,4000
579,2022,2022-07-25 08:00:04,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Bakarra,Sabado,25,33,825,17,425,16,400
580,2022,2022-07-25 08:00:04,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,Gabonak (25 -1),Festivo,1,21,21,11,11,10,10
581,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),Negua,Lunes a Jueves,85,31,2635,16,1360,15,1275
582,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),Negua,Sabado,21,7,147,4,84,3,63
583,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),Negua,Viernes,21,38,798,20,420,18,378
584,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),Uda,Sabado,3,7,21,4,12,3,9
585,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),Uda,Viernes,3,7,21,4,12,3,9
586,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Festivo,2,7,14,4,8,3,6
587,2022,2022-07-25 08:00:04,A3516,BILBAO - MUNGIA (Autopista),V - S Jaiegunak,Sabado,1,7,7,4,4,3,3
588,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Negua,Festivo,26,31,806,16,416,15,390
589,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Negua,Laborable,103,68,7004,34,3502,34,3502
590,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Negua,Sabado,21,67,1407,33,693,34,714
591,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Festivo,1,87,87,45,45,42,42
592,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Laborable,3,68,204,34,102,34,102
593,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda (Aurre - Gero),Sabado,1,94,94,47,47,47,47
594,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Gabonak (25 -1),Festivo,1,20,20,10,10,10,10
595,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Festivo,3,87,261,45,135,42,126
596,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Laborable,19,69,1311,35,665,34,646
597,2022,2022-07-25 08:00:04,A3517,BILBAO - DERIO - MUNGIA,Uda Ekaina,Sabado,3,94,282,47,141,47,141
598,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Festivo,27,15,405,8,216,7,189
599,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Laborable,106,34,3604,16,1696,18,1908
600,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Negua,Sabado,22,33,726,17,374,16,352
601,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Festivo,3,56,168,29,87,27,81
602,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Laborable,19,65,1235,32,608,33,627
603,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Uda,Sabado,3,62,186,30,90,32,96
604,2022,2022-07-25 08:00:04,A3518,BILBAO -MUNGIA - BAKIO (Autopista),Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
605,2022,2022-07-25 08:00:04,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Festivo,30,15,450,8,240,7,210
606,2022,2022-07-25 08:00:04,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Laborable,125,26,3250,13,1625,13,1625
607,2022,2022-07-25 08:00:04,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Bakarra,Sabado,25,15,375,8,200,7,175
608,2022,2022-07-25 08:00:04,A3522,MUNGIA - DERIO - Gurutzeta/Cruces,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
609,2022,2022-07-25 08:00:04,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Festivo,30,14,420,7,210,7,210
610,2022,2022-07-25 08:00:04,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Laborable,125,16,2000,8,1000,8,1000
611,2022,2022-07-25 08:00:04,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Bakarra,Sabado,25,16,400,8,200,8,200
612,2022,2022-07-25 08:00:04,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,Gabonak (25 -1),Festivo,1,8,8,4,4,4,4
613,2022,2022-07-25 08:00:04,A3524,BERMEO - BAKIO,Negua,Laborable,106,14,1484,7,742,7,742
614,2022,2022-07-25 08:00:04,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Eskola-egunak,Laborable,99,15,1485,7,693,8,792
615,2022,2022-07-25 08:00:04,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,EHU Ez Eskolakoa,Laborable,19,2,38,1,19,1,19
723,2022,2022-07-25 08:00:04,A3931,GARAI - DURANGO,Bakarra,Laborable,125,7,875,4,500,3,375
64,2022,2022-04-25 08:00:05,A3115,BILBAO - SANTURTZI,Bakarra,Festivo,14,54,756,27,378,27,378
616,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Laborable,96,14,1344,7,672,7,672
617,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Negua,Sabado,18,14,252,7,126,7,126
618,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Festivo,1,46,46,23,23,23,23
619,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Laborable,9,52,468,26,234,26,234
620,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda,Sabado,1,52,52,26,26,26,26
621,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Festivo,3,46,138,23,69,23,69
622,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Laborable,13,14,182,7,91,7,91
623,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Uda (Aurre - Gero),Sabado,3,52,156,26,78,26,78
624,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Festivo,6,12,72,6,36,6,36
625,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Laborable,7,14,98,7,49,7,49
626,2022,2022-07-25 08:00:04,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,Aste Santua,Sabado,3,14,42,7,21,7,21
627,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Festivo,27,15,405,7,189,8,216
628,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Laborable,106,64,6784,31,3286,33,3498
629,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Negua,Sabado,22,31,682,16,352,15,330
630,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Festivo,3,15,45,7,21,8,24
631,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Laborable,19,64,1216,31,589,33,627
632,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Uda (Aurre - Gero),Sabado,3,31,93,16,48,15,45
633,2022,2022-07-25 08:00:04,A3527,BILBAO - MUNGIA - BERMEO (Autopista),Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
288,2022,2022-04-25 08:00:05,A3913,Arrazola - DURANGO,Negua,Festivo,14,28,392,14,196,14,196
634,2022,2022-07-25 08:00:04,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Eskola-egunak,Laborable,99,14,1386,6,594,8,792
635,2022,2022-07-25 08:00:04,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,EHU Ez Eskolakoa,Laborable,19,2,38,1,19,1,19
636,2022,2022-07-25 08:00:04,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Laborable,125,8,1000,4,500,4,500
637,2022,2022-07-25 08:00:04,A3529,MUNGIA - GAMIZ FIKA,Bakarra,Sabado,25,8,200,4,100,4,100
638,2022,2022-07-25 08:00:04,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Laborable,125,8,1000,4,500,4,500
639,2022,2022-07-25 08:00:04,A3530,MUNGIA - MEÃAKA - ARRIETA,Bakarra,Sabado,25,8,200,4,100,4,100
640,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Festivo,27,14,378,7,189,7,189
641,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Laborable,106,30,3180,15,1590,15,1590
642,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Negua,Sabado,22,23,506,12,264,11,242
643,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Festivo,3,26,78,13,39,13,39
644,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Laborable,19,30,570,15,285,15,285
645,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Uda,Sabado,3,30,90,15,45,15,45
646,2022,2022-07-25 08:00:04,A3531,LEIOA - Hospital Urduliz Ospitalea - GATIKA - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,4,4,5,5
647,2022,2022-07-25 08:00:04,A3532,GERNIKA LUMO - NABARNIZ,Bakarra,Laborable,125,6,750,2,250,4,500
648,2022,2022-07-25 08:00:04,A3533,GERNIKA LUMO - MENDATA,Bakarra,Laborable,125,6,750,2,250,4,500
649,2022,2022-07-25 08:00:04,A3534,GERNIKA LUMO - ERRIGOITI,Bakarra,Laborable,125,6,750,2,250,4,500
650,2022,2022-07-25 08:00:04,A3535,LEKEITIO - AMOROTO,Bakarra,Laborable,125,8,1000,4,500,4,500
651,2022,2022-07-25 08:00:04,A3536,LEKEITIO - MENDEXA,Negua,Laborable,125,8,1000,4,500,4,500
652,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Festivo,27,14,378,7,189,7,189
653,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Laborable,106,29,3074,15,1590,14,1484
654,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Negua,Sabado,22,22,484,11,242,11,242
655,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Festivo,3,26,78,13,39,13,39
656,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Laborable,19,29,551,15,285,14,266
657,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Uda,Sabado,3,29,87,15,45,14,42
658,2022,2022-07-25 08:00:04,A3537,PLENTZIA - GORLIZ - MUNGIA,Gabonak (25 -1),Festivo,1,9,9,5,5,4,4
659,2022,2022-07-25 08:00:04,A3538,LEKEITIO-Barainka,Bakarra,Laborable,125,4,500,2,250,2,250
660,2022,2022-07-25 08:00:04,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Festivo,30,30,900,15,450,15,450
661,2022,2022-07-25 08:00:04,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Laborable,125,64,8000,33,4125,31,3875
662,2022,2022-07-25 08:00:04,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Bakarra,Sabado,25,61,1525,32,800,29,725
663,2022,2022-07-25 08:00:04,A3613,BILBAO - UGAO MIRABALLES - OROZKO,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
664,2022,2022-07-25 08:00:04,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Laborable,125,39,4875,20,2500,19,2375
665,2022,2022-07-25 08:00:04,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,Bakarra,Sabado,25,36,900,18,450,18,450
666,2022,2022-07-25 08:00:04,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Festivo,30,66,1980,33,990,33,990
667,2022,2022-07-25 08:00:04,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Laborable,125,99,12375,49,6125,50,6250
668,2022,2022-07-25 08:00:04,A3631,BILBAO - GALDAKAO - LARRABETZU,Negua,Sabado,25,68,1700,34,850,34,850
669,2022,2022-07-25 08:00:04,A3631,BILBAO - GALDAKAO - LARRABETZU,Gabonak (25 -1),Festivo,1,41,41,20,20,21,21
670,2022,2022-07-25 08:00:04,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Festivo,30,32,960,16,480,16,480
671,2022,2022-07-25 08:00:04,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),Negua,Laborable,125,33,4125,17,2125,16,2000
1,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua,Festivo,12,30,360,15,180,15,180
2,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua,Laborable,60,60,3600,30,1800,30,1800
3,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua,Sabado,12,32,384,16,192,16,192
4,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua Instituturik gabe,Festivo,2,30,60,15,30,15,30
5,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Negua Instituturik gabe,Laborable,3,60,180,30,90,30,90
7,2022,2022-04-25 08:00:05,A0651,BILBAO - BALMASEDA,Gabonak (25 -1),Festivo,1,19,19,10,10,9,9
8,2022,2022-04-25 08:00:05,A0652,LANESTOSA - BALMASEDA,Negua,Festivo,14,4,56,2,28,2,28
9,2022,2022-04-25 08:00:05,A0652,LANESTOSA - BALMASEDA,Negua,Laborable,63,14,882,7,441,7,441
10,2022,2022-04-25 08:00:05,A0652,LANESTOSA - BALMASEDA,Negua,Sabado,12,4,48,2,24,2,24
11,2022,2022-04-25 08:00:05,A0652,LANESTOSA - BALMASEDA,Gabonak (25 -1),Festivo,1,4,4,2,2,2,2
12,2022,2022-04-25 08:00:05,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,Bakarra,Laborable,63,14,882,7,441,7,441
13,2022,2022-04-25 08:00:05,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,Negua Instituturik gabe,Laborable,3,26,78,14,42,12,36
14,2022,2022-04-25 08:00:05,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,EHU Eskola-egunak,Laborable,60,26,1560,14,840,12,720
15,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,Negua,Festivo,2,16,32,8,16,8,16
16,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,Negua,Laborable,3,35,105,18,54,17,51
17,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,Negua,Sabado,0,16,0,8,0,8,0
18,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak,Festivo,6,16,96,8,48,8,48
19,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak,Laborable,26,35,910,18,468,17,442
20,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak,Sabado,6,16,96,8,48,8,48
21,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak - (M1),Festivo,6,16,96,8,48,8,48
22,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak - (M1),Laborable,34,35,1190,18,612,17,578
23,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,EHU Eskola-egunak - (M1),Sabado,6,16,96,8,48,8,48
24,2022,2022-04-25 08:00:05,A2151,Areeta/Las Arenas - LARRABETZU,Gabonak (25 -1),Festivo,1,10,10,5,5,5,5
25,2022,2022-04-25 08:00:05,A2153,BILBAO - Txorierri - LARRABETZU,Negua,Festivo,14,30,420,15,210,15,210
26,2022,2022-04-25 08:00:05,A2153,BILBAO - Txorierri - LARRABETZU,Negua,Laborable,63,33,2079,16,1008,17,1071
27,2022,2022-04-25 08:00:05,A2153,BILBAO - Txorierri - LARRABETZU,Negua,Sabado,12,32,384,16,192,16,192
28,2022,2022-04-25 08:00:05,A2153,BILBAO - Txorierri - LARRABETZU,Gabonak (25 -1),Festivo,1,19,19,10,10,9,9
29,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Eskola-egunak,Festivo,12,27,324,14,168,13,156
30,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Eskola-egunak,Laborable,60,62,3720,32,1920,30,1800
31,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Eskola-egunak,Sabado,12,31,372,16,192,15,180
32,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Murriztua,Festivo,2,27,54,14,28,13,26
33,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Murriztua,Laborable,3,31,93,16,48,15,45
34,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,EHU Murriztua,Sabado,0,31,0,16,0,15,0
35,2022,2022-04-25 08:00:05,A2161,Bizkaia Zubia/Puente Bizkaia - UPV/EHU,Gabonak (25 -1),Festivo,1,19,19,10,10,9,9
